date,open,high,low,close,volume
2022-04-15,603444,341.99,346.6,345.0,340.0
2022-04-18,603444,334.76,341.64,339.74,331.0
2022-04-19,603444,331.63,339.55,334.7,329.5
2022-04-20,603444,344.4,349.79,331.92,329.08
2022-04-21,603444,336.5,348.79,340.06,336.3
2022-04-22,603444,342.81,344.49,336.5,331.72
2022-04-25,603444,311.05,333.66,330.0,310.8
2022-04-26,603444,314.67,324.8,314.0,308.33
2022-04-27,603444,320.31,323.0,308.18,308.0
2022-04-28,603444,317.9,323.5,319.0,316.05
2022-04-29,603444,338.0,346.66,320.0,316.88
2022-05-05,603444,331.72,334.0,334.0,327.0
2022-05-06,603444,321.94,326.0,320.0,317.02
2022-05-09,603444,318.3,324.23,321.0,316.08
2022-05-10,603444,319.92,321.55,315.01,311.0
2022-05-11,603444,327.52,332.6,318.8,316.17
2022-05-12,603444,323.88,328.79,325.0,321.57
2022-05-13,603444,331.8,335.6,331.88,328.8
2022-05-16,603444,337.6,339.5,333.0,333.0
2022-05-17,603444,340.0,342.97,338.88,335.8
2022-05-18,603444,338.62,344.69,341.59,334.02
2022-05-19,603444,335.03,337.68,334.8,330.5
2022-05-20,603444,318.3,320.45,312.59,312.29
2022-05-23,603444,321.09,322.5,319.89,316.0
2022-05-24,603444,316.6,325.86,321.08,316.0
2022-05-25,603444,312.95,316.99,316.66,310.0
2022-05-26,603444,315.8,315.98,314.54,312.0
2022-05-27,603444,320.73,324.98,315.4,315.4
2022-05-30,603444,320.4,322.57,321.11,317.58
2022-05-31,603444,323.31,324.47,317.78,317.18
2022-06-01,603444,324.35,327.1,322.0,320.0
2022-06-02,603444,327.0,327.9,323.0,320.78
2022-06-06,603444,340.0,342.8,326.0,325.78
2022-06-07,603444,350.87,351.5,341.01,339.05
2022-06-08,603444,352.0,355.87,355.0,345.9
2022-06-09,603444,357.55,362.0,350.43,347.0
2022-06-10,603444,356.0,357.79,353.02,347.34
2022-06-13,603444,351.86,354.0,351.07,348.1
2022-06-14,603444,354.7,355.0,351.5,345.59
2022-06-15,603444,361.43,369.36,354.4,353.01
2022-06-16,603444,368.32,371.64,361.22,361.22
2022-06-17,603444,368.6,369.99,365.0,362.2
2022-06-20,603444,374.5,380.97,368.6,365.57
2022-06-21,603444,378.41,382.0,374.06,371.54
2022-06-22,603444,372.13,380.0,379.0,371.08
2022-06-23,603444,378.37,379.96,372.0,370.06
2022-06-24,603444,383.24,383.76,378.7,378.04
2022-06-27,603444,390.0,399.8,384.0,382.01
2022-06-28,603444,383.0,390.0,388.2,380.5
2022-06-29,603444,378.0,382.8,382.72,373.47
2022-06-30,603444,388.0,394.78,378.16,378.02
2022-07-01,603444,389.5,393.88,391.0,386.0
2022-07-04,603444,383.6,390.01,389.9,380.2
2022-07-05,603444,384.29,388.66,383.95,382.01
2022-07-06,603444,372.72,386.21,384.8,367.81
2022-07-07,603444,374.0,374.94,374.94,367.01
2022-07-08,603444,366.8,376.56,374.89,364.88
2022-07-11,603444,364.72,370.48,365.0,360.1
2022-07-12,603444,354.7,367.0,367.0,351.8
2022-07-13,603444,364.45,368.95,359.0,358.09
2022-07-14,603444,364.3,367.98,367.45,358.0
2022-07-15,603444,357.5,365.93,360.69,357.03
2022-07-18,603444,364.33,370.0,356.45,349.55
2022-07-19,603444,363.9,365.99,361.98,359.0
2022-07-20,603444,361.1,366.0,364.01,360.5
2022-07-21,603444,372.24,379.5,360.0,359.5
2022-07-22,603444,374.98,381.27,370.0,367.85
2022-07-25,603444,368.35,378.64,372.9,367.5
2022-07-26,603444,375.0,380.98,368.68,368.35
2022-07-27,603444,370.82,375.99,374.69,369.22
2022-07-28,603444,366.99,377.77,370.82,366.5
2022-07-29,603444,355.0,369.59,367.5,352.26
2022-08-01,603444,359.75,360.47,353.0,349.01
2022-08-02,603444,348.98,359.0,354.1,344.6
2022-08-03,603444,337.41,352.87,349.13,335.33
2022-08-04,603444,341.88,341.88,339.4,336.0
2022-08-05,603444,346.6,347.88,340.31,340.1
2022-08-08,603444,342.43,355.36,350.0,340.11
2022-08-09,603444,339.24,344.28,342.92,335.1
2022-08-10,603444,327.51,338.1,338.01,325.0
2022-08-11,603444,330.86,331.48,328.72,327.06
2022-08-12,603444,334.0,336.63,330.31,327.08
2022-08-15,603444,338.38,343.16,331.21,330.21
2022-08-16,603444,312.0,333.61,333.61,310.0
2022-08-17,603444,307.5,310.56,310.18,301.23
2022-08-18,603444,300.0,306.21,306.21,295.21
2022-08-19,603444,298.94,304.05,297.51,296.5
2022-08-22,603444,293.33,297.0,297.0,291.0
2022-08-23,603444,283.94,294.05,293.38,282.7
2022-08-24,603444,280.33,286.7,284.05,280.01
2022-08-25,603444,275.41,281.58,280.79,272.07
2022-08-26,603444,278.79,283.46,275.8,274.59
2022-08-29,603444,276.5,278.97,275.0,273.2
2022-08-30,603444,279.0,282.36,275.0,275.0
2022-08-31,603444,285.35,286.0,279.03,279.0
2022-09-01,603444,282.66,286.85,285.4,282.2
2022-09-02,603444,283.77,284.43,282.21,282.01
2022-09-05,603444,277.55,284.36,284.36,275.0
2022-09-06,603444,278.06,278.06,277.44,275.0
2022-09-07,603444,272.41,278.0,277.99,269.5
2022-09-08,603444,271.55,275.48,272.41,270.0
2022-09-09,603444,273.6,274.77,271.55,269.01
2022-09-13,603444,278.42,279.46,274.72,274.5
2022-09-14,603444,277.29,277.96,275.69,273.75
2022-09-15,603444,277.33,288.0,288.0,276.06
2022-09-16,603444,285.0,295.69,284.07,283.5
2022-09-19,603444,264.08,288.0,285.13,263.03
2022-09-20,603444,261.8,265.99,264.0,257.0
2022-09-21,603444,253.02,260.1,259.06,249.72
2022-09-22,603444,248.5,252.99,249.95,248.0
2022-09-23,603444,242.5,249.0,247.8,239.89
2022-09-26,603444,244.59,247.58,239.6,236.66
2022-09-27,603444,255.41,256.44,245.54,244.6
2022-09-28,603444,252.79,257.4,254.98,251.6
2022-09-29,603444,248.0,256.44,254.99,247.01
2022-09-30,603444,248.51,252.58,247.7,245.01
2022-10-10,603444,244.45,251.4,248.5,243.04
2022-10-11,603444,237.16,245.9,243.31,233.82
2022-10-12,603444,242.58,242.73,236.5,231.62
2022-10-13,603444,243.27,247.43,240.1,239.0
2022-10-14,603444,256.04,257.57,243.62,243.62
2022-10-17,603444,253.16,258.88,253.48,251.22
2022-10-18,603444,250.79,254.8,254.13,248.38
2022-10-19,603444,245.15,250.78,250.73,244.01
2022-10-20,603444,251.68,252.9,243.32,243.01
2022-10-21,603444,244.08,253.99,249.01,244.0
2022-10-24,603444,236.76,248.9,243.39,236.21
2022-10-25,603444,233.18,238.85,236.88,231.51
2022-10-26,603444,241.33,245.87,233.36,233.36
2022-10-27,603444,265.46,265.46,254.5,254.36
2022-10-28,603444,260.0,272.0,272.0,255.5
2022-10-31,603444,254.65,261.5,261.0,252.5
2022-11-01,603444,269.88,269.88,254.65,254.01
2022-11-02,603444,281.68,285.0,269.88,269.39
2022-11-03,603444,273.0,279.0,276.3,270.2
2022-11-04,603444,285.0,285.78,271.0,271.0
2022-11-07,603444,290.02,297.83,282.02,279.01
2022-11-08,603444,297.1,298.66,289.27,285.23
2022-11-09,603444,299.0,299.08,295.0,291.83
2022-11-10,603444,296.5,299.9,296.0,289.5
2022-11-11,603444,298.12,304.4,299.9,292.22
2022-11-14,603444,304.73,304.83,294.34,294.34
2022-11-15,603444,305.38,309.28,303.0,300.59
2022-11-16,603444,304.86,309.28,304.44,303.5
2022-11-17,603444,335.35,335.35,317.4,317.0
2022-11-18,603444,333.44,355.51,342.04,331.0
2022-11-21,603444,325.0,335.88,329.77,319.29
2022-11-22,603444,318.84,325.85,322.43,318.01
2022-11-23,603444,316.01,320.3,317.21,309.28
2022-11-24,603444,319.51,326.99,317.0,316.0
2022-11-25,603444,316.41,322.38,317.9,314.6
2022-11-28,603444,316.6,318.94,312.16,306.1
2022-11-29,603444,318.82,321.98,317.2,314.1
2022-11-30,603444,325.4,330.98,319.0,318.09
2022-12-01,603444,332.1,333.34,323.4,323.4
2022-12-02,603444,332.98,336.5,332.98,328.05
2022-12-05,603444,340.7,342.33,335.06,334.0
2022-12-06,603444,341.99,346.1,339.8,338.01
2022-12-07,603444,341.9,344.07,340.5,333.0
2022-12-08,603444,341.26,344.88,342.47,335.01
2022-12-09,603444,337.07,340.76,339.0,335.72
2022-12-12,603444,336.0,338.84,336.02,333.66
2022-12-13,603444,339.25,342.72,334.0,334.0
2022-12-14,603444,338.2,341.68,338.16,335.08
2022-12-15,603444,334.64,347.37,339.0,334.08
2022-12-16,603444,336.46,336.54,333.88,331.5
2022-12-19,603444,331.4,339.97,337.96,329.86
2022-12-20,603444,326.93,333.21,331.38,323.68
2022-12-21,603444,325.0,327.7,325.15,322.25
2022-12-22,603444,324.18,337.5,329.7,321.62
2022-12-23,603444,321.99,328.0,323.66,317.07
2022-12-26,603444,321.98,325.02,322.36,318.0
2022-12-27,603444,317.64,323.1,322.0,316.23
2022-12-28,603444,317.49,318.0,317.62,312.01
2022-12-29,603444,311.39,315.39,310.0,304.79
2022-12-30,603444,312.84,328.0,310.11,308.38
2023-01-03,603444,323.5,324.5,313.0,310.62
2023-01-04,603444,339.09,342.5,323.6,316.11
2023-01-05,603444,351.2,365.0,339.03,339.03
2023-01-06,603444,354.6,356.0,350.06,347.0
2023-01-09,603444,363.0,363.9,354.38,354.38
2023-01-10,603444,364.58,369.59,362.98,358.0
2023-01-11,603444,358.0,367.4,363.8,356.01
2023-01-12,603444,361.87,363.17,359.7,357.0
2023-01-13,603444,364.49,365.0,361.85,358.08
2023-01-16,603444,360.94,367.0,366.0,358.3
2023-01-17,603444,356.56,361.9,361.1,351.68
2023-01-18,603444,359.0,370.81,367.76,352.2
2023-01-19,603444,360.28,364.0,356.8,352.93
2023-01-20,603444,359.5,362.02,361.29,356.1
2023-01-30,603444,358.99,365.56,362.0,357.0
2023-01-31,603444,353.5,359.0,357.0,352.01
2023-02-01,603444,351.05,353.5,353.5,345.5
2023-02-02,603444,350.85,355.98,350.1,346.78
2023-02-03,603444,355.65,356.99,349.99,349.6
2023-02-06,603444,369.61,375.5,356.14,352.34
2023-02-07,603444,368.48,371.2,368.7,360.0
2023-02-08,603444,361.85,370.99,368.48,361.65
2023-02-09,603444,369.6,370.98,361.0,358.59
2023-02-10,603444,368.81,376.5,369.0,365.66
2023-02-13,603444,371.48,373.9,368.76,363.0
2023-02-14,603444,368.78,376.55,371.51,365.7
2023-02-15,603444,371.75,373.5,368.21,366.0
2023-02-16,603444,377.0,390.5,370.75,368.99
2023-02-17,603444,366.99,378.95,378.95,362.61
2023-02-20,603444,394.4,396.98,367.14,363.1
2023-02-21,603444,369.01,394.4,390.67,367.1
2023-02-22,603444,368.56,370.82,367.0,360.1
2023-02-23,603444,361.0,369.9,366.55,360.02
2023-02-24,603444,364.9,365.78,358.6,358.6
2023-02-27,603444,350.97,364.83,364.05,350.4
2023-02-28,603444,353.0,353.82,351.82,347.3
2023-03-01,603444,366.55,366.96,350.3,348.71
2023-03-02,603444,373.0,379.05,366.29,363.97
2023-03-03,603444,376.0,378.0,368.99,368.99
2023-03-06,603444,373.2,377.74,376.2,370.41
2023-03-07,603444,369.01,376.88,374.07,369.0
2023-03-08,603444,372.7,374.73,369.01,365.05
2023-03-09,603444,367.0,372.2,370.0,363.0
2023-03-10,603444,357.61,365.87,362.16,356.0
2023-03-13,603444,362.55,365.0,357.2,351.0
2023-03-14,603444,362.78,367.0,363.95,360.15
2023-03-15,603444,358.8,365.65,363.97,357.42
2023-03-16,603444,363.98,368.43,358.97,354.01
2023-03-17,603444,382.84,385.0,363.73,363.55
2023-03-20,603444,401.02,418.89,400.0,397.31
2023-03-21,603444,395.0,407.61,401.99,391.58
2023-03-22,603444,411.2,414.44,395.0,388.8
2023-03-23,603444,412.62,422.0,411.2,405.15
2023-03-24,603444,434.34,439.99,412.0,409.02
2023-03-27,603444,442.51,450.0,431.0,429.0
2023-03-28,603444,433.16,454.92,437.64,430.0
2023-03-29,603444,435.94,442.55,433.17,427.0
2023-03-30,603444,433.42,439.96,433.09,430.0
2023-03-31,603444,476.76,476.76,442.17,442.17
2023-04-03,603444,523.99,524.44,475.0,471.99
2023-04-04,603444,535.88,560.0,515.0,510.0
2023-04-06,603444,542.1,560.0,531.0,523.04
2023-04-07,603444,582.69,588.4,541.79,535.5
2023-04-10,603444,536.89,590.0,590.0,532.0
2023-04-11,603444,541.52,571.0,535.32,533.0
2023-04-12,603444,556.01,573.83,541.52,533.2
2023-04-13,603444,547.22,565.0,555.0,545.7
2023-04-14,603444,529.99,552.81,545.88,518.0
2023-04-17,603444,522.38,536.0,526.05,516.81
2023-04-18,603444,498.8,512.0,499.07,479.81
2023-04-19,603444,503.99,516.98,498.13,494.07
2023-04-20,603444,519.3,523.0,496.6,494.5
2023-04-21,603444,534.17,567.0,537.0,528.02
2023-04-24,603444,549.9,565.0,532.0,524.5
2023-04-25,603444,542.0,552.0,535.74,518.18
2023-04-26,603444,535.0,557.62,543.0,521.88
2023-04-27,603444,497.99,533.0,508.0,488.0
2023-04-28,603444,523.89,531.87,497.98,495.0
2023-05-04,603444,535.52,552.98,524.32,508.0
2023-05-05,603444,504.61,528.0,526.55,500.0
2023-05-08,603444,494.0,512.1,502.0,475.25
2023-05-09,603444,490.15,503.99,490.09,486.23
2023-05-10,603444,480.0,498.2,490.83,475.51
2023-05-11,603444,489.35,498.88,483.59,482.1
2023-05-12,603444,468.0,488.85,476.0,467.01
2023-05-15,603444,460.4,471.5,471.39,449.28
2023-05-16,603444,457.0,466.95,459.9,453.98
2023-05-17,603444,455.98,461.87,455.0,448.47
2023-05-18,603444,458.8,466.6,455.0,452.27
2023-05-19,603444,463.56,488.0,459.71,458.89
2023-05-22,603444,456.94,464.8,459.55,443.18
2023-05-23,603444,470.64,486.0,458.84,458.84
2023-05-24,603444,470.23,479.97,467.17,457.08
2023-05-25,603444,467.28,493.5,471.0,458.13
2023-05-26,603444,493.18,495.0,463.97,463.0
2023-05-29,603444,527.9,542.4,499.0,499.0
2023-05-30,603444,552.92,559.58,520.98,514.0
2023-05-31,603444,559.87,570.0,552.0,550.79
2023-06-01,603444,561.26,576.59,548.67,540.08
2023-06-02,603444,552.93,565.72,565.72,546.0
2023-06-05,603444,547.0,558.09,547.37,543.3
2023-06-06,603444,525.27,550.94,546.42,520.0
2023-06-07,603444,523.6,532.87,525.5,518.0
2023-06-08,603444,511.9,519.62,514.9,501.38
2023-06-09,603444,525.0,534.89,512.68,501.85
2023-06-12,603444,532.2,541.98,524.44,518.12
2023-06-13,603444,538.0,548.82,528.5,523.5
2023-06-14,603444,537.0,549.5,535.9,526.68
2023-06-15,603444,530.28,539.99,534.99,526.01
2023-06-16,603444,528.44,536.79,530.38,522.0
2023-06-19,603444,535.54,537.48,529.91,515.03
2023-06-20,603444,562.56,572.0,534.43,526.05
2023-06-21,603444,522.69,558.9,557.14,521.81
2023-06-26,603444,503.02,524.49,517.2,496.39
2023-06-27,603444,497.27,512.31,501.22,497.0
2023-06-28,603444,502.68,505.43,497.0,486.0
2023-06-29,603444,513.5,519.0,499.75,498.88
2023-06-30,603444,491.11,510.93,509.62,487.64
2023-07-03,603444,464.88,490.0,490.0,459.0
2023-07-04,603444,462.39,471.88,464.68,461.0
2023-07-05,603444,455.5,462.99,462.39,455.0
2023-07-06,603444,446.65,458.99,450.05,445.0
2023-07-07,603444,443.8,446.85,444.95,429.2
2023-07-10,603444,444.46,446.99,444.48,434.44
2023-07-11,603444,435.0,447.9,444.5,432.92
2023-07-12,603444,429.5,439.35,433.97,427.1
2023-07-13,603444,433.68,438.08,431.63,422.77
2023-07-14,603444,434.18,447.5,431.64,431.64
2023-07-17,603444,428.18,433.35,433.35,420.87
2023-07-18,603444,419.31,429.88,428.18,418.98
2023-07-19,603444,422.0,428.88,419.72,419.31
2023-07-20,603444,411.63,421.98,421.98,410.5
2023-07-21,603444,411.46,413.99,410.2,406.01
2023-07-24,603444,407.11,412.65,410.98,405.57
2023-07-25,603444,413.8,416.55,409.5,407.0
2023-07-26,603444,411.2,418.0,412.03,407.2
2023-07-27,603444,400.0,413.2,412.02,398.06
2023-07-28,603444,405.93,409.19,398.0,395.04
2023-07-31,603444,431.2,435.73,405.97,403.04
2023-08-01,603444,435.71,436.99,429.97,421.27
2023-08-02,603444,437.91,438.42,433.36,430.88
2023-08-03,603444,438.0,446.0,435.0,433.1
2023-08-04,603444,442.27,444.68,435.81,429.67
2023-08-07,603444,459.27,472.08,442.27,441.06
2023-08-08,603444,459.8,462.5,456.0,453.2
2023-08-09,603444,447.55,460.2,458.9,444.63
2023-08-10,603444,444.1,452.05,445.0,439.0
2023-08-11,603444,444.57,455.44,443.54,443.54
2023-08-14,603444,443.63,446.1,439.1,438.0
2023-08-15,603444,431.0,443.0,440.99,425.09
2023-08-16,603444,410.03,436.0,436.0,400.01
2023-08-17,603444,402.97,415.0,407.37,402.29
2023-08-18,603444,390.0,404.99,402.98,389.0
2023-08-21,603444,384.9,395.0,390.0,384.4
2023-08-22,603444,391.32,393.67,387.56,376.06
2023-08-23,603444,384.72,394.0,391.0,384.14
2023-08-24,603444,408.5,418.88,386.7,383.0
2023-08-25,603444,398.0,412.7,405.0,397.01
2023-08-28,603444,403.05,425.0,416.0,402.95
2023-08-29,603444,413.54,417.8,400.0,394.4
2023-08-30,603444,423.69,426.8,415.68,410.16
2023-08-31,603444,417.7,425.8,417.34,414.0
2023-09-01,603444,411.49,422.98,416.0,408.0
2023-09-04,603444,406.01,414.52,410.24,403.28
2023-09-05,603444,404.28,410.69,404.47,402.0
2023-09-06,603444,399.31,404.0,403.02,391.5
2023-09-07,603444,391.81,403.8,400.1,391.61
2023-09-08,603444,380.8,390.92,387.0,371.11
2023-09-11,603444,387.5,396.0,381.57,377.0
2023-09-12,603444,381.4,388.8,385.57,380.0
2023-09-13,603444,375.4,381.43,381.4,373.0
2023-09-14,603444,370.28,375.5,373.8,368.2
2023-09-15,603444,364.15,370.98,370.0,361.02
2023-09-18,603444,363.25,374.38,365.0,360.36
2023-09-19,603444,358.84,363.25,363.22,357.99
2023-09-20,603444,359.0,366.88,357.13,355.8
2023-09-21,603444,355.6,361.61,359.77,354.12
2023-09-22,603444,373.68,376.0,355.63,354.0
2023-09-25,603444,368.72,376.76,371.86,367.0
2023-09-26,603444,372.73,381.0,367.0,366.72
2023-09-27,603444,368.38,369.69,363.87,361.13
2023-09-28,603444,365.62,371.42,368.76,364.0
2023-10-09,603444,365.0,369.68,365.0,358.8
2023-10-10,603444,357.0,367.9,365.0,356.55
2023-10-11,603444,361.8,370.99,356.5,356.5
2023-10-12,603444,355.45,363.51,363.13,347.6
2023-10-13,603444,349.8,353.0,353.0,346.0
2023-10-16,603444,340.28,349.98,349.01,338.8
2023-10-17,603444,347.4,349.88,339.34,339.0
2023-10-18,603444,344.9,347.0,347.0,339.11
2023-10-19,603444,335.97,342.33,341.0,331.24
2023-10-20,603444,331.81,338.32,333.33,331.01
2023-10-23,603444,323.02,331.0,330.0,321.38
2023-10-24,603444,328.6,332.0,325.55,323.62
2023-10-25,603444,295.74,312.08,312.08,295.74
2023-10-26,603444,266.18,280.0,275.02,266.17
2023-10-27,603444,264.0,267.83,263.0,256.0
2023-10-30,603444,267.04,267.13,262.0,257.0
2023-10-31,603444,266.0,271.49,266.8,263.76
2023-11-01,603444,276.63,280.98,263.93,263.93
2023-11-02,603444,275.6,285.56,277.8,274.41
2023-11-03,603444,279.29,281.94,274.65,270.12
2023-11-06,603444,301.0,301.46,281.38,280.71
2023-11-07,603444,301.4,302.8,301.0,295.05
2023-11-08,603444,304.14,311.0,298.0,297.0
2023-11-09,603444,301.59,308.0,304.15,300.8
2023-11-10,603444,293.8,302.68,299.0,292.8
2023-11-13,603444,292.34,297.8,297.0,290.44
2023-11-14,603444,293.24,293.41,292.0,288.81
2023-11-15,603444,286.6,295.42,294.78,286.17
2023-11-16,603444,283.89,287.85,284.85,282.46
2023-11-17,603444,282.0,285.5,283.0,279.46
2023-11-20,603444,279.99,283.44,282.5,277.45
2023-11-21,603444,275.51,281.65,279.86,274.02
2023-11-22,603444,271.89,278.37,274.46,271.42
2023-11-23,603444,271.55,272.47,271.5,267.5
2023-11-24,603444,266.7,271.83,271.83,265.45
2023-11-27,603444,262.7,267.0,265.8,261.75
2023-11-28,603444,262.68,263.7,263.41,258.2
2023-11-29,603444,261.0,266.4,263.5,259.6
2023-11-30,603444,256.31,262.01,262.01,256.0
2023-12-01,603444,268.63,272.57,256.31,256.21
2023-12-04,603444,265.72,271.15,268.8,263.55
2023-12-05,603444,253.3,264.98,264.77,253.26
2023-12-06,603444,269.41,273.4,253.4,250.0
2023-12-07,603444,271.52,272.99,269.19,267.36
2023-12-08,603444,268.08,272.5,272.01,263.51
2023-12-11,603444,283.33,283.68,267.5,265.58
2023-12-12,603444,283.3,289.0,283.2,279.22
2023-12-13,603444,280.93,288.3,280.88,280.66
2023-12-14,603444,276.8,284.49,280.0,276.6
2023-12-15,603444,274.33,278.86,277.0,270.0
2023-12-18,603444,266.16,274.46,274.29,265.6
2023-12-19,603444,272.4,276.67,263.95,263.95
2023-12-20,603444,261.0,274.88,272.64,261.0
2023-12-21,603444,267.59,268.39,260.0,259.4
2023-12-22,603444,240.83,267.59,265.31,240.83
2023-12-25,603444,231.88,234.96,224.4,222.31
2023-12-26,603444,237.0,241.8,236.05,233.0
2023-12-27,603444,240.53,242.88,239.89,233.12
2023-12-28,603444,241.68,245.99,240.53,236.36
2023-12-29,603444,245.12,248.38,243.0,241.0
2024-01-02,603444,241.58,251.5,248.2,241.58
2024-01-03,603444,244.98,248.1,241.59,239.03
2024-01-04,603444,237.32,244.99,244.93,234.61
2024-01-05,603444,232.7,238.7,238.7,230.69
2024-01-08,603444,226.38,232.83,232.29,226.38
2024-01-09,603444,223.54,229.5,226.38,221.31
2024-01-10,603444,219.5,223.0,222.08,216.47
2024-01-11,603444,223.0,223.4,219.0,218.03
2024-01-12,603444,217.0,221.11,220.0,217.0
2024-01-15,603444,213.11,216.99,216.0,212.66
2024-01-16,603444,211.72,214.14,212.0,210.23
2024-01-17,603444,203.76,211.81,211.3,203.76
2024-01-18,603444,204.39,205.5,201.57,199.5
2024-01-19,603444,208.77,217.5,204.0,203.29
2024-01-22,603444,197.1,216.0,211.69,196.51
2024-01-23,603444,204.96,207.87,196.01,196.01
2024-01-24,603444,201.63,207.0,206.0,195.57
2024-01-25,603444,205.6,206.6,201.81,200.08
2024-01-26,603444,203.28,211.31,208.06,203.0
2024-01-29,603444,194.83,204.5,203.81,192.68
2024-01-30,603444,187.27,195.57,194.88,187.27
2024-01-31,603444,181.03,190.3,188.63,181.0
2024-02-01,603444,182.2,186.34,180.08,177.51
2024-02-02,603444,180.02,191.0,182.69,173.83
2024-02-05,603444,170.6,178.16,177.02,164.01
2024-02-06,603444,185.16,186.0,168.24,166.11
2024-02-07,603444,191.93,195.99,185.0,183.85
2024-02-08,603444,195.14,201.04,192.37,192.37
2024-02-19,603444,200.3,203.11,198.94,196.73
2024-02-20,603444,198.2,199.04,197.39,193.46
2024-02-21,603444,200.1,206.19,196.07,194.17
2024-02-22,603444,201.44,202.47,200.0,198.58
2024-02-23,603444,204.2,204.45,201.1,199.18
2024-02-26,603444,202.44,204.59,203.98,200.0
2024-02-27,603444,218.0,218.43,200.8,200.2
2024-02-28,603444,212.3,230.37,219.4,211.98
2024-02-29,603444,216.59,218.38,209.01,209.01
2024-03-01,603444,217.13,218.98,216.0,213.2
2024-03-04,603444,216.0,217.14,217.14,210.58
2024-03-05,603444,213.4,215.56,213.99,211.24
2024-03-06,603444,210.89,213.7,211.18,208.0
2024-03-07,603444,203.43,215.5,210.96,203.43
2024-03-08,603444,206.99,207.97,203.43,201.7
2024-03-11,603444,210.22,210.37,205.91,203.17
2024-03-12,603444,214.25,215.5,210.25,210.22
2024-03-13,603444,219.26,221.98,214.8,213.68
2024-03-14,603444,213.0,218.0,217.96,210.66
2024-03-15,603444,211.78,212.78,211.0,207.2
2024-03-18,603444,219.11,219.88,213.2,209.57
2024-03-19,603444,219.1,225.94,217.82,217.52
2024-03-20,603444,224.0,226.62,219.08,218.5
2024-03-21,603444,222.08,229.8,226.01,221.6
2024-03-22,603444,217.83,223.3,221.9,212.5
2024-03-25,603444,204.0,217.8,216.06,204.0
2024-03-26,603444,200.15,204.87,203.88,196.97
2024-03-27,603444,190.05,199.49,199.0,190.0
2024-03-28,603444,196.87,199.49,191.38,190.96
2024-03-29,603444,190.77,192.55,190.0,185.0
2024-04-01,603444,196.5,196.65,190.81,190.8
2024-04-02,603444,190.8,195.99,195.39,190.0
2024-04-03,603444,185.02,189.5,189.5,184.18
2024-04-08,603444,178.22,186.0,185.02,178.11
2024-04-09,603444,182.01,182.6,179.0,178.33
2024-04-10,603444,177.51,181.95,181.95,176.23
2024-04-11,603444,172.78,179.38,176.0,172.7
2024-04-12,603444,168.99,172.66,171.83,168.28
2024-04-15,603444,172.69,177.0,168.4,168.09
2024-04-16,603444,170.02,175.4,171.0,168.87
2024-04-17,603444,173.38,174.79,172.2,170.5
2024-04-18,603444,172.7,175.5,172.38,169.5
2024-04-19,603444,170.2,171.76,170.91,168.12
2024-04-22,603444,171.07,172.88,168.8,167.2
2024-04-23,603444,173.12,174.77,172.99,171.6
2024-04-24,603444,172.62,173.31,171.88,170.13
2024-04-25,603444,176.53,179.47,172.0,171.15
2024-04-26,603444,184.7,187.8,176.27,175.98
2024-04-29,603444,196.3,199.94,184.85,184.85
2024-04-30,603444,195.65,197.49,195.2,194.0
2024-05-06,603444,196.42,201.0,199.1,196.17
2024-05-07,603444,200.24,201.74,196.0,196.0
2024-05-08,603444,196.6,201.58,199.0,196.37
2024-05-09,603444,197.8,198.65,197.25,196.5
2024-05-10,603444,194.67,199.28,197.8,193.8
2024-05-13,603444,192.55,195.15,191.98,190.31
2024-05-14,603444,197.59,198.99,195.0,195.0
2024-05-15,603444,195.0,199.46,197.36,195.0
2024-05-16,603444,193.44,197.5,194.42,191.77
2024-05-17,603444,193.74,196.05,193.0,191.01
2024-05-20,603444,193.01,195.28,194.0,191.89
2024-05-21,603444,195.79,198.5,193.33,192.64
2024-05-22,603444,192.29,196.0,195.97,191.81
2024-05-23,603444,188.18,192.28,192.28,188.12
2024-05-24,603444,185.58,189.8,187.01,185.46
2024-05-27,603444,184.44,186.68,185.59,180.26
2024-05-28,603444,179.4,184.58,184.0,179.38
2024-05-29,603444,183.99,185.7,179.46,179.4
2024-05-30,603444,181.61,184.35,183.99,180.7
2024-05-31,603444,185.0,186.0,181.71,181.71
2024-06-03,603444,184.17,185.8,185.59,183.1
2024-06-04,603444,187.22,187.52,183.5,183.2
2024-06-05,603444,190.0,195.41,186.5,186.01
2024-06-06,603444,184.63,192.29,190.0,184.0
2024-06-07,603444,184.94,187.6,185.67,182.9
2024-06-11,603444,189.4,190.31,183.53,182.51
2024-06-12,603444,190.58,191.7,188.99,187.01
2024-06-13,603444,187.86,190.75,190.15,187.06
2024-06-14,603444,187.55,189.5,187.84,185.71
2024-06-17,603444,184.19,187.29,186.8,183.18
2024-06-18,603444,185.31,187.24,184.12,184.12
2024-06-19,603444,183.5,186.06,186.01,182.09
2024-06-20,603444,186.16,194.66,185.24,183.5
2024-06-21,603444,182.9,185.36,184.15,182.0
2024-06-24,603444,176.18,183.65,180.66,176.1
2024-06-25,603444,178.14,180.64,176.15,176.0
2024-06-26,603444,183.39,183.5,179.5,176.36
2024-06-27,603444,180.33,182.0,181.3,179.39
2024-06-28,603444,178.01,182.85,180.0,177.51
2024-07-01,603444,178.69,179.07,177.05,174.1
2024-07-02,603444,175.44,178.86,177.55,175.13
