ts_code,trade_date,adj_factor
002183.SZ,20241202,15.1686
002182.SZ,20241202,4.736
002181.SZ,20241202,2.3066
002180.SZ,20241202,4.846
002179.SZ,20241202,14.713
002178.SZ,20241202,6.538
002177.SZ,20241202,8.9059
002176.SZ,20241202,12.957
002175.SZ,20241202,6.466
002174.SZ,20241202,3.1324
002173.SZ,20241202,3.043
002172.SZ,20241202,3.012
002171.SZ,20241202,5.5824
002170.SZ,20241202,8.3286
002169.SZ,20241202,8.0807
002168.SZ,20241202,14.975
002167.SZ,20241202,7.859
002166.SZ,20241202,7.498
002165.SZ,20241202,8.0085
002164.SZ,20241202,3.154
002163.SZ,20241202,4.664
002162.SZ,20241202,2.206
002161.SZ,20241202,10.746
002160.SZ,20241202,2.11
002159.SZ,20241202,1.5478
002158.SZ,20241202,4.314
002157.SZ,20241202,16.264
002156.SZ,20241202,2.812
002155.SZ,20241202,2.748
002154.SZ,20241202,15.1005
002153.SZ,20241202,44.371
002152.SZ,20241202,17.475
002151.SZ,20241202,5.858
002150.SZ,20241202,6.02
002149.SZ,20241202,3.3177
002148.SZ,20241202,10.581
002146.SZ,20241202,12.035
002145.SZ,20241202,4.541
002144.SZ,20241202,1.176
002142.SZ,20241202,2.3613
002141.SZ,20241202,8.059
002140.SZ,20241202,9.11
002139.SZ,20241202,17.108
002138.SZ,20241202,6.878
002137.SZ,20241202,3.301
002136.SZ,20241202,2.175
002135.SZ,20241202,3.292
002134.SZ,20241202,1.251
002133.SZ,20241202,3.2608
002132.SZ,20241202,6.0854
002131.SZ,20241202,44.752
002130.SZ,20241202,20.978
002129.SZ,20241202,5.4952
002128.SZ,20241202,3.2648
002127.SZ,20241202,10.641
002126.SZ,20241202,5.658
002125.SZ,20241202,4.262
002124.SZ,20241202,16.486
002123.SZ,20241202,7.364
002122.SZ,20241202,8.472
002121.SZ,20241202,15.516
002120.SZ,20241202,6.495
002119.SZ,20241202,3.802
002117.SZ,20241202,6.5727
002116.SZ,20241202,4.748
002115.SZ,20241202,6.24
002114.SZ,20241202,1.82
002112.SZ,20241202,3.372
002111.SZ,20241202,5.2849
002110.SZ,20241202,2.479
002109.SZ,20241202,3.924
002108.SZ,20241202,18.17
002107.SZ,20241202,8.348
002106.SZ,20241202,3.822
002105.SZ,20241202,1.728
002104.SZ,20241202,6.9392
002103.SZ,20241202,2.374
002102.SZ,20241202,9.212
002101.SZ,20241202,4.2104
002100.SZ,20241202,12.406
002099.SZ,20241202,7.264
002098.SZ,20241202,2.3782
002097.SZ,20241202,4.9399
002096.SZ,20241202,5.057
002095.SZ,20241202,4.461
002094.SZ,20241202,5.304
002093.SZ,20241202,12.3462
002092.SZ,20241202,3.496
002091.SZ,20241202,7.9611
002090.SZ,20241202,5.8523
002088.SZ,20241202,6.518
002086.SZ,20241202,4.127
002085.SZ,20241202,8.116
002084.SZ,20241202,3.356
002083.SZ,20241202,2.8156
002082.SZ,20241202,3.0291
002081.SZ,20241202,31.642
002080.SZ,20241202,5.434
002079.SZ,20241202,4.9932
002078.SZ,20241202,9.0751
002077.SZ,20241202,1.47
002076.SZ,20241202,6.72
002075.SZ,20241202,2.9999
002074.SZ,20241202,4.541
002073.SZ,20241202,9.422
002072.SZ,20241202,1.107
002069.SZ,20241202,6.663
002068.SZ,20241202,5.953
002067.SZ,20241202,2.7753
002066.SZ,20241202,3.22
002065.SZ,20241202,31.9202
002064.SZ,20241202,12.1855
002063.SZ,20241202,17.9922
002062.SZ,20241202,10.46
002061.SZ,20241202,3.478
002060.SZ,20241202,4.245
002059.SZ,20241202,2.129
002058.SZ,20241202,2.386
002057.SZ,20241202,6.067
002056.SZ,20241202,9.447
002055.SZ,20241202,5.984
002054.SZ,20241202,3.507
002053.SZ,20241202,2.21
002052.SZ,20241202,6.818
002051.SZ,20241202,5.576
002050.SZ,20241202,15.2525
002049.SZ,20241202,6.265
002048.SZ,20241202,8.199
002047.SZ,20241202,3.257
002046.SZ,20241202,5.172
002045.SZ,20241202,5.777
002044.SZ,20241202,9.7618
002043.SZ,20241202,8.7359
002042.SZ,20241202,7.7109
002041.SZ,20241202,13.668
002040.SZ,20241202,3.1364
002039.SZ,20241202,3.7502
002038.SZ,20241202,22.6963
002037.SZ,20241202,4.177
002036.SZ,20241202,7.074
002035.SZ,20241202,17.784
002034.SZ,20241202,3.8035
002033.SZ,20241202,5.979
002032.SZ,20241202,10.126
002031.SZ,20241202,14.861
002030.SZ,20241202,29.339
002029.SZ,20241202,10.265
002028.SZ,20241202,20.26
002027.SZ,20241202,15.7508
002026.SZ,20241202,3.821
002025.SZ,20241202,6.662
002024.SZ,20241202,88.051
002023.SZ,20241202,10.292
002022.SZ,20241202,13.093
002021.SZ,20241202,11.601
002020.SZ,20241202,12.627
002019.SZ,20241202,14.852
002017.SZ,20241202,8.395
002016.SZ,20241202,7.0078
002015.SZ,20241202,6.123
002014.SZ,20241202,13.144
002012.SZ,20241202,5.291
002011.SZ,20241202,6.2
002010.SZ,20241202,9.14
002009.SZ,20241202,5.4052
002008.SZ,20241202,13.332
002007.SZ,20241202,43.419
002006.SZ,20241202,7.894
002005.SZ,20241202,10.037
002004.SZ,20241202,23.572
002003.SZ,20241202,25.2754
002001.SZ,20241202,44.966
001979.SZ,20241202,1.3492
001965.SZ,20241202,1.2837
001914.SZ,20241202,8.6953
001896.SZ,20241202,1.387
001872.SZ,20241202,4.8118
001696.SZ,20241202,28.19
001389.SZ,20241202,1.0056
001387.SZ,20241202,1.321
001380.SZ,20241202,1.446
001379.SZ,20241202,1.01
001378.SZ,20241202,1.017
001376.SZ,20241202,1.0134
001373.SZ,20241202,1.008
001368.SZ,20241202,1.0798
001367.SZ,20241202,1.5
001366.SZ,20241202,1.02
001360.SZ,20241202,1.014
001359.SZ,20241202,1.011
001358.SZ,20241202,1.447
001339.SZ,20241202,1.0057
001338.SZ,20241202,1.013
001337.SZ,20241202,1.0195
001336.SZ,20241202,1.0103
001333.SZ,20241202,1.041
001332.SZ,20241202,1.4747
001331.SZ,20241202,1.7151
001330.SZ,20241202,1.0
001328.SZ,20241202,1.0441
001326.SZ,20241202,1.0372
001324.SZ,20241202,1.0141
001323.SZ,20241202,1.1196
001322.SZ,20241202,1.026
001319.SZ,20241202,1.047
001318.SZ,20241202,1.0268
001317.SZ,20241202,1.015
001316.SZ,20241202,1.04
001314.SZ,20241202,1.02
001313.SZ,20241202,1.016
001311.SZ,20241202,1.746
001309.SZ,20241202,1.825
001308.SZ,20241202,1.811
001306.SZ,20241202,1.011
001301.SZ,20241202,1.032
001300.SZ,20241202,1.005
001299.SZ,20241202,1.023
001298.SZ,20241202,2.139
001296.SZ,20241202,1.887
001289.SZ,20241202,1.0265
001288.SZ,20241202,1.024
001287.SZ,20241202,1.009
001286.SZ,20241202,1.067
001283.SZ,20241202,1.017
001282.SZ,20241202,1.4179
001279.SZ,20241202,1.0
001278.SZ,20241202,1.0108
001277.SZ,20241202,1.0
001270.SZ,20241202,1.832
001269.SZ,20241202,1.461
001268.SZ,20241202,1.0293
001267.SZ,20241202,1.032
001266.SZ,20241202,1.445
001260.SZ,20241202,1.032
001259.SZ,20241202,1.018
001258.SZ,20241202,1.018
001256.SZ,20241202,1.023
001255.SZ,20241202,1.009
001239.SZ,20241202,1.0
001238.SZ,20241202,1.0076
001236.SZ,20241202,1.002
001234.SZ,20241202,1.0895
001231.SZ,20241202,1.0189
001230.SZ,20241202,1.233
001229.SZ,20241202,1.0324
001228.SZ,20241202,1.0504
001227.SZ,20241202,1.1123
001226.SZ,20241202,1.027
001225.SZ,20241202,1.068
001223.SZ,20241202,1.02
001222.SZ,20241202,1.451
001219.SZ,20241202,2.2918
001218.SZ,20241202,1.539
001217.SZ,20241202,1.037
001216.SZ,20241202,1.056
001215.SZ,20241202,1.0117
001213.SZ,20241202,1.0285
001212.SZ,20241202,1.334
001211.SZ,20241202,1.039
001210.SZ,20241202,1.5177
001209.SZ,20241202,1.4725
001208.SZ,20241202,1.021
001207.SZ,20241202,1.0808
001206.SZ,20241202,2.2312
001205.SZ,20241202,1.423
001203.SZ,20241202,1.0629
001202.SZ,20241202,1.0792
001201.SZ,20241202,1.717
000999.SZ,20241202,2.9306
000998.SZ,20241202,11.0255
000997.SZ,20241202,11.9969
000995.SZ,20241202,1.686
000993.SZ,20241202,1.855
000990.SZ,20241202,3.184
000989.SZ,20241202,5.434
000988.SZ,20241202,10.167
000987.SZ,20241202,8.364
000985.SZ,20241202,1.685
000983.SZ,20241202,11.5043
000981.SZ,20241202,8.802
000980.SZ,20241202,2.078
000978.SZ,20241202,3.133
000977.SZ,20241202,6.656
000975.SZ,20241202,10.8
000973.SZ,20241202,4.014
000972.SZ,20241202,3.266
000970.SZ,20241202,17.995
000969.SZ,20241202,6.9202
000968.SZ,20241202,1.9749
000967.SZ,20241202,5.5952
000966.SZ,20241202,3.984
000965.SZ,20241202,2.873
000963.SZ,20241202,13.1995
000962.SZ,20241202,3.373
000960.SZ,20241202,3.488
000959.SZ,20241202,2.3494
000958.SZ,20241202,4.721
000957.SZ,20241202,5.128
000955.SZ,20241202,2.46
000953.SZ,20241202,2.608
000952.SZ,20241202,2.568
000951.SZ,20241202,5.0324
000950.SZ,20241202,2.4685
000949.SZ,20241202,4.899
000948.SZ,20241202,2.571
000938.SZ,20241202,7.119
000937.SZ,20241202,12.3119
000936.SZ,20241202,6.6991
000935.SZ,20241202,3.25
000933.SZ,20241202,14.45
000932.SZ,20241202,2.579
000931.SZ,20241202,1.54
000930.SZ,20241202,6.346
000929.SZ,20241202,2.498
000928.SZ,20241202,2.485
000927.SZ,20241202,1.5943
000926.SZ,20241202,4.9603
000925.SZ,20241202,3.0299
000923.SZ,20241202,1.791
000922.SZ,20241202,2.863
000921.SZ,20241202,1.5032
000920.SZ,20241202,3.2488
000919.SZ,20241202,3.899
000917.SZ,20241202,7.9855
000915.SZ,20241202,3.6816
000913.SZ,20241202,2.8785
000912.SZ,20241202,2.301
000911.SZ,20241202,1.889
000910.SZ,20241202,2.648
000909.SZ,20241202,2.133
000908.SZ,20241202,2.83
000906.SZ,20241202,5.505
000905.SZ,20241202,2.7227
000903.SZ,20241202,12.021
000902.SZ,20241202,3.818
000901.SZ,20241202,6.547
000900.SZ,20241202,14.883
000899.SZ,20241202,3.671
000898.SZ,20241202,3.297
000897.SZ,20241202,5.945
000895.SZ,20241202,27.3039
000893.SZ,20241202,2.035
000892.SZ,20241202,2.486
000890.SZ,20241202,3.602
000889.SZ,20241202,5.05
000888.SZ,20241202,6.464
000887.SZ,20241202,7.543
000886.SZ,20241202,3.156
000885.SZ,20241202,2.1562
000883.SZ,20241202,5.8594
000882.SZ,20241202,2.945
000881.SZ,20241202,5.007
000880.SZ,20241202,4.065
000878.SZ,20241202,3.0401
000877.SZ,20241202,7.494
000876.SZ,20241202,18.164
000875.SZ,20241202,1.4753
000869.SZ,20241202,4.95
000868.SZ,20241202,6.73
000863.SZ,20241202,6.889
000862.SZ,20241202,2.698
000860.SZ,20241202,3.011
000859.SZ,20241202,3.722
000858.SZ,20241202,19.0986
000856.SZ,20241202,1.878
000852.SZ,20241202,5.479
000851.SZ,20241202,2.397
000850.SZ,20241202,9.152
000848.SZ,20241202,28.12
000839.SZ,20241202,22.611
000838.SZ,20241202,13.129
000837.SZ,20241202,4.047
000833.SZ,20241202,2.058
000831.SZ,20241202,4.025
000830.SZ,20241202,8.499
000829.SZ,20241202,15.168
000828.SZ,20241202,4.1756
000826.SZ,20241202,8.322
000825.SZ,20241202,8.159
000823.SZ,20241202,2.998
000822.SZ,20241202,2.509
000821.SZ,20241202,2.4817
000820.SZ,20241202,1.925
000819.SZ,20241202,8.446
000818.SZ,20241202,2.102
000816.SZ,20241202,7.31
000815.SZ,20241202,3.446
000813.SZ,20241202,3.929
000812.SZ,20241202,7.4263
000811.SZ,20241202,15.972
000810.SZ,20241202,5.591
000809.SZ,20241202,2.896
000807.SZ,20241202,7.2017
000803.SZ,20241202,5.893
000802.SZ,20241202,3.328
000801.SZ,20241202,14.983
000800.SZ,20241202,2.701
000799.SZ,20241202,2.1292
000798.SZ,20241202,2.302
000797.SZ,20241202,6.834
000796.SZ,20241202,4.179
000795.SZ,20241202,4.361
000793.SZ,20241202,12.769
000792.SZ,20241202,7.369
000791.SZ,20241202,3.967
000790.SZ,20241202,12.3632
000789.SZ,20241202,6.941
000788.SZ,20241202,3.8156
000786.SZ,20241202,11.568
000785.SZ,20241202,7.2587
000783.SZ,20241202,6.227
000782.SZ,20241202,3.46
000779.SZ,20241202,2.3912
000778.SZ,20241202,15.0899
000777.SZ,20241202,7.2607
000776.SZ,20241202,6.2695
000768.SZ,20241202,8.571
000767.SZ,20241202,10.762
000766.SZ,20241202,3.268
000762.SZ,20241202,5.5134
000761.SZ,20241202,2.398
000759.SZ,20241202,7.071
000758.SZ,20241202,16.857
000757.SZ,20241202,4.024
000756.SZ,20241202,2.1093
000755.SZ,20241202,2.5921
000753.SZ,20241202,11.0624
000752.SZ,20241202,4.771
000751.SZ,20241202,3.4061
000750.SZ,20241202,13.379
000739.SZ,20241202,12.964
000738.SZ,20241202,1.825
000737.SZ,20241202,3.6772
000736.SZ,20241202,3.024
000735.SZ,20241202,5.884
000733.SZ,20241202,2.3041
000731.SZ,20241202,12.2179
000729.SZ,20241202,8.3066
000728.SZ,20241202,2.91
000727.SZ,20241202,5.635
000726.SZ,20241202,8.5918
000725.SZ,20241202,5.359
000723.SZ,20241202,6.815
000722.SZ,20241202,4.006
000721.SZ,20241202,4.69
000720.SZ,20241202,7.26
000719.SZ,20241202,5.327
000718.SZ,20241202,8.9072
000717.SZ,20241202,5.183
000716.SZ,20241202,3.8363
000715.SZ,20241202,5.128
000713.SZ,20241202,6.3005
000712.SZ,20241202,13.16
000711.SZ,20241202,9.759
000710.SZ,20241202,3.497
000709.SZ,20241202,11.3347
000708.SZ,20241202,4.152
000707.SZ,20241202,3.099
000705.SZ,20241202,5.601
000703.SZ,20241202,9.804
000702.SZ,20241202,2.553
000701.SZ,20241202,1.726
000700.SZ,20241202,17.2893
000698.SZ,20241202,3.07
000697.SZ,20241202,3.675
000695.SZ,20241202,2.55
000692.SZ,20241202,12.19
000691.SZ,20241202,3.055
000690.SZ,20241202,47.74
000688.SZ,20241202,4.9735
000686.SZ,20241202,13.78
000685.SZ,20241202,16.6464
000683.SZ,20241202,8.134
000682.SZ,20241202,16.1126
000681.SZ,20241202,5.0701
000680.SZ,20241202,5.642
000679.SZ,20241202,5.763
000678.SZ,20241202,4.96
000677.SZ,20241202,18.3
000676.SZ,20241202,10.804
000672.SZ,20241202,8.584
000670.SZ,20241202,10.09
000669.SZ,20241202,3.651
000668.SZ,20241202,3.672
000665.SZ,20241202,5.766
000663.SZ,20241202,4.049
000661.SZ,20241202,7.813
000659.SZ,20241202,16.527
000657.SZ,20241202,5.704
000656.SZ,20241202,7.43
000655.SZ,20241202,5.9917
000652.SZ,20241202,28.0896
000651.SZ,20241202,210.697
000650.SZ,20241202,23.8415
000639.SZ,20241202,10.906
000638.SZ,20241202,4.42
000637.SZ,20241202,17.272
000636.SZ,20241202,17.7889
000635.SZ,20241202,4.212
000633.SZ,20241202,7.479
000632.SZ,20241202,7.527
000631.SZ,20241202,20.1856
000630.SZ,20241202,29.134
000629.SZ,20241202,7.789
000628.SZ,20241202,3.1918
000627.SZ,20241202,28.918
000626.SZ,20241202,10.678
000625.SZ,20241202,15.125
000623.SZ,20241202,23.5321
000622.SZ,20241202,2.525
000620.SZ,20241202,2.284
000619.SZ,20241202,9.341
000617.SZ,20241202,7.8
000615.SZ,20241202,9.093
000612.SZ,20241202,10.273
000610.SZ,20241202,3.017
000609.SZ,20241202,6.029
000608.SZ,20241202,11.125
000607.SZ,20241202,3.798
000605.SZ,20241202,3.6061
000603.SZ,20241202,4.2937
000601.SZ,20241202,10.45
000600.SZ,20241202,7.314
000599.SZ,20241202,4.902
000598.SZ,20241202,27.338
000597.SZ,20241202,5.004
000596.SZ,20241202,3.584
000595.SZ,20241202,4.958
000593.SZ,20241202,5.6
000592.SZ,20241202,6.375
000591.SZ,20241202,14.787
000590.SZ,20241202,4.764
000589.SZ,20241202,6.747
000586.SZ,20241202,3.698
000584.SZ,20241202,4.845
000582.SZ,20241202,5.4514
000581.SZ,20241202,6.2415
000576.SZ,20241202,6.297
000573.SZ,20241202,8.454
000572.SZ,20241202,4.656
000571.SZ,20241202,7.613
000570.SZ,20241202,4.579
000568.SZ,20241202,35.8535
000567.SZ,20241202,16.033
000566.SZ,20241202,9.514
000565.SZ,20241202,7.657
000564.SZ,20241202,7.182
000563.SZ,20241202,18.3288
000561.SZ,20241202,2.5231
000560.SZ,20241202,5.302
000559.SZ,20241202,39.747
000558.SZ,20241202,5.957
000557.SZ,20241202,7.328
000555.SZ,20241202,3.179
000554.SZ,20241202,4.9559
000553.SZ,20241202,4.214
000552.SZ,20241202,7.91
000551.SZ,20241202,7.9326
000550.SZ,20241202,3.8221
000548.SZ,20241202,3.661
000547.SZ,20241202,10.683
000546.SZ,20241202,1.847
000545.SZ,20241202,4.56
000544.SZ,20241202,3.976
000543.SZ,20241202,4.88
000541.SZ,20241202,32.3593
000539.SZ,20241202,18.82
000538.SZ,20241202,29.2953
000537.SZ,20241202,6.75
000536.SZ,20241202,3.673
000534.SZ,20241202,4.2706
000533.SZ,20241202,2.258
000532.SZ,20241202,4.512
000531.SZ,20241202,16.08
000530.SZ,20241202,10.0004
000529.SZ,20241202,3.4693
000528.SZ,20241202,12.819
000526.SZ,20241202,2.471
000524.SZ,20241202,4.927
000523.SZ,20241202,6.687
000521.SZ,20241202,5.617
000520.SZ,20241202,6.855
000519.SZ,20241202,7.9996
000518.SZ,20241202,8.377
000517.SZ,20241202,17.9586
000516.SZ,20241202,39.873
000514.SZ,20241202,4.4343
000513.SZ,20241202,9.7106
000510.SZ,20241202,10.422
000509.SZ,20241202,9.746
000507.SZ,20241202,4.776
000506.SZ,20241202,2.872
000505.SZ,20241202,3.352
000504.SZ,20241202,2.103
000503.SZ,20241202,7.615
000501.SZ,20241202,7.0527
000498.SZ,20241202,3.0819
000488.SZ,20241202,9.767
000430.SZ,20241202,4.612
000429.SZ,20241202,4.6974
000428.SZ,20241202,12.139
000426.SZ,20241202,17.0464
000425.SZ,20241202,43.0311
000423.SZ,20241202,11.2037
000422.SZ,20241202,15.29
000421.SZ,20241202,7.4581
000420.SZ,20241202,6.352
000419.SZ,20241202,16.3253
000417.SZ,20241202,18.6705
000415.SZ,20241202,20.919
000411.SZ,20241202,3.279
000410.SZ,20241202,2.889
000409.SZ,20241202,2.15
000408.SZ,20241202,6.7156
000407.SZ,20241202,11.4127
000404.SZ,20241202,3.802
000403.SZ,20241202,7.6918
000402.SZ,20241202,39.142
000401.SZ,20241202,4.587
000400.SZ,20241202,7.9465
000338.SZ,20241202,22.3691
000333.SZ,20241202,5.347
000301.SZ,20241202,2.379
000166.SZ,20241202,1.5481
000159.SZ,20241202,3.215
000158.SZ,20241202,2.952
000157.SZ,20241202,87.3926
000156.SZ,20241202,1.2092
000155.SZ,20241202,1.5913
000153.SZ,20241202,8.254
000151.SZ,20241202,2.759
000100.SZ,20241202,3.725
000099.SZ,20241202,3.924
000096.SZ,20241202,2.8748
000090.SZ,20241202,9.5669
000089.SZ,20241202,7.2306
000088.SZ,20241202,8.461
000078.SZ,20241202,20.484
000070.SZ,20241202,3.484
000069.SZ,20241202,45.255
000068.SZ,20241202,2.28
000066.SZ,20241202,11.008
000065.SZ,20241202,17.613
000063.SZ,20241202,16.7756
000062.SZ,20241202,7.944
000061.SZ,20241202,22.57
000060.SZ,20241202,40.6661
000059.SZ,20241202,1.822
000058.SZ,20241202,3.307
000056.SZ,20241202,4.708
000055.SZ,20241202,10.199
000050.SZ,20241202,8.477
000049.SZ,20241202,9.259
000048.SZ,20241202,9.7612
000045.SZ,20241202,2.995
000042.SZ,20241202,13.498
000040.SZ,20241202,4.349
000039.SZ,20241202,50.9116
000037.SZ,20241202,5.668
000036.SZ,20241202,12.84
000035.SZ,20241202,4.7135
000034.SZ,20241202,3.217
000032.SZ,20241202,4.23
000031.SZ,20241202,14.651
000030.SZ,20241202,4.128
000029.SZ,20241202,2.291
000028.SZ,20241202,5.602
000027.SZ,20241202,18.033
000026.SZ,20241202,8.734
000025.SZ,20241202,2.753
000021.SZ,20241202,14.5798
000020.SZ,20241202,1.752
000019.SZ,20241202,4.755
000017.SZ,20241202,2.683
000016.SZ,20241202,22.375
000014.SZ,20241202,6.776
000012.SZ,20241202,29.9276
000011.SZ,20241202,4.411
000010.SZ,20241202,10.775
000009.SZ,20241202,8.977
000008.SZ,20241202,22.408
000007.SZ,20241202,8.284
000006.SZ,20241202,39.74
000004.SZ,20241202,4.064
000002.SZ,20241202,181.704
000001.SZ,20241202,127.7841
689009.SH,20241129,1.007
835174.BJ,20241129,1.2467
688449.SH,20241129,1.0
688132.SH,20241129,1.0
603776.SH,20241129,2.5959
603555.SH,20241129,1.099
603160.SH,20241129,1.03
601258.SH,20241129,5.163
600978.SH,20241129,0.8016
600870.SH,20241129,8.269
600843.SH,20241129,2.8755
600836.SH,20241129,13.65
600823.SH,20241129,37.477
600680.SH,20241129,3.918
600677.SH,20241129,2.083
600656.SH,20241129,17.771
600641.SH,20241129,21.1378
600565.SH,20241129,12.257
600485.SH,20241129,1.1657
600466.SH,20241129,6.751
600401.SH,20241129,18.868
600393.SH,20241129,9.075
600356.SH,20241129,2.214
600311.SH,20241129,4.499
600290.SH,20241129,5.03
600289.SH,20241129,7.365
600277.SH,20241129,5.577
600260.SH,20241129,6.151
600247.SH,20241129,0.7918
600242.SH,20241129,1.088
600220.SH,20241129,8.717
600213.SH,20241129,1.571
600145.SH,20241129,10.042
600139.SH,20241129,8.959
600122.SH,20241129,5.893
600112.SH,20241129,4.034
600091.SH,20241129,2.575
600077.SH,20241129,8.414
600069.SH,20241129,0.6603
300131.SZ,20241129,18.532
002656.SZ,20241129,5.299
002309.SZ,20241129,3.772
002277.SZ,20241129,6.378
000525.SZ,20241129,8.3784
873833.BJ,20241129,1.132
873806.BJ,20241129,1.0124
873726.BJ,20241129,1.0428
873706.BJ,20241129,1.1319
873703.BJ,20241129,1.436
873693.BJ,20241129,1.0015
873690.BJ,20241129,1.0573
873679.BJ,20241129,1.1067
873665.BJ,20241129,1.1081
873593.BJ,20241129,2.9365
873576.BJ,20241129,1.1455
873570.BJ,20241129,1.4905
873527.BJ,20241129,1.1121
873339.BJ,20241129,8.0771
873305.BJ,20241129,1.5915
873223.BJ,20241129,1.0
873169.BJ,20241129,1.0651
873167.BJ,20241129,1.1328
873152.BJ,20241129,4.3386
873132.BJ,20241129,2.7139
873122.BJ,20241129,1.0916
873001.BJ,20241129,1.0429
872953.BJ,20241129,1.0139
872931.BJ,20241129,1.0371
872925.BJ,20241129,2.0836
872895.BJ,20241129,1.9843
872808.BJ,20241129,5.2013
872541.BJ,20241129,3.8749
872392.BJ,20241129,1.1324
872374.BJ,20241129,5.5484
872351.BJ,20241129,1.0747
872190.BJ,20241129,1.627
871981.BJ,20241129,1.4288
871970.BJ,20241129,2.1729
871857.BJ,20241129,1.1099
871753.BJ,20241129,1.0967
871694.BJ,20241129,1.0244
871642.BJ,20241129,1.4466
871634.BJ,20241129,1.3622
871553.BJ,20241129,1.1566
871478.BJ,20241129,2.5729
871396.BJ,20241129,1.8823
871263.BJ,20241129,1.0211
871245.BJ,20241129,1.0338
870976.BJ,20241129,2.2328
870866.BJ,20241129,1.3061
870726.BJ,20241129,1.5177
870656.BJ,20241129,10.365
870508.BJ,20241129,1.7499
870436.BJ,20241129,1.1535
870357.BJ,20241129,1.4285
870299.BJ,20241129,2.9079
870204.BJ,20241129,3.0943
870199.BJ,20241129,5.7235
839946.BJ,20241129,1.6157
839792.BJ,20241129,1.1663
839790.BJ,20241129,1.1539
839729.BJ,20241129,4.3835
839725.BJ,20241129,2.1479
839719.BJ,20241129,1.0123
839680.BJ,20241129,1.0122
839493.BJ,20241129,1.0
839371.BJ,20241129,1.0532
839273.BJ,20241129,1.2248
839167.BJ,20241129,1.88
838971.BJ,20241129,2.59
838924.BJ,20241129,1.3164
838837.BJ,20241129,1.0997
838810.BJ,20241129,2.0072
838701.BJ,20241129,1.3285
838670.BJ,20241129,2.7133
838402.BJ,20241129,1.3171
838275.BJ,20241129,1.6555
838262.BJ,20241129,1.6663
838227.BJ,20241129,1040.5571
838171.BJ,20241129,1.5215
838163.BJ,20241129,1.7082
838030.BJ,20241129,2.4497
837821.BJ,20241129,2.9417
837748.BJ,20241129,1.0067
837663.BJ,20241129,2.9812
837592.BJ,20241129,1.0406
837403.BJ,20241129,1.9874
837344.BJ,20241129,1.1722
837242.BJ,20241129,7.5378
837212.BJ,20241129,2.1604
837174.BJ,20241129,2.1562
837092.BJ,20241129,2.1234
837046.BJ,20241129,1.5803
837023.BJ,20241129,2.238
837006.BJ,20241129,1.1134
836961.BJ,20241129,1.159
836957.BJ,20241129,20.0438
836942.BJ,20241129,1.8899
836892.BJ,20241129,26.0033
836871.BJ,20241129,1.3759
836826.BJ,20241129,3.3203
836807.BJ,20241129,1.2804
836720.BJ,20241129,5.1089
836717.BJ,20241129,1.0968
836699.BJ,20241129,1.0391
836675.BJ,20241129,1.4273
836547.BJ,20241129,1.3166
836504.BJ,20241129,1.3711
836433.BJ,20241129,3.8959
836422.BJ,20241129,1.0751
836419.BJ,20241129,1.1111
836414.BJ,20241129,5.6137
836395.BJ,20241129,6.1702
836270.BJ,20241129,2.8044
836263.BJ,20241129,2.0457
836260.BJ,20241129,2.7775
836247.BJ,20241129,2.6974
836239.BJ,20241129,1.7651
836221.BJ,20241129,1.0957
836208.BJ,20241129,1.6965
836149.BJ,20241129,1.9635
836077.BJ,20241129,1.7284
835985.BJ,20241129,1.5891
835892.BJ,20241129,1.4871
835857.BJ,20241129,1.0064
835670.BJ,20241129,3.5374
835640.BJ,20241129,3.1516
835579.BJ,20241129,1.0994
835508.BJ,20241129,1.3101
835438.BJ,20241129,1.0243
835368.BJ,20241129,2.2518
835305.BJ,20241129,3.2584
835237.BJ,20241129,1.4652
835207.BJ,20241129,1.1736
835185.BJ,20241129,10.5721
835184.BJ,20241129,1.1838
835179.BJ,20241129,1.0088
834950.BJ,20241129,1.424
834770.BJ,20241129,1.3434
834765.BJ,20241129,1.3674
834682.BJ,20241129,2.2459
834639.BJ,20241129,1.2555
834599.BJ,20241129,4.6637
834475.BJ,20241129,6.8667
834415.BJ,20241129,2.0862
834407.BJ,20241129,1.6653
834261.BJ,20241129,5.0797
834062.BJ,20241129,1.4564
834058.BJ,20241129,2.0017
834033.BJ,20241129,2.7343
834021.BJ,20241129,10.1332
834014.BJ,20241129,1.9898
833943.BJ,20241129,1.5995
833914.BJ,20241129,1.3164
833873.BJ,20241129,1.9083
833819.BJ,20241129,1.3575
833781.BJ,20241129,3.7772
833751.BJ,20241129,13.7802
833580.BJ,20241129,1.311
833575.BJ,20241129,1.9994
833533.BJ,20241129,7.8488
833523.BJ,20241129,4.5565
833509.BJ,20241129,6.5422
833455.BJ,20241129,3.34
833454.BJ,20241129,1.1095
833429.BJ,20241129,2.4768
833427.BJ,20241129,151.3158
833394.BJ,20241129,1.0686
833346.BJ,20241129,1.1889
833284.BJ,20241129,3.5533
833266.BJ,20241129,1.0958
833230.BJ,20241129,1.4835
833171.BJ,20241129,1.0286
833075.BJ,20241129,1.4509
833030.BJ,20241129,1.0263
832982.BJ,20241129,3.2684
832978.BJ,20241129,1.265
832885.BJ,20241129,2.3153
832876.BJ,20241129,2.7294
832802.BJ,20241129,1.819
832786.BJ,20241129,2.3814
832735.BJ,20241129,1.9113
832662.BJ,20241129,13.8312
832651.BJ,20241129,1.6361
