ts_code,trade_date,suspend_timing,suspend_type
600647.SH,20001012,,S
000584.SZ,20001012,,S
600898.SH,20001012,,S
000552.SZ,20001012,,S
600647.SH,20001013,,S
000401.SZ,20001013,,S
600812.SH,20001013,,S
600222.SH,20001013,,S
600223.SH,20001013,,S
000552.SZ,20001013,,S
600898.SH,20001013,,S
000809.SZ,20001013,,S
600108.SH,20001013,,S
000588.SZ,20001013,,S
600687.SH,20001013,,S
000502.SZ,20001013,,S
000793.SZ,20001016,,S
600226.SH,20001016,,S
600145.SH,20001016,,S
600278.SH,20001016,,S
000548.SZ,20001016,,S
600898.SH,20001016,,S
000428.SZ,20001016,,S
600222.SH,20001016,,S
600794.SH,20001016,,S
600275.SH,20001016,,S
600851.SH,20001016,,S
600118.SH,20001016,,S
600097.SH,20001016,,S
000539.SZ,20001016,,S
600265.SH,20001016,,S
000662.SZ,20001016,,S
600097.SH,20001017,,S
000428.SZ,20001017,,S
600851.SH,20001017,,S
000662.SZ,20001017,,S
600898.SH,20001017,,S
000020.SZ,20001017,,S
600175.SH,20001017,,S
600067.SH,20001017,,S
000793.SZ,20001017,,S
600086.SH,20001017,,S
600275.SH,20001017,,S
600265.SH,20001017,,S
000662.SZ,20001018,,S
600898.SH,20001018,,S
000592.SZ,20001018,,S
600871.SH,20001018,,S
600851.SH,20001018,,S
600616.SH,20001018,,S
000898.SZ,20001018,,S
000898.SZ,20001019,,S
600851.SH,20001019,,S
000670.SZ,20001019,,S
600898.SH,20001019,,S
600195.SH,20001019,,S
000662.SZ,20001019,,S
000968.SZ,20001019,,S
600616.SH,20001019,,S
600705.SH,20001019,,S
600898.SH,20001020,,S
000662.SZ,20001020,,S
000023.SZ,20001020,,S
600127.SH,20001020,,S
600237.SH,20001020,,S
600286.SH,20001020,,S
000540.SZ,20001020,,S
000008.SZ,20001020,,S
600683.SH,20001023,,S
600170.SH,20001023,,S
000662.SZ,20001023,,S
600898.SH,20001023,,S
600096.SH,20001023,,S
000960.SZ,20001023,,S
000505.SZ,20001023,,S
000936.SZ,20001023,,S
000004.SZ,20001023,,S
600743.SH,20001024,,S
000662.SZ,20001024,,S
600104.SH,20001024,,S
600170.SH,20001024,,S
000536.SZ,20001024,,S
600181.SH,20001024,,S
600898.SH,20001024,,S
000936.SZ,20001024,,S
600806.SH,20001024,,S
000505.SZ,20001024,,S
600810.SH,20001025,,S
000787.SZ,20001025,,S
000727.SZ,20001025,,S
600898.SH,20001025,,S
000707.SZ,20001026,,S
600803.SH,20001026,,S
000558.SZ,20001026,,S
000748.SZ,20001026,,S
600898.SH,20001026,,S
600681.SH,20001026,,S
600674.SH,20001026,,S
600787.SH,20001026,,S
000036.SZ,20001026,,S
600159.SH,20001026,,S
000787.SZ,20001026,,S
600233.SH,20001026,,S
600681.SH,20001027,,S
000753.SZ,20001027,,S
600159.SH,20001027,,S
600615.SH,20001027,,S
000707.SZ,20001027,,S
600898.SH,20001027,,S
600712.SH,20001027,,S
000411.SZ,20001027,,S
000835.SZ,20001027,,S
000551.SZ,20001030,,S
000700.SZ,20001030,,S
600898.SH,20001030,,S
000089.SZ,20001030,,S
000951.SZ,20001030,,S
000912.SZ,20001030,,S
000690.SZ,20001030,,S
000555.SZ,20001030,,S
000528.SZ,20001030,,S
000088.SZ,20001030,,S
600672.SH,20001030,,S
600823.SH,20001030,,S
600669.SH,20001030,,S
000805.SZ,20001030,,S
000917.SZ,20001030,,S
000806.SZ,20001031,,S
000528.SZ,20001031,,S
000951.SZ,20001031,,S
600218.SH,20001031,,S
600235.SH,20001031,,S
000917.SZ,20001031,,S
000551.SZ,20001031,,S
000906.SZ,20001031,,S
000597.SZ,20001031,,S
600209.SH,20001031,,S
600898.SH,20001031,,S
600672.SH,20001031,,S
000089.SZ,20001031,,S
600823.SH,20001031,,S
600059.SH,20001031,,S
000700.SZ,20001031,,S
600075.SH,20001031,,S
600656.SH,20001031,,S
000897.SZ,20001031,,S
600110.SH,20001031,,S
600898.SH,20001101,,S
000900.SZ,20001101,,S
000597.SZ,20001101,,S
000917.SZ,20001101,,S
600263.SH,20001101,,S
000608.SZ,20001101,,S
600059.SH,20001101,,S
600263.SH,20001102,,S
000701.SZ,20001102,,S
000608.SZ,20001102,,S
000917.SZ,20001102,,S
600898.SH,20001102,,S
600602.SH,20001102,,S
600762.SH,20001102,,S
600898.SH,20001103,,S
600678.SH,20001103,,S
600600.SH,20001106,,S
600898.SH,20001106,,S
600749.SH,20001106,,S
600200.SH,20001106,,S
600898.SH,20001107,,S
600839.SH,20001107,,S
600600.SH,20001107,,S
000620.SZ,20001107,,S
000709.SZ,20001107,,S
600792.SH,20001107,,S
600200.SH,20001107,,S
600749.SH,20001107,,S
000662.SZ,20001108,,S
600082.SH,20001108,,S
600721.SH,20001108,,S
600898.SH,20001108,,S
000768.SZ,20001108,,S
600098.SH,20001109,,S
000786.SZ,20001109,,S
000839.SZ,20001109,,S
600898.SH,20001109,,S
000623.SZ,20001109,,S
600053.SH,20001109,,S
600898.SH,20001110,,S
600101.SH,20001110,,S
000667.SZ,20001110,,S
000810.SZ,20001110,,S
600604.SH,20001110,,S
000510.SZ,20001110,,S
000898.SZ,20001110,,S
600054.SH,20001110,,S
000830.SZ,20001110,,S
000720.SZ,20001113,,S
000503.SZ,20001113,,S
000838.SZ,20001113,,S
600622.SH,20001113,,S
600854.SH,20001113,,S
000061.SZ,20001113,,S
000837.SZ,20001113,,S
600702.SH,20001113,,S
600898.SH,20001113,,S
000676.SZ,20001113,,S
600230.SH,20001113,,S
600149.SH,20001114,,S
600230.SH,20001114,,S
600648.SH,20001114,,S
600210.SH,20001114,,S
600842.SH,20001114,,S
000581.SZ,20001114,,S
600898.SH,20001114,,S
600088.SH,20001114,,S
000537.SZ,20001114,,S
600086.SH,20001114,,S
000517.SZ,20001114,,S
000838.SZ,20001114,,S
600618.SH,20001114,,S
000014.SZ,20001114,,S
000837.SZ,20001114,,S
600860.SH,20001115,,S
000716.SZ,20001115,,S
000803.SZ,20001115,,S
600127.SH,20001115,,S
600227.SH,20001115,,S
000504.SZ,20001115,,S
000025.SZ,20001115,,S
600898.SH,20001115,,S
000975.SZ,20001115,,S
000850.SZ,20001115,,S
600223.SH,20001115,,S
000753.SZ,20001115,,S
600096.SH,20001115,,S
000626.SZ,20001115,,S
000156.SZ,20001116,,S
000025.SZ,20001116,,S
600898.SH,20001116,,S
600763.SH,20001116,,S
600708.SH,20001116,,S
600192.SH,20001116,,S
600737.SH,20001116,,S
000899.SZ,20001116,,S
600860.SH,20001116,,S
000504.SZ,20001116,,S
000545.SZ,20001116,,S
600258.SH,20001116,,S
000547.SZ,20001116,,S
600223.SH,20001116,,S
600110.SH,20001116,,S
600735.SH,20001117,,S
600687.SH,20001117,,S
600759.SH,20001117,,S
600898.SH,20001117,,S
000736.SZ,20001117,,S
000416.SZ,20001117,,S
000605.SZ,20001117,,S
000899.SZ,20001117,,S
600619.SH,20001117,,S
600684.SH,20001117,,S
600689.SH,20001117,,S
000981.SZ,20001117,,S
600610.SH,20001117,,S
600258.SH,20001117,,S
000953.SZ,20001120,,S
000603.SZ,20001120,,S
000012.SZ,20001120,,S
600715.SH,20001120,,S
600145.SH,20001120,,S
600130.SH,20001120,,S
600166.SH,20001120,,S
000606.SZ,20001120,,S
000826.SZ,20001120,,S
600898.SH,20001120,,S
000908.SZ,20001121,,S
600145.SH,20001121,,S
600707.SH,20001121,,S
000826.SZ,20001121,,S
000953.SZ,20001121,,S
600818.SH,20001121,,S
600675.SH,20001121,,S
600166.SH,20001121,,S
000012.SZ,20001121,,S
600176.SH,20001121,,S
000885.SZ,20001121,,S
600692.SH,20001121,,S
000789.SZ,20001121,,S
000729.SZ,20001121,,S
000578.SZ,20001121,,S
000606.SZ,20001121,,S
000763.SZ,20001121,,S
600821.SH,20001121,,S
600130.SH,20001121,,S
600715.SH,20001121,,S
600704.SH,20001121,,S
000918.SZ,20001121,,S
T00018.SH,20001121,,S
600641.SH,20001121,,S
600847.SH,20001121,,S
600220.SH,20001121,,S
000571.SZ,20001121,,S
000603.SZ,20001121,,S
000532.SZ,20001121,,S
000972.SZ,20001121,,S
600898.SH,20001121,,S
000892.SZ,20001121,,S
000011.SZ,20001121,,S
600627.SH,20001122,,S
600000.SH,20001122,,S
600290.SH,20001122,,S
000763.SZ,20001122,,S
600762.SH,20001122,,S
000004.SZ,20001122,,S
000925.SZ,20001122,,S
000957.SZ,20001122,,S
600898.SH,20001122,,S
600710.SH,20001122,,S
000863.SZ,20001122,,S
000882.SZ,20001122,,S
000929.SZ,20001122,,S
001896.SZ,20001122,,S
000665.SZ,20001122,,S
000151.SZ,20001122,,S
000546.SZ,20001122,,S
000411.SZ,20001122,,S
600707.SH,20001122,,S
600132.SH,20001122,,S
600062.SH,20001122,,S
000690.SZ,20001122,,S
000572.SZ,20001123,,S
600074.SH,20001123,,S
600690.SH,20001123,,S
000862.SZ,20001123,,S
000728.SZ,20001123,,S
600658.SH,20001123,,S
000030.SZ,20001123,,S
001896.SZ,20001123,,S
600675.SH,20001123,,S
000705.SZ,20001123,,S
600138.SH,20001123,,S
600830.SH,20001123,,S
600669.SH,20001123,,S
600845.SH,20001123,,S
600738.SH,20001123,,S
600000.SH,20001123,,S
000047.SZ,20001123,,S
600099.SH,20001123,,S
600768.SH,20001123,,S
600898.SH,20001123,,S
600743.SH,20001124,,S
000631.SZ,20001124,,S
000638.SZ,20001124,,S
000034.SZ,20001124,,S
000506.SZ,20001124,,S
000561.SZ,20001124,,S
600203.SH,20001124,,S
600005.SH,20001124,,S
000890.SZ,20001124,,S
000768.SZ,20001124,,S
600189.SH,20001124,,S
600738.SH,20001124,,S
600657.SH,20001124,,S
600898.SH,20001124,,S
600183.SH,20001124,,S
600095.SH,20001124,,S
000680.SZ,20001124,,S
000595.SZ,20001124,,S
000717.SZ,20001124,,S
000003.SZ,20001124,,S
000555.SZ,20001124,,S
600716.SH,20001127,,S
600137.SH,20001127,,S
000679.SZ,20001127,,S
000802.SZ,20001127,,S
000008.SZ,20001127,,S
600628.SH,20001127,,S
000885.SZ,20001127,,S
600627.SH,20001127,,S
600775.SH,20001127,,S
000023.SZ,20001127,,S
000768.SZ,20001127,,S
000972.SZ,20001127,,S
600898.SH,20001127,,S
600803.SH,20001127,,S
000922.SZ,20001127,,S
600058.SH,20001127,,S
600716.SH,20001128,,S
600173.SH,20001128,,S
000829.SZ,20001128,,S
600663.SH,20001128,,S
000931.SZ,20001128,,S
000008.SZ,20001128,,S
600766.SH,20001128,,S
600863.SH,20001128,,S
000540.SZ,20001128,,S
000915.SZ,20001128,,S
000702.SZ,20001128,,S
600839.SH,20001128,,S
000507.SZ,20001128,,S
600078.SH,20001128,,S
000009.SZ,20001128,,S
000885.SZ,20001128,,S
000669.SZ,20001128,,S
000532.SZ,20001128,,S
000839.SZ,20001128,,S
600094.SH,20001128,,S
600176.SH,20001128,,S
600602.SH,20001128,,S
600775.SH,20001128,,S
000780.SZ,20001128,,S
600689.SH,20001128,,S
000402.SZ,20001128,,S
600058.SH,20001128,,S
000888.SZ,20001128,,S
000922.SZ,20001128,,S
600627.SH,20001128,,S
000541.SZ,20001128,,S
600191.SH,20001128,,S
000430.SZ,20001128,,S
000558.SZ,20001128,,S
000936.SZ,20001128,,S
600221.SH,20001128,,S
600137.SH,20001128,,S
600803.SH,20001128,,S
600805.SH,20001128,,S
600629.SH,20001128,,S
000679.SZ,20001128,,S
600155.SH,20001128,,S
000902.SZ,20001128,,S
600898.SH,20001128,,S
600301.SH,20001128,,S
600800.SH,20001128,,S
000858.SZ,20001128,,S
000802.SZ,20001128,,S
000768.SZ,20001128,,S
600723.SH,20001128,,S
600181.SH,20001129,,S
000558.SZ,20001129,,S
000402.SZ,20001129,,S
000893.SZ,20001129,,S
000989.SZ,20001129,,S
000910.SZ,20001129,,S
000803.SZ,20001129,,S
000048.SZ,20001129,,S
000686.SZ,20001129,,S
600203.SH,20001129,,S
000863.SZ,20001129,,S
000699.SZ,20001129,,S
000502.SZ,20001129,,S
600831.SH,20001129,,S
000818.SZ,20001129,,S
600614.SH,20001129,,S
000014.SZ,20001129,,S
600235.SH,20001129,,S
000551.SZ,20001129,,S
600800.SH,20001129,,S
600102.SH,20001129,,S
000506.SZ,20001129,,S
000669.SZ,20001129,,S
600163.SH,20001129,,S
000888.SZ,20001129,,S
600818.SH,20001129,,S
600739.SH,20001129,,S
600740.SH,20001129,,S
000952.SZ,20001129,,S
600320.SH,20001129,,S
600763.SH,20001129,,S
000722.SZ,20001129,,S
000768.SZ,20001129,,S
600898.SH,20001129,,S
000969.SZ,20001129,,S
000507.SZ,20001129,,S
600608.SH,20001129,,S
600799.SH,20001129,,S
000554.SZ,20001129,,S
600698.SH,20001129,,S
600239.SH,20001129,,S
600193.SH,20001129,,S
000697.SZ,20001129,,S
600182.SH,20001129,,S
000566.SZ,20001129,,S
000953.SZ,20001129,,S
600794.SH,20001129,,S
000716.SZ,20001129,,S
600615.SH,20001129,,S
000980.SZ,20001129,,S
000839.SZ,20001129,,S
000028.SZ,20001129,,S
600663.SH,20001129,,S
000793.SZ,20001129,,S
000590.SZ,20001129,,S
600094.SH,20001129,,S
000518.SZ,20001130,,S
600150.SH,20001130,,S
600615.SH,20001130,,S
600199.SH,20001130,,S
000901.SZ,20001130,,S
600609.SH,20001130,,S
000578.SZ,20001130,,S
600667.SH,20001130,,S
000048.SZ,20001130,,S
000920.SZ,20001130,,S
600870.SH,20001130,,S
600845.SH,20001130,,S
000527.SZ,20001130,,S
000863.SZ,20001130,,S
000795.SZ,20001130,,S
000025.SZ,20001130,,S
600745.SH,20001130,,S
000557.SZ,20001130,,S
600898.SH,20001130,,S
600215.SH,20001130,,S
000681.SZ,20001130,,S
600790.SH,20001130,,S
000420.SZ,20001130,,S
600218.SH,20001130,,S
600213.SH,20001130,,S
000768.SZ,20001130,,S
000600.SZ,20001130,,S
600794.SH,20001130,,S
000916.SZ,20001130,,S
000555.SZ,20001130,,S
600872.SH,20001130,,S
600229.SH,20001130,,S
000003.SZ,20001130,,S
600275.SH,20001130,,S
600106.SH,20001201,,S
000892.SZ,20001201,,S
600898.SH,20001201,,S
600791.SH,20001201,,S
000662.SZ,20001201,,S
000417.SZ,20001201,,S
000695.SZ,20001201,,S
600151.SH,20001201,,S
600742.SH,20001201,,S
000301.SZ,20001201,,S
000653.SZ,20001201,,S
000527.SZ,20001201,,S
000737.SZ,20001201,,S
600139.SH,20001201,,S
000900.SZ,20001201,,S
000639.SZ,20001201,,S
000933.SZ,20001201,,S
600218.SH,20001201,,S
600726.SH,20001201,,S
000736.SZ,20001201,,S
000672.SZ,20001201,,S
000732.SZ,20001201,,S
600201.SH,20001201,,S
000836.SZ,20001204,,S
000906.SZ,20001204,,S
000596.SZ,20001204,,S
000959.SZ,20001204,,S
600898.SH,20001204,,S
600280.SH,20001204,,S
600100.SH,20001204,,S
000605.SZ,20001204,,S
000541.SZ,20001204,,S
000726.SZ,20001204,,S
000801.SZ,20001204,,S
000662.SZ,20001205,,S
000596.SZ,20001205,,S
000918.SZ,20001205,,S
000037.SZ,20001205,,S
600358.SH,20001205,,S
000593.SZ,20001205,,S
600830.SH,20001205,,S
000916.SZ,20001205,,S
600898.SH,20001205,,S
000906.SZ,20001205,,S
000836.SZ,20001205,,S
000541.SZ,20001205,,S
000801.SZ,20001205,,S
600280.SH,20001205,,S
000605.SZ,20001205,,S
000828.SZ,20001205,,S
000510.SZ,20001205,,S
600202.SH,20001205,,S
000911.SZ,20001205,,S
600898.SH,20001206,,S
000638.SZ,20001206,,S
000024.SZ,20001206,,S
000889.SZ,20001206,,S
000897.SZ,20001206,,S
000665.SZ,20001206,,S
000662.SZ,20001206,,S
000758.SZ,20001206,,S
000918.SZ,20001206,,S
600073.SH,20001206,,S
600110.SH,20001206,,S
600100.SH,20001206,,S
000541.SZ,20001206,,S
600129.SH,20001206,,S
000037.SZ,20001206,,S
000003.SZ,20001206,,S
600675.SH,20001206,,S
600209.SH,20001206,,S
000538.SZ,20001207,,S
600081.SH,20001207,,S
000541.SZ,20001207,,S
600103.SH,20001207,,S
600898.SH,20001207,,S
000024.SZ,20001207,,S
600100.SH,20001207,,S
600320.SH,20001207,,S
000697.SZ,20001207,,S
600726.SH,20001207,,S
600730.SH,20001207,,S
000503.SZ,20001207,,S
600835.SH,20001207,,S
600100.SH,20001208,,S
600148.SH,20001208,,S
000412.SZ,20001208,,S
600898.SH,20001208,,S
600082.SH,20001208,,S
000541.SZ,20001208,,S
600278.SH,20001208,,S
000552.SZ,20001208,,S
000506.SZ,20001208,,S
600726.SH,20001208,,S
000786.SZ,20001208,,S
600798.SH,20001208,,S
600158.SH,20001208,,S
000535.SZ,20001208,,S
600280.SH,20001208,,S
000544.SZ,20001208,,S
000835.SZ,20001208,,S
600055.SH,20001208,,S
600834.SH,20001208,,S
000709.SZ,20001208,,S
600658.SH,20001208,,S
000672.SZ,20001208,,S
000013.SZ,20001208,,S
000780.SZ,20001208,,S
600696.SH,20001211,,S
000409.SZ,20001211,,S
000555.SZ,20001211,,S
600726.SH,20001211,,S
600098.SH,20001211,,S
000567.SZ,20001211,,S
600734.SH,20001211,,S
000725.SZ,20001211,,S
000776.SZ,20001211,,S
600898.SH,20001211,,S
600100.SH,20001211,,S
600845.SH,20001211,,S
000732.SZ,20001211,,S
000567.SZ,20001212,,S
000776.SZ,20001212,,S
000996.SZ,20001212,,S
000969.SZ,20001212,,S
600734.SH,20001212,,S
600726.SH,20001212,,S
000031.SZ,20001212,,S
600153.SH,20001212,,S
600710.SH,20001212,,S
000555.SZ,20001212,,S
600197.SH,20001212,,S
600100.SH,20001212,,S
000535.SZ,20001212,,S
600767.SH,20001212,,S
600892.SH,20001212,,S
000504.SZ,20001212,,S
000556.SZ,20001212,,S
000633.SZ,20001212,,S
000756.SZ,20001212,,S
000546.SZ,20001212,,S
000726.SZ,20001212,,S
600696.SH,20001212,,S
600898.SH,20001212,,S
000622.SZ,20001213,,S
600687.SH,20001213,,S
000653.SZ,20001213,,S
600120.SH,20001213,,S
600726.SH,20001213,,S
000014.SZ,20001213,,S
000028.SZ,20001213,,S
000544.SZ,20001213,,S
600784.SH,20001213,,S
000531.SZ,20001213,,S
000613.SZ,20001213,,S
600693.SH,20001213,,S
000557.SZ,20001213,,S
000532.SZ,20001213,,S
000639.SZ,20001213,,S
600898.SH,20001213,,S
600874.SH,20001213,,S
000909.SZ,20001213,,S
000939.SZ,20001213,,S
000158.SZ,20001213,,S
000996.SZ,20001213,,S
600755.SH,20001213,,S
000547.SZ,20001213,,S
600878.SH,20001213,,S
000756.SZ,20001213,,S
600320.SH,20001213,,S
600726.SH,20001214,,S
000403.SZ,20001214,,S
000421.SZ,20001214,,S
000826.SZ,20001214,,S
600320.SH,20001214,,S
000517.SZ,20001214,,S
000678.SZ,20001214,,S
000531.SZ,20001214,,S
600210.SH,20001214,,S
600885.SH,20001214,,S
600732.SH,20001214,,S
000544.SZ,20001214,,S
000758.SZ,20001214,,S
600106.SH,20001214,,S
600051.SH,20001214,,S
000733.SZ,20001214,,S
000788.SZ,20001214,,S
600610.SH,20001214,,S
000765.SZ,20001214,,S
000662.SZ,20001214,,S
600845.SH,20001214,,S
600872.SH,20001214,,S
600898.SH,20001214,,S
000638.SZ,20001215,,S
600107.SH,20001215,,S
600724.SH,20001215,,S
000034.SZ,20001215,,S
600076.SH,20001215,,S
000405.SZ,20001215,,S
600096.SH,20001215,,S
000780.SZ,20001215,,S
000037.SZ,20001215,,S
000582.SZ,20001215,,S
000758.SZ,20001215,,S
000935.SZ,20001215,,S
600674.SH,20001215,,S
000613.SZ,20001215,,S
000596.SZ,20001215,,S
600500.SH,20001215,,S
600083.SH,20001215,,S
000931.SZ,20001215,,S
000767.SZ,20001215,,S
000546.SZ,20001215,,S
000038.SZ,20001215,,S
000607.SZ,20001215,,S
600848.SH,20001215,,S
000750.SZ,20001215,,S
600898.SH,20001215,,S
000517.SZ,20001215,,S
600210.SH,20001215,,S
000503.SZ,20001215,,S
000058.SZ,20001215,,S
600759.SH,20001215,,S
000953.SZ,20001215,,S
600778.SH,20001215,,S
600110.SH,20001218,,S
000539.SZ,20001218,,S
600822.SH,20001218,,S
000511.SZ,20001218,,S
000711.SZ,20001218,,S
000981.SZ,20001218,,S
600236.SH,20001218,,S
600098.SH,20001218,,S
000622.SZ,20001218,,S
600645.SH,20001218,,S
000805.SZ,20001218,,S
600088.SH,20001218,,S
600618.SH,20001218,,S
600708.SH,20001218,,S
600149.SH,20001218,,S
000007.SZ,20001218,,S
600610.SH,20001218,,S
600892.SH,20001218,,S
000975.SZ,20001218,,S
600107.SH,20001218,,S
600772.SH,20001218,,S
600089.SH,20001218,,S
600187.SH,20001218,,S
600898.SH,20001218,,S
000981.SZ,20001219,,S
600187.SH,20001219,,S
000949.SZ,20001219,,S
000543.SZ,20001219,,S
600088.SH,20001219,,S
600110.SH,20001219,,S
600853.SH,20001219,,S
600735.SH,20001219,,S
600822.SH,20001219,,S
600107.SH,20001219,,S
600698.SH,20001219,,S
000975.SZ,20001219,,S
600053.SH,20001219,,S
600708.SH,20001219,,S
000504.SZ,20001219,,S
600113.SH,20001219,,S
000925.SZ,20001219,,S
000678.SZ,20001219,,S
600211.SH,20001219,,S
000590.SZ,20001219,,S
000759.SZ,20001219,,S
600236.SH,20001219,,S
600729.SH,20001219,,S
600895.SH,20001219,,S
000408.SZ,20001219,,S
000937.SZ,20001219,,S
600772.SH,20001219,,S
000542.SZ,20001219,,S
600845.SH,20001219,,S
600645.SH,20001219,,S
000527.SZ,20001219,,S
600618.SH,20001219,,S
600898.SH,20001219,,S
600320.SH,20001219,,S
600892.SH,20001219,,S
000622.SZ,20001219,,S
000728.SZ,20001219,,S
000583.SZ,20001219,,S
000578.SZ,20001219,,S
000533.SZ,20001219,,S
000592.SZ,20001219,,S
000805.SZ,20001219,,S
000016.SZ,20001219,,S
000608.SZ,20001219,,S
600149.SH,20001219,,S
600610.SH,20001219,,S
000919.SZ,20001219,,S
600089.SH,20001219,,S
600071.SH,20001219,,S
600680.SH,20001219,,S
600898.SH,20001220,,S
600107.SH,20001220,,S
000639.SZ,20001220,,S
000949.SZ,20001220,,S
000733.SZ,20001220,,S
001696.SZ,20001220,,S
600088.SH,20001220,,S
000878.SZ,20001220,,S
000005.SZ,20001220,,S
600703.SH,20001220,,S
600708.SH,20001220,,S
000977.SZ,20001220,,S
600113.SH,20001220,,S
600729.SH,20001220,,S
000504.SZ,20001220,,S
600851.SH,20001220,,S
000557.SZ,20001220,,S
600874.SH,20001220,,S
000765.SZ,20001220,,S
000803.SZ,20001220,,S
600680.SH,20001220,,S
000689.SZ,20001220,,S
600645.SH,20001220,,S
600878.SH,20001220,,S
000678.SZ,20001220,,S
600117.SH,20001220,,S
600735.SH,20001220,,S
600843.SH,20001220,,S
600756.SH,20001220,,S
000532.SZ,20001221,,S
000607.SZ,20001221,,S
000925.SZ,20001221,,S
000711.SZ,20001221,,S
600620.SH,20001221,,S
600113.SH,20001221,,S
600874.SH,20001221,,S
000722.SZ,20001221,,S
000887.SZ,20001221,,S
600704.SH,20001221,,S
000791.SZ,20001221,,S
000918.SZ,20001221,,S
600286.SH,20001221,,S
600729.SH,20001221,,S
600898.SH,20001221,,S
000047.SZ,20001221,,S
000004.SZ,20001221,,S
600646.SH,20001221,,S
000423.SZ,20001221,,S
600117.SH,20001221,,S
000791.SZ,20001222,,S
600695.SH,20001222,,S
600074.SH,20001222,,S
600237.SH,20001222,,S
600146.SH,20001222,,S
000615.SZ,20001222,,S
000918.SZ,20001222,,S
600220.SH,20001222,,S
600854.SH,20001222,,S
600898.SH,20001222,,S
600163.SH,20001222,,S
600067.SH,20001222,,S
600621.SH,20001222,,S
000069.SZ,20001222,,S
600070.SH,20001222,,S
600882.SH,20001222,,S
000004.SZ,20001222,,S
000423.SZ,20001222,,S
000880.SZ,20001222,,S
600821.SH,20001222,,S
600641.SH,20001222,,S
000663.SZ,20001222,,S
600674.SH,20001222,,S
600658.SH,20001222,,S
000755.SZ,20001222,,S
600799.SH,20001222,,S
000401.SZ,20001222,,S
600890.SH,20001222,,S
600677.SH,20001222,,S
600723.SH,20001222,,S
600159.SH,20001222,,S
600062.SH,20001222,,S
000892.SZ,20001222,,S
000078.SZ,20001222,,S
600155.SH,20001222,,S
600646.SH,20001222,,S
600637.SH,20001222,,S
000568.SZ,20001222,,S
000825.SZ,20001222,,S
000973.SZ,20001222,,S
000733.SZ,20001222,,S
600704.SH,20001222,,S
000921.SZ,20001222,,S
600117.SH,20001222,,S
000725.SZ,20001222,,S
600898.SH,20001225,,S
600618.SH,20001225,,S
600669.SH,20001225,,S
000735.SZ,20001225,,S
000990.SZ,20001225,,S
600203.SH,20001225,,S
000733.SZ,20001225,,S
600132.SH,20001225,,S
600205.SH,20001225,,S
600879.SH,20001225,,S
600848.SH,20001225,,S
000151.SZ,20001225,,S
600138.SH,20001225,,S
000712.SZ,20001225,,S
000778.SZ,20001225,,S
600290.SH,20001225,,S
000957.SZ,20001225,,S
600737.SH,20001225,,S
600830.SH,20001225,,S
000405.SZ,20001225,,S
600005.SH,20001225,,S
600754.SH,20001225,,S
600052.SH,20001225,,S
600183.SH,20001225,,S
600694.SH,20001225,,S
600743.SH,20001225,,S
600637.SH,20001225,,S
000859.SZ,20001225,,S
000858.SZ,20001226,,S
600806.SH,20001226,,S
600203.SH,20001226,,S
000592.SZ,20001226,,S
600898.SH,20001226,,S
000735.SZ,20001226,,S
600183.SH,20001226,,S
000151.SZ,20001226,,S
600879.SH,20001226,,S
000005.SZ,20001226,,S
600205.SH,20001226,,S
000405.SZ,20001226,,S
000717.SZ,20001226,,S
600768.SH,20001226,,S
000710.SZ,20001226,,S
000810.SZ,20001226,,S
000505.SZ,20001226,,S
000572.SZ,20001226,,S
600216.SH,20001226,,S
000793.SZ,20001226,,S
600669.SH,20001226,,S
600699.SH,20001226,,S
000930.SZ,20001226,,S
600150.SH,20001226,,S
600737.SH,20001226,,S
600132.SH,20001226,,S
000712.SZ,20001226,,S
000014.SZ,20001226,,S
600052.SH,20001226,,S
600209.SH,20001226,,S
000776.SZ,20001226,,S
600830.SH,20001226,,S
600754.SH,20001226,,S
000778.SZ,20001226,,S
600652.SH,20001226,,S
600694.SH,20001226,,S
000150.SZ,20001226,,S
000957.SZ,20001226,,S
600634.SH,20001226,,S
000618.SZ,20001226,,S
000859.SZ,20001226,,S
000616.SZ,20001226,,S
000789.SZ,20001226,,S
600286.SH,20001226,,S
600259.SH,20001226,,S
600848.SH,20001226,,S
600172.SH,20001226,,S
600781.SH,20001226,,S
001696.SZ,20001226,,S
600138.SH,20001226,,S
600290.SH,20001226,,S
000561.SZ,20001226,,S
000839.SZ,20001226,,S
000155.SZ,20001226,,S
000400.SZ,20001226,,S
600005.SH,20001226,,S
600235.SH,20001226,,S
000990.SZ,20001226,,S
000733.SZ,20001226,,S
600743.SH,20001226,,S
000809.SZ,20001226,,S
000546.SZ,20001227,,S
600747.SH,20001227,,S
000536.SZ,20001227,,S
000789.SZ,20001227,,S
000893.SZ,20001227,,S
600817.SH,20001227,,S
600768.SH,20001227,,S
000683.SZ,20001227,,S
000155.SZ,20001227,,S
600848.SH,20001227,,S
600661.SH,20001227,,S
600781.SH,20001227,,S
600658.SH,20001227,,S
600892.SH,20001227,,S
600654.SH,20001227,,S
600106.SH,20001227,,S
600101.SH,20001227,,S
000572.SZ,20001227,,S
600657.SH,20001227,,S
600286.SH,20001227,,S
600868.SH,20001227,,S
600814.SH,20001227,,S
000411.SZ,20001227,,S
600064.SH,20001227,,S
000561.SZ,20001227,,S
000733.SZ,20001227,,S
600699.SH,20001227,,S
600068.SH,20001227,,S
