ts_code,trade_date,name,pct_change,close,change,open,high,low,pre_close,vol_ratio,turn_over,swing,vol,amount,selling,buying,total_share,float_share,pe,industry,area,float_mv,total_mv,avg_price,strength,activity,avg_turnover,attack,interval_3,interval_6
600859.SH,20241129,王府井,1.56,14.97,0.23,14.77,15.11,14.7,14.74,1.52,3.24,2.78,353938.0,52919.36,157655.0,196283.0,11.35,10.93,29.86,百货,北京,163.69,169.92,14.95,0.63,4019.0,0.0,1.84,,
001359.SZ,20241129,平安电工,1.56,24.07,0.37,23.53,24.27,23.47,23.7,0.9,3.77,3.38,17495.0,4184.57,7525.0,9970.0,1.86,0.46,20.45,矿物制品,湖北,11.16,44.65,23.92,-0.16,1398.0,0.0,2.56,,
301170.SZ,20241129,锡南科技,1.56,24.72,0.38,24.34,24.88,24.19,24.34,1.18,3.78,2.83,12700.0,3131.06,5927.0,6773.0,1.0,0.34,23.95,汽车配件,江苏,8.3,24.72,24.65,-0.16,1121.0,0.0,2.19,,
301272.SZ,20241129,英华特,1.56,37.07,0.57,36.5,37.18,36.03,36.5,0.8,1.83,3.15,5722.0,2106.19,2183.0,3539.0,0.59,0.31,29.75,专用机械,江苏,11.61,21.69,36.81,-0.16,744.0,0.0,2.89,,
688629.SH,20241129,华丰科技,1.56,33.82,0.52,33.0,34.64,32.51,33.3,0.72,4.95,6.4,81578.0,27361.49,39321.0,42257.0,4.61,1.65,0.0,元器件,四川,55.72,155.91,33.54,0.63,2420.0,0.0,4.03,,
002259.SZ,20241129,ST升达,1.56,2.6,0.04,2.56,2.61,2.51,2.56,0.9,0.6,3.91,45008.0,1157.93,21199.0,23809.0,7.52,7.52,0.0,供气供热,四川,19.56,19.56,2.57,-0.16,420.0,0.0,3.59,,
603661.SH,20241129,恒林股份,1.56,33.8,0.52,33.22,34.05,33.22,33.28,1.18,1.08,2.49,14985.0,5059.94,6055.0,8930.0,1.39,1.39,13.25,家居用品,浙江,47.0,47.0,33.77,0.63,1240.0,0.0,1.75,,
603787.SH,20241129,新日股份,1.56,11.05,0.17,10.91,11.13,10.82,10.88,1.14,1.72,2.85,39486.0,4343.15,18377.0,21109.0,2.3,2.3,22.99,摩托车,江苏,25.43,25.43,11.0,0.63,1745.0,0.0,2.13,,
301201.SZ,20241129,诚达药业,1.56,22.08,0.34,21.89,22.19,21.62,21.74,0.93,1.98,2.62,17253.0,3797.6,9588.0,7665.0,1.55,0.87,63.43,生物制药,浙江,19.25,34.16,22.01,-0.15,1254.0,0.0,2.13,,
600843.SH,20241129,上工申贝,1.57,15.57,0.24,16.7,16.7,14.04,15.33,1.04,29.04,17.35,1362625.0,214440.51,651975.0,710650.0,7.13,4.69,0.0,纺织机械,上海,73.06,111.04,15.74,0.63,4732.0,0.01,10.9,,
688502.SH,20241129,茂莱光学,1.57,267.83,4.13,258.0,282.3,250.2,263.7,1.05,10.81,12.17,17546.0,46780.6,8359.0,9187.0,0.53,0.16,433.07,元器件,江苏,43.46,141.41,266.61,0.63,2482.0,0.0,7.05,,
688152.SH,20241129,麒麟信安,1.57,68.73,1.06,67.33,70.5,66.33,67.67,0.83,5.84,6.16,18143.0,12425.99,10195.0,7948.0,0.79,0.31,0.0,软件服务,湖南,21.35,54.12,68.49,0.63,1560.0,0.0,3.62,,
603137.SH,20241129,恒尚节能,1.57,11.65,0.18,11.47,11.69,11.35,11.47,1.48,4.83,2.96,35580.0,4125.23,17358.0,18222.0,1.83,0.74,18.27,装修装饰,江苏,8.59,21.31,11.59,0.64,1342.0,0.0,2.64,,
600167.SH,20241129,联美控股,1.57,6.47,0.1,6.35,6.49,6.31,6.37,0.92,0.43,2.83,97865.0,6250.42,45920.0,51945.0,22.88,22.88,21.85,供气供热,辽宁,148.04,148.04,6.39,0.64,2576.0,0.0,2.54,,
000541.SZ,20241129,佛山照明,1.57,5.82,0.09,5.74,5.92,5.7,5.73,1.32,2.03,3.84,243226.0,14149.13,111377.0,131849.0,15.49,11.97,26.94,家用电器,广东,69.65,90.14,5.82,-0.15,2738.0,0.0,2.11,,
300363.SZ,20241129,博腾股份,1.57,17.46,0.27,17.2,17.93,17.08,17.19,1.17,2.22,4.94,111151.0,19460.28,50173.0,60978.0,5.45,5.01,0.0,化学制药,重庆,87.39,95.24,17.51,-0.15,3396.0,0.0,2.22,,
603105.SH,20241129,芯能科技,1.57,9.05,0.14,8.93,9.07,8.88,8.91,1.1,1.56,2.13,78046.0,7024.29,34630.0,43416.0,5.0,5.0,18.24,电气设备,浙江,45.25,45.25,9.0,0.64,2322.0,0.0,1.91,,
301191.SZ,20241129,菲菱科思,1.57,80.75,1.25,79.5,81.79,78.55,79.5,1.13,4.75,4.08,12456.0,9998.82,5676.0,6780.0,0.69,0.26,40.24,通信设备,深圳,21.15,55.99,80.27,-0.15,1481.0,0.0,2.8,,
603618.SH,20241129,杭电股份,1.57,5.81,0.09,5.77,5.89,5.72,5.72,0.96,2.08,2.97,143701.0,8317.4,67013.0,76688.0,6.91,6.91,24.88,电气设备,浙江,40.17,40.17,5.79,0.64,2162.0,0.0,1.57,,
603530.SH,20241129,神马电力,1.57,23.87,0.37,23.49,24.0,23.09,23.5,1.07,1.28,3.87,54805.0,12962.19,24300.0,30505.0,4.32,4.28,35.89,电气设备,江苏,102.09,103.18,23.65,0.64,2831.0,0.0,3.38,,
300469.SZ,20241129,信息发展,1.58,30.94,0.48,30.64,31.3,29.35,30.46,1.05,12.25,6.4,304131.0,92464.28,152028.0,152103.0,2.48,2.48,0.0,软件服务,浙江,76.8,76.81,30.4,-0.14,4225.0,0.0,5.42,,
002145.SZ,20241129,中核钛白,1.58,4.51,0.07,4.43,4.55,4.39,4.44,0.96,1.16,3.6,441816.0,19801.41,189799.0,252017.0,38.71,38.13,29.25,化工原料,甘肃,171.95,174.58,4.48,-0.14,3347.0,0.0,2.73,,
601377.SH,20241129,兴业证券,1.58,6.44,0.1,6.34,6.59,6.31,6.34,1.75,1.35,4.42,1167522.0,75239.17,471968.0,695554.0,86.36,86.36,31.6,证券,福建,556.16,556.16,6.44,0.64,4141.0,0.0,2.06,,
002813.SZ,20241129,路畅科技,1.58,26.4,0.41,26.19,26.66,25.86,25.99,0.78,1.12,3.08,13266.0,3485.73,6223.0,7043.0,1.2,1.18,0.0,汽车配件,深圳,31.27,31.68,26.28,-0.14,1258.0,0.0,2.09,,
000921.SZ,20241129,海信家电,1.58,27.04,0.42,26.66,27.34,26.57,26.62,1.0,1.45,2.89,131900.0,35664.29,56202.0,75698.0,13.86,9.12,10.06,家用电器,广东,246.56,250.5,27.04,-0.14,3712.0,0.0,1.77,,
300012.SZ,20241129,华测检测,1.58,13.51,0.21,13.3,13.7,13.21,13.3,1.02,1.62,3.68,231846.0,31226.95,105273.0,126573.0,16.83,14.32,22.84,电器仪表,深圳,193.43,227.35,13.47,-0.14,3874.0,0.0,2.27,,
600061.SH,20241129,国投资本,1.58,7.72,0.12,7.61,7.89,7.57,7.6,1.32,0.81,4.21,519546.0,40145.68,245291.0,274255.0,64.25,64.25,17.88,证券,上海,496.03,496.03,7.73,0.65,3741.0,0.0,1.98,,
603515.SH,20241129,欧普照明,1.58,17.36,0.27,17.06,17.44,17.02,17.09,0.9,0.19,2.46,13751.0,2376.71,6037.0,7714.0,7.45,7.35,15.62,家用电器,上海,127.58,129.37,17.28,0.65,1291.0,0.0,2.0,,
001219.SZ,20241129,青岛食品,1.58,14.78,0.23,14.65,14.92,14.5,14.55,1.84,5.87,2.89,111515.0,16443.89,54511.0,57004.0,1.95,1.9,24.96,食品,山东,28.05,28.82,14.75,-0.14,2841.0,0.0,1.93,,
300628.SZ,20241129,亿联网络,1.58,37.91,0.59,37.3,38.18,37.15,37.32,0.86,0.82,2.76,58963.0,22277.3,27694.0,31269.0,12.64,7.23,17.4,通信设备,福建,274.11,479.11,37.78,-0.14,3629.0,0.0,2.05,,
603650.SH,20241129,彤程新材,1.58,35.34,0.55,34.46,35.71,34.22,34.79,0.87,1.45,4.28,86213.0,30222.41,38690.0,47523.0,5.99,5.96,36.2,化工原料,上海,210.5,211.71,35.06,0.65,3603.0,0.0,3.27,,
600698.SH,20241129,湖南天雁,1.58,5.14,0.08,5.09,5.14,4.98,5.06,0.83,1.6,3.16,132837.0,6741.82,59383.0,73454.0,10.71,8.3,3349.19,汽车配件,湖南,42.68,55.06,5.08,0.65,1980.0,0.0,3.21,,
603260.SH,20241129,合盛硅业,1.58,59.1,0.92,58.33,59.85,58.04,58.18,1.29,0.29,3.11,33945.0,20031.04,16044.0,17901.0,11.82,11.82,36.03,化工原料,浙江,698.68,698.68,59.01,0.65,2824.0,0.0,1.83,,
002540.SZ,20241129,亚太科技,1.58,5.78,0.09,5.69,5.8,5.65,5.69,1.13,1.6,2.64,138677.0,7970.85,62314.0,76363.0,12.5,8.68,15.47,铝,江苏,50.15,72.26,5.75,-0.14,2074.0,0.0,2.3,,
002882.SZ,20241129,金龙羽,1.58,17.34,0.27,17.04,17.46,16.71,17.07,1.05,5.4,4.39,133336.0,22847.07,68284.0,65052.0,4.33,2.47,44.5,电气设备,深圳,42.8,75.06,17.13,-0.14,3362.0,0.0,3.77,,
688819.SH,20241129,天能股份,1.58,28.9,0.45,28.5,29.18,28.23,28.45,1.05,0.3,3.34,28872.0,8306.15,15214.0,13658.0,9.72,9.72,14.39,电气设备,浙江,280.94,280.94,28.77,0.65,2041.0,0.0,2.37,,
300964.SZ,20241129,本川智能,1.58,39.16,0.61,38.35,39.49,38.0,38.55,0.81,3.13,3.87,16942.0,6589.95,8471.0,8471.0,0.77,0.54,107.24,元器件,江苏,21.17,30.27,38.9,-0.14,1680.0,0.0,3.05,,
301345.SZ,20241129,涛涛车业,1.58,59.7,0.93,59.0,59.95,57.91,58.77,0.92,2.3,3.47,6851.0,4047.57,3477.0,3374.0,1.1,0.3,16.31,摩托车,浙江,17.79,65.52,59.08,-0.14,976.0,0.0,3.09,,
688026.SH,20241129,洁特生物,1.58,14.76,0.23,14.58,14.87,14.34,14.53,0.92,1.42,3.65,19889.0,2914.69,10637.0,9252.0,1.4,1.4,30.98,医疗保健,广东,20.7,20.72,14.65,0.65,1179.0,0.0,2.93,,
000628.SZ,20241129,高新发展,1.58,59.02,0.92,57.55,59.8,57.55,58.1,1.2,8.35,3.87,160336.0,94250.25,76570.0,83766.0,3.52,1.92,129.46,建筑工程,四川,113.37,207.92,58.78,-0.13,4438.0,0.0,2.55,,
300398.SZ,20241129,飞凯材料,1.58,18.6,0.29,18.18,18.75,17.76,18.31,0.96,7.37,5.41,387080.0,70929.4,203212.0,183868.0,5.29,5.25,35.83,化工原料,上海,97.72,98.33,18.32,-0.13,4368.0,0.0,4.73,,
002068.SZ,20241129,黑猫股份,1.59,7.69,0.12,7.56,7.82,7.45,7.57,0.93,2.98,4.89,218671.0,16716.22,104342.0,114329.0,7.35,7.35,0.0,化工原料,江西,56.49,56.55,7.64,-0.13,3178.0,0.0,3.22,,
688339.SH,20241129,亿华通-U,1.59,24.97,0.39,24.59,25.35,24.09,24.58,0.95,1.86,5.13,29673.0,7351.12,12800.0,16873.0,2.32,1.59,0.0,汽车配件,北京,39.8,48.89,24.77,0.65,1847.0,0.0,3.65,,
603169.SH,20241129,兰石重装,1.59,5.76,0.09,5.67,5.8,5.57,5.67,0.65,1.58,4.06,206206.0,11741.64,93754.0,112452.0,13.06,13.06,58.48,专用机械,甘肃,75.24,75.24,5.69,0.65,2865.0,0.0,3.41,,
688509.SH,20241129,正元地信,1.59,4.48,0.07,4.43,4.52,4.31,4.41,0.99,3.94,4.76,151427.0,6689.8,80759.0,70668.0,7.7,3.85,0.0,软件服务,北京,17.24,34.5,4.42,0.65,1587.0,0.0,3.94,,
301419.SZ,20241129,阿莱德,1.59,32.63,0.51,31.48,33.3,31.32,32.12,1.25,18.88,6.16,66728.0,21651.14,32779.0,33949.0,1.0,0.35,88.54,通信设备,上海,11.53,32.63,32.45,-0.13,3082.0,0.01,4.18,,
603909.SH,20241129,建发合诚,1.59,9.59,0.15,9.44,9.66,9.39,9.44,1.32,1.11,2.86,29019.0,2776.68,14840.0,14179.0,2.61,2.61,29.59,建筑工程,福建,25.0,25.0,9.57,0.66,1218.0,0.0,2.13,,
871970.BJ,20241129,大禹生物,1.59,8.31,0.13,8.04,8.55,7.95,8.18,0.95,9.81,7.33,68140.0,5600.81,36157.0,31983.0,1.11,0.69,0.0,化学制药,山西,5.77,9.25,8.22,0.66,1339.0,0.01,4.53,,
600584.SH,20241129,长电科技,1.59,38.98,0.61,38.3,39.55,37.83,38.37,0.95,3.14,4.48,562352.0,217588.43,284903.0,277449.0,17.89,17.89,48.6,半导体,江苏,697.51,697.51,38.69,0.66,4718.0,0.0,3.04,,
300756.SZ,20241129,金马游乐,1.59,16.61,0.26,16.35,16.79,16.15,16.35,0.54,2.99,3.91,39291.0,6485.07,17306.0,21985.0,1.58,1.31,120.84,旅游服务,广东,21.8,26.18,16.51,-0.13,1707.0,0.0,2.85,,
301033.SZ,20241129,迈普医学,1.59,47.25,0.74,46.8,48.04,46.48,46.51,1.03,0.85,3.35,4744.0,2245.62,2296.0,2448.0,0.67,0.56,44.64,医疗保健,广东,26.49,31.43,47.34,-0.13,762.0,0.0,1.66,,
600438.SH,20241129,通威股份,1.59,27.45,0.43,27.0,27.94,26.92,27.02,0.93,0.92,3.77,415866.0,114270.58,185588.0,230278.0,45.02,45.02,0.0,电气设备,四川,1235.79,1235.79,27.48,0.66,4532.0,0.0,1.97,,
002694.SZ,20241129,顾地科技,1.59,5.74,0.09,5.61,5.85,5.46,5.65,0.73,2.48,6.9,137026.0,7712.16,64635.0,72391.0,7.63,5.53,0.0,塑料,湖北,31.74,43.8,5.63,-0.12,2312.0,0.0,5.13,,
002922.SZ,20241129,伊戈尔,1.59,16.58,0.26,16.28,16.65,16.14,16.32,1.13,3.43,3.13,126680.0,20824.13,58711.0,67969.0,3.92,3.7,23.18,电气设备,广东,61.32,65.03,16.44,-0.12,3152.0,0.0,2.73,,
688110.SH,20241129,东芯股份,1.59,22.95,0.36,22.42,23.3,22.05,22.59,1.08,3.48,5.53,96141.0,21846.03,40705.0,55436.0,4.42,2.77,0.0,半导体,上海,63.47,101.5,22.72,0.66,2903.0,0.0,4.08,,
000960.SZ,20241129,锡业股份,1.59,14.66,0.23,14.52,14.72,14.43,14.43,1.02,1.14,2.01,187899.0,27456.86,85388.0,102511.0,16.46,16.46,14.1,小金属,云南,241.27,241.27,14.61,-0.12,3713.0,0.0,1.59,,
300017.SZ,20241129,网宿科技,1.6,9.55,0.15,9.38,9.69,9.25,9.4,1.21,5.8,4.68,1324218.0,125728.44,605503.0,718715.0,24.41,22.83,40.75,软件服务,上海,218.05,233.11,9.49,-0.12,4626.0,0.0,3.24,,
601966.SH,20241129,玲珑轮胎,1.6,19.1,0.3,18.77,19.2,18.7,18.8,0.89,0.85,2.66,124871.0,23806.47,53470.0,71401.0,14.64,14.64,12.25,汽车配件,山东,279.53,279.53,19.06,0.66,3573.0,0.0,2.14,,
603112.SH,20241129,华翔股份,1.6,13.36,0.21,13.33,13.54,13.15,13.15,1.27,0.75,2.97,32716.0,4359.1,15673.0,17043.0,4.71,4.36,13.82,机械基件,山西,58.29,62.87,13.32,0.66,1510.0,0.0,1.6,,
603980.SH,20241129,吉华集团,1.6,4.45,0.07,4.38,4.47,4.35,4.38,1.08,1.49,2.74,100904.0,4458.82,51259.0,49645.0,6.77,6.77,17.62,染料涂料,浙江,30.12,30.12,4.42,0.66,1566.0,0.0,2.3,,
603506.SH,20241129,南都物业,1.6,9.53,0.15,9.37,9.56,9.37,9.38,1.2,2.05,2.03,38559.0,3654.85,16684.0,21875.0,1.88,1.88,22.25,房产服务,浙江,17.9,17.9,9.48,0.67,2099.0,0.0,1.71,,
688620.SH,20241129,安凯微,1.6,9.53,0.15,9.44,9.65,9.19,9.38,1.18,2.57,4.9,58863.0,5548.3,30796.0,28067.0,3.92,2.29,0.0,半导体,广东,21.79,37.36,9.43,0.67,1325.0,0.0,3.7,,
688739.SH,20241129,成大生物,1.6,27.32,0.43,26.8,27.5,26.73,26.89,1.27,1.29,2.86,24337.0,6625.64,9731.0,14606.0,4.16,1.89,25.88,生物制药,辽宁,51.58,113.77,27.22,0.67,1847.0,0.0,2.21,,
002049.SZ,20241129,紫光国微,1.6,65.98,1.04,64.6,66.99,64.36,64.94,1.12,2.23,4.05,189175.0,124366.04,93250.0,95925.0,8.5,8.49,41.63,半导体,河北,560.48,560.58,65.74,-0.12,4539.0,0.0,2.52,,
600643.SH,20241129,爱建集团,1.6,5.71,0.09,5.62,5.82,5.55,5.62,1.47,1.45,4.8,231013.0,13193.67,111106.0,119907.0,15.93,15.9,27.52,多元金融,上海,90.81,90.97,5.71,0.67,2467.0,0.0,2.88,,
688153.SH,20241129,唯捷创芯,1.6,39.97,0.63,39.37,41.28,38.34,39.34,0.9,4.11,7.47,46702.0,18638.39,21905.0,24797.0,4.3,1.14,0.0,半导体,天津,45.47,171.87,39.91,0.67,2580.0,0.0,4.25,,
688296.SH,20241129,和达科技,1.6,12.68,0.2,12.55,12.89,12.3,12.48,1.06,1.54,4.73,16567.0,2083.99,8173.0,8394.0,1.08,1.07,398.04,软件服务,浙江,13.62,13.72,12.58,0.67,1421.0,0.0,3.09,,
301013.SZ,20241129,利和兴,1.6,13.31,0.21,13.01,13.49,12.83,13.1,1.4,5.1,5.04,96454.0,12752.5,43601.0,52853.0,2.34,1.89,152.27,专用机械,深圳,25.19,31.11,13.22,-0.11,2223.0,0.0,3.74,,
002726.SZ,20241129,龙大美食,1.6,6.97,0.11,6.88,7.02,6.86,6.86,1.49,2.11,2.33,226800.0,15732.49,87754.0,139046.0,10.79,10.77,77.23,食品,山东,75.07,75.22,6.94,-0.11,2707.0,0.0,1.6,,
603896.SH,20241129,寿仙谷,1.6,22.17,0.35,21.9,22.35,21.81,21.82,1.41,1.35,2.47,26812.0,5933.95,10687.0,16125.0,1.98,1.98,27.78,中成药,浙江,43.95,43.95,22.13,0.67,1991.0,0.0,1.65,,
300082.SZ,20241129,奥克股份,1.6,7.6,0.12,7.4,7.65,7.25,7.48,0.5,5.79,5.35,393018.0,29323.32,194690.0,198328.0,6.8,6.78,0.0,化工原料,辽宁,51.54,51.69,7.46,-0.11,3834.0,0.0,4.83,,
688398.SH,20241129,赛特新材,1.6,15.2,0.24,14.97,15.27,14.8,14.96,0.96,0.87,3.14,14523.0,2193.24,7085.0,7438.0,1.68,1.68,29.37,矿物制品,福建,25.51,25.51,15.1,0.67,678.0,0.0,2.7,,
300701.SZ,20241129,森霸传感,1.6,10.13,0.16,9.97,10.21,9.79,9.97,1.2,2.08,4.21,50013.0,5023.55,23569.0,26444.0,2.83,2.41,58.27,元器件,河南,24.4,28.64,10.04,-0.11,1857.0,0.0,3.47,,
000652.SZ,20241129,泰达股份,1.61,4.43,0.07,4.36,4.45,4.31,4.36,1.02,1.54,3.21,226363.0,9964.57,101586.0,124777.0,14.76,14.74,35.67,批发业,天津,65.32,65.37,4.4,-0.11,2001.0,0.0,2.78,,
600918.SH,20241129,中泰证券,1.61,6.96,0.11,6.83,7.12,6.81,6.85,1.69,1.28,4.53,507674.0,35374.77,235444.0,272230.0,69.69,39.73,72.37,证券,山东,276.51,485.02,6.97,0.67,3841.0,0.0,2.2,,
603022.SH,20241129,新通联,1.61,8.22,0.13,8.06,8.27,8.05,8.09,1.04,2.16,2.72,43231.0,3532.7,17271.0,25960.0,2.0,2.0,36.29,广告包装,上海,16.44,16.44,8.17,0.67,1318.0,0.0,2.11,,
300365.SZ,20241129,恒华科技,1.61,6.95,0.11,6.82,7.04,6.68,6.84,1.27,9.13,5.26,441746.0,30425.64,220855.0,220891.0,6.0,4.84,336.66,软件服务,北京,33.61,41.69,6.89,-0.11,3486.0,0.0,4.04,,
301512.SZ,20241129,智信精密,1.61,43.59,0.69,42.8,43.64,42.0,42.9,0.93,4.0,3.82,9935.0,4296.66,3674.0,6261.0,0.53,0.25,0.0,专用机械,深圳,10.82,23.25,43.25,-0.11,1177.0,0.0,3.79,,
001287.SZ,20241129,中电港,1.61,19.56,0.31,19.15,19.76,18.95,19.25,1.03,2.31,4.21,100836.0,19585.27,45916.0,54920.0,7.6,4.37,74.9,元器件,深圳,85.55,148.64,19.42,-0.11,3272.0,0.0,3.22,,
002166.SZ,20241129,莱茵生物,1.61,8.2,0.13,8.08,8.23,8.05,8.07,1.15,2.31,2.23,119115.0,9729.36,56925.0,62190.0,7.42,5.17,44.9,中成药,广西,42.36,60.84,8.17,-0.11,2302.0,0.0,1.86,,
002373.SZ,20241129,千方科技,1.61,10.09,0.16,9.89,10.18,9.87,9.93,1.0,1.76,3.12,243062.0,24394.21,113260.0,129802.0,15.8,13.78,758.84,软件服务,北京,139.0,159.44,10.04,-0.11,3480.0,0.0,2.23,,
600171.SH,20241129,上海贝岭,1.61,38.47,0.61,37.5,39.19,37.0,37.86,1.12,9.2,5.78,652517.0,249095.68,324360.0,328157.0,7.09,7.09,85.74,半导体,上海,272.72,272.72,38.17,0.68,4735.0,0.0,3.97,,
002860.SZ,20241129,星帅尔,1.61,9.45,0.15,9.32,9.49,9.26,9.3,1.64,2.05,2.47,60060.0,5664.63,25321.0,34739.0,3.06,2.93,14.93,家用电器,浙江,27.67,28.92,9.43,-0.1,1725.0,0.0,2.05,,
300670.SZ,20241129,大烨智能,1.61,6.93,0.11,6.87,7.04,6.72,6.82,1.24,5.26,4.69,118144.0,8112.66,57355.0,60789.0,3.17,2.25,1396.05,电气设备,江苏,15.57,21.96,6.87,-0.1,1987.0,0.0,3.13,,
600655.SH,20241129,豫园股份,1.61,6.3,0.1,6.2,6.33,6.2,6.2,1.35,0.58,2.1,226977.0,14273.52,94077.0,132900.0,38.94,38.86,15.87,百货,上海,244.83,245.34,6.29,0.68,3744.0,0.0,1.61,,
300489.SZ,20241129,光智科技,1.61,67.4,1.07,67.04,68.66,64.44,66.33,1.05,5.75,6.36,78855.0,52638.38,39675.0,39180.0,1.38,1.37,0.0,专用机械,黑龙江,92.45,92.79,66.75,-0.1,3814.0,0.0,4.59,,
603390.SH,20241129,通达电气,1.61,9.44,0.15,9.32,9.49,9.18,9.29,0.89,1.96,3.34,68571.0,6450.4,32825.0,35746.0,3.52,3.5,149.07,汽车配件,广东,33.02,33.2,9.41,0.68,2078.0,0.0,2.83,,
688520.SH,20241129,神州细胞-U,1.62,39.0,0.62,38.42,39.45,38.02,38.38,1.08,0.49,3.73,21840.0,8489.12,9994.0,11846.0,4.45,4.45,86.87,生物制药,北京,173.68,173.68,38.87,0.68,1590.0,0.0,2.58,,
300201.SZ,20241129,海伦哲,1.62,5.66,0.09,5.55,5.75,5.4,5.57,1.0,5.01,6.28,503322.0,28126.65,255176.0,248146.0,10.09,10.05,32.19,工程机械,江苏,56.86,57.11,5.59,-0.1,3727.0,0.0,4.81,,
002626.SZ,20241129,金达威,1.62,16.34,0.26,16.08,16.5,15.98,16.08,1.28,1.16,3.23,70502.0,11479.93,29921.0,40581.0,6.1,6.1,33.86,医疗保健,福建,99.65,99.66,16.28,-0.1,2831.0,0.0,2.25,,
000681.SZ,20241129,视觉中国,1.62,15.08,0.24,14.78,15.3,14.66,14.84,0.87,6.42,4.31,432976.0,65053.13,207257.0,225719.0,7.01,6.75,96.99,互联网,江苏,101.78,105.65,15.02,-0.1,4401.0,0.0,2.86,,
688403.SH,20241129,汇成股份,1.62,9.42,0.15,9.26,9.57,9.15,9.27,1.14,2.25,4.53,129983.0,12214.94,54811.0,75172.0,8.38,5.79,58.71,半导体,安徽,54.54,78.94,9.4,0.68,2265.0,0.0,2.95,,
300045.SZ,20241129,华力创通,1.62,24.49,0.39,24.05,24.8,23.87,24.1,0.96,5.55,3.86,269870.0,65785.55,117170.0,152700.0,6.63,4.86,0.0,IT设备,北京,118.99,162.29,24.38,-0.1,4348.0,0.0,2.6,,
603936.SH,20241129,博敏电子,1.62,8.79,0.14,8.57,8.88,8.48,8.65,1.07,3.43,4.62,216398.0,18843.57,94085.0,122313.0,6.3,6.3,81.55,元器件,广东,55.41,55.41,8.71,0.69,3346.0,0.0,3.66,,
600273.SH,20241129,嘉化能源,1.62,8.16,0.13,8.03,8.18,8.01,8.03,0.65,2.23,2.12,310716.0,25273.86,136476.0,174240.0,13.91,13.91,10.77,化工原料,浙江,113.51,113.51,8.13,0.69,3607.0,0.0,1.87,,
000566.SZ,20241129,海南海药,1.62,5.64,0.09,5.47,5.71,5.34,5.55,1.26,6.16,6.67,718680.0,39514.42,376298.0,342382.0,12.97,11.66,0.0,化学制药,海南,65.76,73.17,5.5,-0.1,3995.0,0.0,5.62,,
002034.SZ,20241129,旺能环境,1.62,15.66,0.25,15.38,15.8,15.33,15.41,1.36,1.31,3.05,55740.0,8712.44,22976.0,32764.0,4.26,4.24,9.77,环境保护,浙江,66.41,66.74,15.63,-0.1,2355.0,0.0,2.15,,
603166.SH,20241129,福达股份,1.62,6.89,0.11,6.83,6.94,6.7,6.78,0.89,1.4,3.54,89341.0,6110.65,39825.0,49516.0,6.46,6.39,27.63,汽车配件,广西,44.03,44.52,6.84,0.69,1872.0,0.0,2.84,,
002374.SZ,20241129,中锐股份,1.62,3.13,0.05,3.06,3.19,3.03,3.08,1.33,2.65,5.19,288026.0,9016.32,134672.0,153354.0,10.85,10.85,0.0,广告包装,山东,33.97,33.97,3.13,-0.09,2476.0,0.0,3.3,,
002768.SZ,20241129,国恩股份,1.62,22.53,0.36,22.21,22.62,22.08,22.17,0.99,1.26,2.44,22265.0,4991.42,9817.0,12448.0,2.71,1.77,10.0,塑料,山东,39.82,61.11,22.42,-0.09,1672.0,0.0,2.04,,
301311.SZ,20241129,昆船智能,1.62,20.02,0.32,19.58,20.12,19.39,19.7,0.74,4.71,3.71,41084.0,8135.43,20500.0,20584.0,2.4,0.87,0.0,机械基件,云南,17.47,48.05,19.8,-0.09,1994.0,0.0,3.25,,
002048.SZ,20241129,宁波华翔,1.63,13.13,0.21,12.93,13.18,12.89,12.92,0.88,1.96,2.24,102302.0,13372.69,42571.0,59731.0,8.14,5.22,11.18,汽车配件,浙江,68.57,106.89,13.07,-0.09,2663.0,0.0,1.86,,
605259.SH,20241129,绿田机械,1.63,15.63,0.25,15.24,15.82,15.23,15.38,0.84,0.83,3.84,14261.0,2216.3,6896.0,7365.0,1.72,1.72,14.57,农用机械,浙江,26.96,26.96,15.54,0.69,1195.0,0.0,2.63,,
300393.SZ,20241129,中来股份,1.63,7.5,0.12,7.34,7.54,7.27,7.38,1.11,2.13,3.66,203160.0,15110.34,83757.0,119403.0,10.9,9.54,0.0,塑料,江苏,71.56,81.72,7.44,-0.09,2922.0,0.0,3.16,,
300710.SZ,20241129,万隆光电,1.63,20.62,0.33,20.39,20.7,20.18,20.29,1.13,4.91,2.56,43803.0,8975.88,19507.0,24296.0,0.99,0.89,115.95,通信设备,浙江,18.38,20.51,20.49,-0.09,2000.0,0.0,2.18,,
301528.SZ,20241129,多浦乐,1.63,44.96,0.72,44.48,45.2,43.84,44.24,1.08,2.97,3.07,9131.0,4086.67,4399.0,4732.0,0.62,0.31,75.62,电器仪表,广东,13.83,27.83,44.76,-0.09,1037.0,0.0,2.55,,
300807.SZ,20241129,天迈科技,1.63,34.31,0.55,33.8,34.65,33.33,33.76,0.76,5.53,3.91,27133.0,9257.99,11502.0,15631.0,0.68,0.49,0.0,软件服务,河南,16.83,23.34,34.12,-0.09,1921.0,0.0,2.94,,
600761.SH,20241129,安徽合力,1.63,17.46,0.28,17.44,17.85,17.44,17.18,1.72,2.45,2.39,217854.0,38364.16,103145.0,114709.0,8.91,8.91,10.59,工程机械,安徽,155.51,155.51,17.61,0.7,3300.0,0.0,0.11,,
