ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price,imp_dg,create_time
839946.BJ,华阳变速,20241129,华阳变速：Q3单季度收入稳健增长，净利润亏损收窄,点评,首次关注,兴业证券,尹永志,,,,,,,,,,,无,,,,2024-12-01 18:07:18
830779.BJ,武汉蓝电,20241129,武汉蓝电北交所信息更新：积极开拓动力电池企业端客户市场，重点推广大功率,点评,一般报告,开源证券,诸海滨,2026Q4,33300.0,,17100.0,14600.0,2.55,17.2,,19.2,11.2,买入,,,,2024-12-01 18:07:18
830779.BJ,武汉蓝电,20241129,武汉蓝电北交所信息更新：积极开拓动力电池企业端客户市场，重点推广大功率,点评,一般报告,开源证券,诸海滨,2025Q4,27400.0,,14300.0,12200.0,2.13,20.6,,18.8,14.2,买入,,,,2024-12-01 18:07:18
830779.BJ,武汉蓝电,20241129,武汉蓝电北交所信息更新：积极开拓动力电池企业端客户市场，重点推广大功率,点评,一般报告,开源证券,诸海滨,2024Q4,22300.0,,11700.0,10000.0,1.75,25.2,,17.8,17.4,买入,,,,2024-12-01 18:07:18
688615.SH,合合信息,20241129,合合信息深度报告：AI＋大数据龙头厂商，B＋C端完善业务矩阵贡献多极成长动力,深度,首次关注,浙商证券,"刘雯蜀,陶韫琦",2026Q4,204246.0,,56500.0,57228.0,5.72,40.71,,26.3,37.24,买入,,,,2024-12-01 18:07:18
688615.SH,合合信息,20241129,合合信息深度报告：AI＋大数据龙头厂商，B＋C端完善业务矩阵贡献多极成长动力,深度,首次关注,浙商证券,"刘雯蜀,陶韫琦",2025Q4,171120.0,,47400.0,48042.0,4.8,48.5,,29.12,45.14,买入,,,,2024-12-01 18:07:18
688615.SH,合合信息,20241129,合合信息深度报告：AI＋大数据龙头厂商，B＋C端完善业务矩阵贡献多极成长动力,深度,首次关注,浙商证券,"刘雯蜀,陶韫琦",2024Q4,143478.0,,37800.0,38617.0,3.86,60.33,,32.08,57.09,买入,,,,2024-12-01 18:07:18
688331.SH,荣昌生物,20241129,荣昌生物公司研究报告：控费成果凸显，亏损持续收窄,点评,首份报告,海通国际证券,"余文心,周航,彭娉,孟科含",2026Q4,430100.0,,-4800.0,-4800.0,-0.09,,0.0,-4.6,45.42,优于大市,,55.53,,2024-12-01 18:07:18
688331.SH,荣昌生物,20241129,荣昌生物公司研究报告：控费成果凸显，亏损持续收窄,点评,首份报告,海通国际证券,"余文心,周航,彭娉,孟科含",2025Q4,271600.0,,-94700.0,-94700.0,-1.74,,0.0,-87.6,,优于大市,,55.53,,2024-12-01 18:07:18
688331.SH,荣昌生物,20241129,荣昌生物公司研究报告：控费成果凸显，亏损持续收窄,点评,首份报告,海通国际证券,"余文心,周航,彭娉,孟科含",2024Q4,177800.0,,-141000.0,-141000.0,-2.59,,0.0,-69.5,,优于大市,,55.53,,2024-12-01 18:07:18
600761.SH,安徽合力,20241129,安徽合力点评：拟收购好运机械及安鑫货叉股权，专业化重组整合提速,点评,一般报告,浙商证券,"邱世梁,王华君,胡飘",2024Q4,1778200.0,,183400.0,138400.0,1.55,11.24,,15.41,4.54,买入,,,,2024-12-01 18:07:18
600761.SH,安徽合力,20241129,安徽合力点评：拟收购好运机械及安鑫货叉股权，专业化重组整合提速,点评,一般报告,浙商证券,"邱世梁,王华君,胡飘",2025Q4,1891900.0,,198700.0,153300.0,1.72,10.15,,14.72,4.0,买入,,,,2024-12-01 18:07:18
600761.SH,安徽合力,20241129,安徽合力点评：拟收购好运机械及安鑫货叉股权，专业化重组整合提速,点评,一般报告,浙商证券,"邱世梁,王华君,胡飘",2026Q4,2034700.0,,219500.0,168900.0,1.9,9.21,,14.16,3.25,买入,,,,2024-12-01 18:07:18
600732.SH,爱旭股份,20241129,爱旭股份跟踪报告：BC产业合作加强，25年ABC组件有望出货20GW,点评,首份报告,西部证券,"杨敬梅,董正奇",2024Q4,1295000.0,,-423100.0,-362000.0,-1.98,,,-50.9,,买入,,,,2024-12-01 18:07:18
600732.SH,爱旭股份,20241129,爱旭股份跟踪报告：BC产业合作加强，25年ABC组件有望出货20GW,点评,首份报告,西部证券,"杨敬梅,董正奇",2025Q4,2810000.0,,130400.0,125300.0,0.69,23.3,,20.3,,买入,,,,2024-12-01 18:07:18
600732.SH,爱旭股份,20241129,爱旭股份跟踪报告：BC产业合作加强，25年ABC组件有望出货20GW,点评,首份报告,西部证券,"杨敬梅,董正奇",2026Q4,3760000.0,,212600.0,205700.0,1.13,14.2,,26.3,,买入,,,,2024-12-01 18:07:18
688008.SH,澜起科技,20241129,澜起科技：Q3互连芯片收入再创新高，持续关注DDR5子代迭代和新品进展,点评,一般报告,中泰证券,"王芳,杨旭",2024Q4,352200.0,,140800.0,134400.0,1.18,56.5,,12.1,63.0,买入,,,,2024-12-01 18:07:18
688008.SH,澜起科技,20241129,澜起科技：Q3互连芯片收入再创新高，持续关注DDR5子代迭代和新品进展,点评,一般报告,中泰证券,"王芳,杨旭",2025Q4,573200.0,,214400.0,204700.0,1.79,37.1,,15.8,42.0,买入,,,,2024-12-01 18:07:18
688008.SH,澜起科技,20241129,澜起科技：Q3互连芯片收入再创新高，持续关注DDR5子代迭代和新品进展,点评,一般报告,中泰证券,"王芳,杨旭",2026Q4,691800.0,,269000.0,256900.0,2.25,29.6,,16.8,33.0,买入,,,,2024-12-01 18:07:18
300558.SZ,贝达药业,20241129,贝达药业公司研究报告：三季报表现亮眼，新产品将持续贡献增长,点评,首份报告,海通国际证券,"余文心,孟科含",2024Q4,300000.0,,56800.0,50700.0,1.21,39.66,0.5,9.0,29.02,优于大市,,69.08,,2024-12-01 18:07:18
300558.SZ,贝达药业,20241129,贝达药业公司研究报告：三季报表现亮眼，新产品将持续贡献增长,点评,首份报告,海通国际证券,"余文心,孟科含",2025Q4,406500.0,,100500.0,89700.0,2.14,22.44,0.9,14.1,18.14,优于大市,,69.08,,2024-12-01 18:07:18
300558.SZ,贝达药业,20241129,贝达药业公司研究报告：三季报表现亮眼，新产品将持续贡献增长,点评,首份报告,海通国际证券,"余文心,孟科含",2026Q4,527600.0,,151600.0,135300.0,3.23,14.86,1.3,18.2,12.54,优于大市,,69.08,,2024-12-01 18:07:18
603225.SH,新凤鸣,20241129,新凤鸣公司简评报告：长丝价格下行短期承压，看好龙头企业经营韧性,点评,首次关注,首创证券,"翟绪丽,甄理",2026Q4,7129100.0,,196800.0,182000.0,1.19,9.15,,9.3,,买入,,,,2024-12-01 18:07:18
603225.SH,新凤鸣,20241129,新凤鸣公司简评报告：长丝价格下行短期承压，看好龙头企业经营韧性,点评,首次关注,首创证券,"翟绪丽,甄理",2025Q4,6658100.0,,141200.0,130600.0,0.86,12.74,,7.2,,买入,,,,2024-12-01 18:07:18
603225.SH,新凤鸣,20241129,新凤鸣公司简评报告：长丝价格下行短期承压，看好龙头企业经营韧性,点评,首次关注,首创证券,"翟绪丽,甄理",2024Q4,6204800.0,,109700.0,101400.0,0.67,16.41,,5.9,,买入,,,,2024-12-01 18:07:18
002223.SZ,鱼跃医疗,20241129,鱼跃医疗：家用医疗设备领域的领跑者,一般,首次关注,野村东方国际证券,"朱小溪,孔令岩",2026Q4,1037567.0,531200.0,323800.0,275800.0,2.75,12.54,,15.0,7.35,增持,,41.95,,2024-11-29 18:07:20
002223.SZ,鱼跃医疗,20241129,鱼跃医疗：家用医疗设备领域的领跑者,一般,首次关注,野村东方国际证券,"朱小溪,孔令岩",2025Q4,905611.0,458500.0,273100.0,233600.0,2.33,14.8,,15.0,9.39,增持,,41.95,,2024-11-29 18:07:20
002223.SZ,鱼跃医疗,20241129,鱼跃医疗：家用医疗设备领域的领跑者,一般,首次关注,野村东方国际证券,"朱小溪,孔令岩",2024Q4,793946.0,396700.0,238200.0,204700.0,2.04,16.89,,15.0,11.6,增持,,41.95,,2024-11-29 18:07:20
688111.SH,金山办公,20241129,金山办公跟踪报告：AI＋协同办公，打开民企数百亿收入空间,一般,一般报告,信达证券,庞倩倩,2026Q4,838900.0,,258600.0,245300.0,5.3,55.65,,16.3,57.38,买入,,,,2024-11-29 18:07:20
688111.SH,金山办公,20241129,金山办公跟踪报告：AI＋协同办公，打开民企数百亿收入空间,一般,一般报告,信达证券,庞倩倩,2025Q4,660500.0,,203100.0,192900.0,4.17,70.8,,15.0,74.8,买入,,,,2024-11-29 18:07:20
688111.SH,金山办公,20241129,金山办公跟踪报告：AI＋协同办公，打开民企数百亿收入空间,一般,一般报告,信达证券,庞倩倩,2024Q4,526600.0,,162300.0,153100.0,3.31,89.2,,13.6,98.16,买入,,,,2024-11-29 18:07:20
688025.SH,杰普特,20241129,杰普特：大客户光学检测积极推进,点评,首次关注,中邮证券,吴文吉,2026Q4,210200.0,,28400.0,26135.0,2.75,18.78,,10.3,11.73,买入,,,,2024-11-29 18:07:20
688025.SH,杰普特,20241129,杰普特：大客户光学检测积极推进,点评,首次关注,中邮证券,吴文吉,2025Q4,180100.0,,23000.0,21138.0,2.22,23.22,,9.3,14.41,买入,,,,2024-11-29 18:07:20
688025.SH,杰普特,20241129,杰普特：大客户光学检测积极推进,点评,首次关注,中邮证券,吴文吉,2024Q4,140900.0,,16100.0,14976.0,1.58,32.77,,7.3,18.77,买入,,,,2024-11-29 18:07:20
002938.SZ,鹏鼎控股,20241129,鹏鼎控股：AI浪潮下，FPC有望迈入新的增长周期,深度,首份报告,东吴证券,"马天翼,周高鼎",2026Q4,4469900.0,,514100.0,473000.0,2.04,14.88,,11.63,,买入,,,,2024-11-29 18:07:20
002938.SZ,鹏鼎控股,20241129,鹏鼎控股：AI浪潮下，FPC有望迈入新的增长周期,深度,首份报告,东吴证券,"马天翼,周高鼎",2025Q4,4113200.0,,446500.0,410800.0,1.77,17.13,,11.43,,买入,,,,2024-11-29 18:07:20
002938.SZ,鹏鼎控股,20241129,鹏鼎控股：AI浪潮下，FPC有望迈入新的增长周期,深度,首份报告,东吴证券,"马天翼,周高鼎",2024Q4,3595900.0,,385400.0,354600.0,1.53,19.85,,11.14,,买入,,,,2024-11-29 18:07:20
688225.SH,亚信安全,20241129,亚信安全：资产重组过户完成，协同效应加速释放,一般,一般报告,国泰君安,"李博伦,伍巍",2026Q4,273058.0,,,25400.0,0.63,33.21,0.3,9.8,22.09,增持,,30.0,,2024-11-29 18:07:20
688225.SH,亚信安全,20241129,亚信安全：资产重组过户完成，协同效应加速释放,一般,一般报告,国泰君安,"李博伦,伍巍",2025Q4,231909.0,,,20900.0,0.52,40.34,0.2,8.9,26.45,增持,,30.0,,2024-11-29 18:07:20
688225.SH,亚信安全,20241129,亚信安全：资产重组过户完成，协同效应加速释放,一般,一般报告,国泰君安,"李博伦,伍巍",2024Q4,193432.0,,,2100.0,0.05,396.58,0.0,1.0,73.61,增持,,30.0,,2024-11-29 18:07:20
000858.SZ,五粮液,20241129,五粮液公司更新：强化信心，中期分红百亿,点评,一般报告,国泰君安,"訾猛,李美仪",2026Q4,9946200.0,,,3359900.0,8.66,16.64,4.5,21.3,9.54,增持,,175.0,,2024-11-29 18:07:20
000858.SZ,五粮液,20241129,五粮液公司更新：强化信心，中期分红百亿,点评,一般报告,国泰君安,"訾猛,李美仪",2025Q4,9421900.0,,,3234800.0,8.33,17.28,4.1,21.7,10.08,增持,,175.0,,2024-11-29 18:07:20
000858.SZ,五粮液,20241129,五粮液公司更新：强化信心，中期分红百亿,点评,一般报告,国泰君安,"訾猛,李美仪",2024Q4,8970000.0,,,3141100.0,8.09,17.8,3.8,22.5,10.59,增持,,175.0,,2024-11-29 18:07:20
688271.SH,联影医疗,20241129,联影医疗公司简评报告：海外业务快速增长，国内业务有望迎来拐点,点评,首次关注,首创证券,王斌,2026Q4,1665000.0,,329400.0,242000.0,2.94,44.21,,9.4,,增持,,,,2024-11-29 18:07:20
688271.SH,联影医疗,20241129,联影医疗公司简评报告：海外业务快速增长，国内业务有望迎来拐点,点评,首次关注,首创证券,王斌,2025Q4,1357100.0,,243700.0,178000.0,2.16,60.11,,7.8,,增持,,,,2024-11-29 18:07:20
688271.SH,联影医疗,20241129,联影医疗公司简评报告：海外业务快速增长，国内业务有望迎来拐点,点评,首次关注,首创证券,王斌,2024Q4,1124000.0,,191700.0,138300.0,1.68,77.34,,6.8,,增持,,,,2024-11-29 18:07:20
002430.SZ,杭氧股份,20241129,煤化工设备行业点评：新疆超大型煤化工项目启动，设备企业有望充分受益,非个股,一般报告,国信证券,吴双,2024Q4,,,,102331.445,1.04,,,,,优于大市,,,,2024-11-29 18:07:20
002430.SZ,杭氧股份,20241129,煤化工设备行业点评：新疆超大型煤化工项目启动，设备企业有望充分受益,非个股,一般报告,国信证券,吴双,2025Q4,,,,132834.087,1.35,,,,,优于大市,,,,2024-11-29 18:07:20
002430.SZ,杭氧股份,20241129,煤化工设备行业点评：新疆超大型煤化工项目启动，设备企业有望充分受益,非个股,一般报告,国信证券,吴双,2026Q4,,,,159400.904,1.62,,,,,优于大市,,,,2024-11-29 18:07:20
688559.SH,海目星,20241129,12月金股,非个股,一般报告,太平洋证券,无,2025Q4,,,,32058.598,1.3,,,,,无,,,,2024-11-29 18:07:20
689009.SH,九号公司,20241129,12月金股,非个股,一般报告,太平洋证券,无,2025Q4,,,,157699.199,22.0,,,,,无,,,,2024-11-29 18:07:20
689009.SH,九号公司,20241129,12月金股,非个股,一般报告,太平洋证券,无,2026Q4,,,,208593.031,29.1,,,,,无,,,,2024-11-29 18:07:20
603258.SH,电魂网络,20241129,12月金股,非个股,一般报告,太平洋证券,无,2024Q4,,,,9787.124,0.4,,,,,无,,,,2024-11-29 18:07:20
603258.SH,电魂网络,20241129,12月金股,非个股,一般报告,太平洋证券,无,2025Q4,,,,36701.715,1.5,,,,,无,,,,2024-11-29 18:07:20
603258.SH,电魂网络,20241129,12月金股,非个股,一般报告,太平洋证券,无,2026Q4,,,,46488.839,1.9,,,,,无,,,,2024-11-29 18:07:20
688559.SH,海目星,20241129,12月金股,非个股,一般报告,太平洋证券,无,2024Q4,,,,22194.414,0.9,,,,,无,,,,2024-11-29 18:07:20
688559.SH,海目星,20241129,12月金股,非个股,一般报告,太平洋证券,无,2026Q4,,,,46854.874,1.9,,,,,无,,,,2024-11-29 18:07:20
603100.SH,川仪股份,20241129,煤化工设备行业点评：新疆超大型煤化工项目启动，设备企业有望充分受益,非个股,一般报告,国信证券,吴双,2024Q4,,,,80605.645,1.57,,,,,优于大市,,,,2024-11-29 18:07:20
002138.SZ,顺络电子,20241129,2024年12月金股组合,非个股,一般报告,华安证券,陈耀波,2024Q4,603000.0,,,88000.0,1.1,,,,,无,,,,2024-11-29 18:07:20
002138.SZ,顺络电子,20241129,2024年12月金股组合,非个股,一般报告,华安证券,陈耀波,2025Q4,723900.0,,,109500.0,1.4,,,,,无,,,,2024-11-29 18:07:20
689009.SH,九号公司,20241129,12月金股,非个股,一般报告,太平洋证券,无,2024Q4,,,,113973.512,15.9,,,,,无,,,,2024-11-29 18:07:20
605499.SH,东鹏饮料,20241129,12月金股,非个股,一般报告,太平洋证券,无,2026Q4,,,,499212.48,9.6,,,,,无,,,,2024-11-29 18:07:20
605499.SH,东鹏饮料,20241129,12月金股,非个股,一般报告,太平洋证券,无,2025Q4,,,,390009.75,7.5,,,,,无,,,,2024-11-29 18:07:20
605499.SH,东鹏饮料,20241129,12月金股,非个股,一般报告,太平洋证券,无,2024Q4,,,,301607.54,5.8,,,,,无,,,,2024-11-29 18:07:20
301158.SZ,德石股份,20241129,12月金股,非个股,一般报告,太平洋证券,无,2026Q4,,,,16390.386,1.09,,,,,无,,,,2024-11-29 18:07:20
301158.SZ,德石股份,20241129,12月金股,非个股,一般报告,太平洋证券,无,2025Q4,,,,12781.493,0.85,,,,,无,,,,2024-11-29 18:07:20
301158.SZ,德石股份,20241129,12月金股,非个股,一般报告,太平洋证券,无,2024Q4,,,,10074.824,0.67,,,,,无,,,,2024-11-29 18:07:20
603855.SH,华荣股份,20241129,煤化工设备行业点评：新疆超大型煤化工项目启动，设备企业有望充分受益,非个股,一般报告,国信证券,吴双,2026Q4,,,,69537.154,2.06,,,,,优于大市,,,,2024-11-29 18:07:20
603855.SH,华荣股份,20241129,煤化工设备行业点评：新疆超大型煤化工项目启动，设备企业有望充分受益,非个股,一般报告,国信证券,吴双,2025Q4,,,,60085.502,1.78,,,,,优于大市,,,,2024-11-29 18:07:20
603855.SH,华荣股份,20241129,煤化工设备行业点评：新疆超大型煤化工项目启动，设备企业有望充分受益,非个股,一般报告,国信证券,吴双,2024Q4,,,,51646.527,1.53,,,,,优于大市,,,,2024-11-29 18:07:20
603100.SH,川仪股份,20241129,煤化工设备行业点评：新疆超大型煤化工项目启动，设备企业有望充分受益,非个股,一般报告,国信证券,吴双,2026Q4,,,,106276.232,2.07,,,,,优于大市,,,,2024-11-29 18:07:20
603100.SH,川仪股份,20241129,煤化工设备行业点评：新疆超大型煤化工项目启动，设备企业有望充分受益,非个股,一般报告,国信证券,吴双,2025Q4,,,,91387.292,1.78,,,,,优于大市,,,,2024-11-29 18:07:20
688208.SH,道通科技,20241129,道通科技：布局机器人及AI领域，再添新成长曲线,点评,一般报告,东吴证券,"张良卫,李博韦",2026Q4,688900.0,,107500.0,92112.0,2.04,17.51,,16.64,,买入,,,,2024-11-29 18:07:20
688208.SH,道通科技,20241129,道通科技：布局机器人及AI领域，再添新成长曲线,点评,一般报告,东吴证券,"张良卫,李博韦",2025Q4,535400.0,,81900.0,72199.0,1.6,22.34,,15.92,,买入,,,,2024-11-29 18:07:20
688208.SH,道通科技,20241129,道通科技：布局机器人及AI领域，再添新成长曲线,点评,一般报告,东吴证券,"张良卫,李博韦",2024Q4,408400.0,,66700.0,61628.0,1.36,26.17,,16.22,,买入,,,,2024-11-29 18:07:20
603018.SH,华设集团,20241129,华设集团：布局转型城市级低空飞行运营商，估值低位蓄势待发,深度,首份报告,国盛证券,"何亚轩,程龙戈,李枫婷",2026Q4,519800.0,192100.0,70000.0,59000.0,0.86,10.7,,9.7,5.2,买入,,,,2024-11-29 18:07:20
603018.SH,华设集团,20241129,华设集团：布局转型城市级低空飞行运营商，估值低位蓄势待发,深度,首份报告,国盛证券,"何亚轩,程龙戈,李枫婷",2025Q4,484700.0,180800.0,64700.0,54400.0,0.8,11.6,,9.5,6.1,买入,,,,2024-11-29 18:07:20
603018.SH,华设集团,20241129,华设集团：布局转型城市级低空飞行运营商，估值低位蓄势待发,深度,首份报告,国盛证券,"何亚轩,程龙戈,李枫婷",2024Q4,449500.0,172200.0,59400.0,49900.0,0.73,12.6,,9.4,7.4,买入,,,,2024-11-29 18:07:20
605507.SH,国邦医药,20241129,国邦医药更新报告：从规模到成长,点评,一般报告,浙商证券,"孙建,郭双喜,盖文化",2026Q4,781600.0,,139200.0,121700.0,2.18,9.88,,11.8,5.47,买入,,,,2024-11-29 18:07:20
605507.SH,国邦医药,20241129,国邦医药更新报告：从规模到成长,点评,一般报告,浙商证券,"孙建,郭双喜,盖文化",2025Q4,680800.0,,112500.0,98300.0,1.76,12.23,,10.81,6.92,买入,,,,2024-11-29 18:07:20
605507.SH,国邦医药,20241129,国邦医药更新报告：从规模到成长,点评,一般报告,浙商证券,"孙建,郭双喜,盖文化",2024Q4,600000.0,,89500.0,78200.0,1.4,15.37,,9.64,8.38,买入,,,,2024-11-29 18:07:20
300818.SZ,耐普矿机,20241129,耐普矿机首次覆盖：橡胶耐磨备件前景广阔，海内外产能陆续释放,一般,首次关注,海通国际证券,"陈先龙,甘嘉尧,吴旖婕,王曼琪",2026Q4,186000.0,,36500.0,29500.0,1.88,15.1,0.0,13.9,9.74,优于大市,,35.17,,2024-11-29 18:07:20
