ts_code,trade_date,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
002120.SZ,20241227,5.4,11.6,6.1,6.9,7.8,8.5,8.9,7.77,43.39
002120.SZ,20241226,5.4,11.6,6.1,6.9,7.8,8.5,8.9,7.77,42.9
002120.SZ,20241225,5.4,11.6,6.1,6.9,7.9,8.5,8.9,7.77,42.56
002120.SZ,20241224,5.4,11.6,6.1,6.9,7.9,8.5,8.9,7.77,41.99
002120.SZ,20241223,5.4,11.6,6.1,6.9,7.9,8.5,8.9,7.77,30.09
002120.SZ,20241220,5.4,11.6,6.1,6.9,7.9,8.5,8.9,7.77,34.22
002120.SZ,20241219,5.4,11.6,6.1,6.9,7.9,8.5,8.9,7.77,34.06
002120.SZ,20241218,5.4,11.6,6.1,6.9,7.9,8.5,8.9,7.78,38.19
002120.SZ,20241217,5.4,11.6,6.1,6.8,7.9,8.5,8.9,7.77,38.11
002120.SZ,20241216,5.4,11.6,6.0,6.8,7.9,8.5,8.9,7.77,43.84
002120.SZ,20241213,5.4,11.6,6.0,6.8,7.9,8.6,8.9,7.77,51.04
002120.SZ,20241212,5.4,11.6,6.0,6.8,7.9,8.6,8.9,7.77,58.86
002120.SZ,20241211,5.4,11.6,5.9,6.8,7.9,8.6,8.9,7.76,58.82
002120.SZ,20241210,5.4,11.6,5.9,6.8,7.9,8.6,8.9,7.76,52.49
002120.SZ,20241209,5.4,11.6,5.9,6.8,7.9,8.6,9.0,7.75,53.84
002120.SZ,20241206,5.4,11.6,5.8,6.8,7.9,8.6,9.0,7.75,54.0
002120.SZ,20241205,5.4,11.6,5.8,6.7,7.9,8.6,9.0,7.74,48.54
002120.SZ,20241204,5.4,11.6,5.8,6.7,7.9,8.6,9.0,7.74,48.16
002120.SZ,20241203,5.4,11.6,5.8,6.7,7.9,8.6,9.0,7.74,52.8
002120.SZ,20241202,5.4,11.6,5.8,6.7,7.9,8.6,9.0,7.74,52.95
002120.SZ,20241129,5.4,11.6,5.8,6.7,7.9,8.6,9.0,7.73,53.11
002120.SZ,20241128,5.4,11.6,5.8,6.7,7.9,8.6,9.0,7.73,49.94
002120.SZ,20241127,5.4,11.6,5.8,6.7,7.8,8.6,9.0,7.73,50.0
002120.SZ,20241126,5.4,11.6,5.8,6.7,7.9,8.6,9.0,7.73,46.31
002120.SZ,20241125,5.4,11.6,5.8,6.7,7.9,8.6,9.0,7.73,46.66
002120.SZ,20241122,5.4,11.6,5.8,6.7,7.9,8.6,9.0,7.73,46.52
002120.SZ,20241121,5.4,11.6,5.8,6.7,7.9,8.6,9.0,7.72,53.14
002120.SZ,20241120,5.4,11.6,5.8,6.7,7.9,8.6,9.0,7.72,55.07
002120.SZ,20241119,5.4,11.6,5.8,6.7,7.8,8.6,9.0,7.72,54.78
002120.SZ,20241118,5.4,11.6,5.8,6.7,7.8,8.6,9.0,7.71,54.67
002120.SZ,20241115,5.4,11.6,5.8,6.6,7.8,8.6,9.0,7.71,55.1
002120.SZ,20241114,5.4,11.6,5.8,6.6,7.8,8.6,9.0,7.7,59.15
002120.SZ,20241113,5.4,11.6,5.8,6.6,7.7,8.6,9.0,7.69,79.9
002120.SZ,20241112,5.4,11.6,5.8,6.6,7.7,8.6,9.0,7.68,80.32
002120.SZ,20241111,5.4,11.6,5.8,6.6,7.7,8.6,9.0,7.66,81.83
002120.SZ,20241108,5.4,11.6,5.8,6.6,7.6,8.6,9.0,7.65,86.07
002120.SZ,20241107,5.4,11.6,5.8,6.6,7.6,8.6,9.0,7.63,89.94
002120.SZ,20241106,5.4,11.6,5.8,6.6,7.6,8.6,9.1,7.6,71.62
002120.SZ,20241105,5.4,11.6,5.8,6.5,7.6,8.6,9.1,7.59,78.4
002120.SZ,20241104,5.4,11.6,5.8,6.5,7.5,8.6,9.1,7.58,72.83
002120.SZ,20241101,5.4,11.6,5.8,6.5,7.5,8.6,9.1,7.57,67.71
002120.SZ,20241031,5.4,11.6,5.8,6.5,7.5,8.6,9.1,7.56,72.71
002120.SZ,20241030,5.4,11.6,5.7,6.5,7.5,8.6,9.1,7.55,77.33
002120.SZ,20241029,5.4,11.6,5.7,6.5,7.5,8.6,9.1,7.54,73.04
002120.SZ,20241028,5.4,11.6,5.7,6.5,7.5,8.6,9.1,7.53,77.47
002120.SZ,20241025,5.4,11.6,5.7,6.4,7.4,8.6,9.1,7.52,82.48
002120.SZ,20241024,5.4,11.6,5.7,6.4,7.4,8.6,9.1,7.51,74.89
002120.SZ,20241023,5.4,11.6,5.7,6.4,7.4,8.6,9.1,7.5,82.64
002120.SZ,20241022,5.4,11.6,5.7,6.4,7.4,8.6,9.1,7.5,79.05
002120.SZ,20241021,5.4,11.6,5.7,6.4,7.4,8.6,9.1,7.49,76.16
002120.SZ,20241018,5.4,11.6,5.7,6.4,7.4,8.6,9.1,7.48,76.12
002120.SZ,20241017,5.4,11.6,5.7,6.4,7.4,8.6,9.1,7.47,74.13
002120.SZ,20241016,5.4,11.6,5.7,6.4,7.4,8.7,9.1,7.46,76.17
002120.SZ,20241015,5.4,11.6,5.7,6.4,7.4,8.7,9.1,7.45,75.11
002120.SZ,20241014,5.4,11.6,5.7,6.3,7.3,8.7,9.1,7.43,81.66
002120.SZ,20241011,5.4,11.6,5.7,6.3,7.3,8.7,9.1,7.42,78.95
002120.SZ,20241010,5.4,11.6,5.7,6.3,7.3,8.7,9.1,7.41,82.03
002120.SZ,20241009,5.4,11.6,5.7,6.3,7.3,8.7,9.1,7.39,80.23
002120.SZ,20241008,5.4,11.6,5.7,6.3,7.3,8.6,9.1,7.36,95.33
002120.SZ,20240930,5.4,11.6,5.7,6.3,7.2,8.3,9.0,7.28,92.91
002120.SZ,20240927,5.4,11.6,5.7,6.2,7.2,8.1,9.0,7.24,86.66
002120.SZ,20240926,5.4,11.6,5.7,6.2,7.2,8.0,9.0,7.22,83.88
002120.SZ,20240925,5.4,11.6,5.7,6.2,7.2,8.0,9.0,7.22,74.72
002120.SZ,20240924,5.4,11.6,5.7,6.2,7.2,8.0,9.0,7.21,78.65
002120.SZ,20240923,5.4,11.6,5.7,6.2,7.2,8.0,9.0,7.21,71.52
002120.SZ,20240920,5.4,11.6,5.7,6.2,7.2,8.0,9.0,7.2,75.89
002120.SZ,20240919,5.4,11.6,5.7,6.2,7.2,8.1,9.0,7.2,67.3
002120.SZ,20240918,5.4,11.6,5.7,6.2,7.1,8.1,9.0,7.2,72.1
002120.SZ,20240913,5.4,11.6,5.7,6.2,7.1,8.1,9.0,7.2,56.84
002120.SZ,20240912,5.4,11.6,5.7,6.2,7.1,8.1,9.0,7.2,62.87
002120.SZ,20240911,5.4,11.6,5.7,6.2,7.1,8.1,9.0,7.19,62.86
002120.SZ,20240910,5.4,11.6,5.7,6.2,7.1,8.1,9.0,7.19,63.09
002120.SZ,20240909,5.4,11.6,5.7,6.2,7.1,8.1,9.0,7.19,62.86
002120.SZ,20240906,5.4,11.6,5.7,6.2,7.1,8.2,9.0,7.19,62.87
002120.SZ,20240905,5.4,11.6,5.7,6.2,7.1,8.2,9.0,7.18,70.67
002120.SZ,20240904,5.4,11.6,5.7,6.2,7.1,8.2,9.0,7.18,70.77
002120.SZ,20240903,5.4,11.6,5.7,6.2,7.1,8.2,9.0,7.18,70.9
002120.SZ,20240902,5.4,11.6,5.7,6.1,7.1,8.2,9.0,7.18,65.46
002120.SZ,20240830,5.4,11.6,5.7,6.1,7.0,8.3,9.0,7.17,50.68
002120.SZ,20240829,5.4,11.6,5.7,6.1,7.0,8.4,9.0,7.17,45.0
002120.SZ,20240828,5.4,11.6,5.7,6.1,7.1,8.4,9.0,7.18,22.09
002120.SZ,20240827,5.4,11.6,5.7,6.1,7.1,8.4,9.0,7.19,19.48
002120.SZ,20240826,5.4,11.6,5.7,6.1,7.1,8.4,9.0,7.19,21.56
002120.SZ,20240823,5.4,11.6,5.7,6.1,7.1,8.5,9.0,7.19,21.46
002120.SZ,20240822,5.4,11.6,5.7,6.1,7.1,8.5,9.0,7.2,19.52
002120.SZ,20240821,5.4,11.6,5.7,6.1,7.1,8.5,9.1,7.2,20.9
002120.SZ,20240820,5.4,11.6,5.7,6.1,7.1,8.5,9.1,7.21,20.67
002120.SZ,20240819,5.4,11.6,5.7,6.1,7.1,8.5,9.1,7.22,26.82
002120.SZ,20240816,5.4,11.6,5.7,6.1,7.1,8.5,9.1,7.22,26.63
002120.SZ,20240815,5.4,11.6,5.7,6.1,7.1,8.5,9.1,7.22,26.51
002120.SZ,20240814,5.4,11.6,5.7,6.1,7.1,8.5,9.1,7.23,30.61
002120.SZ,20240813,5.4,11.6,5.7,6.1,7.1,8.5,9.1,7.23,40.04
002120.SZ,20240812,5.4,11.6,5.7,6.1,7.1,8.5,9.1,7.23,39.93
002120.SZ,20240809,5.4,11.6,5.7,6.1,7.1,8.5,9.1,7.23,45.07
002120.SZ,20240808,5.4,11.6,5.7,6.1,7.1,8.5,9.1,7.23,51.15
002120.SZ,20240807,5.4,11.6,5.7,6.0,7.1,8.5,9.1,7.23,51.09
002120.SZ,20240806,5.4,11.6,5.7,6.0,7.1,8.5,9.1,7.23,56.5
002120.SZ,20240805,5.4,11.6,5.7,6.0,7.1,8.6,9.1,7.23,51.22
002120.SZ,20240802,5.4,11.6,5.7,6.0,7.1,8.6,9.1,7.23,51.45
002120.SZ,20240801,5.4,11.6,5.6,6.0,7.1,8.6,9.1,7.23,56.18
002120.SZ,20240731,5.4,11.6,5.6,6.0,7.1,8.6,9.1,7.23,59.06
002120.SZ,20240730,5.4,11.6,5.6,5.9,7.1,8.6,9.1,7.23,42.4
002120.SZ,20240729,5.4,11.6,5.6,5.9,7.1,8.6,9.1,7.23,42.28
002120.SZ,20240726,5.4,11.6,5.6,5.9,7.1,8.6,9.1,7.24,42.21
002120.SZ,20240725,5.4,11.6,5.6,5.9,7.1,8.6,9.1,7.24,42.19
002120.SZ,20240724,5.4,11.6,5.6,5.9,7.1,8.6,9.1,7.24,38.38
002120.SZ,20240723,5.4,11.6,5.6,5.9,7.1,8.6,9.1,7.24,41.73
002120.SZ,20240722,5.4,11.6,5.6,5.9,7.1,8.6,9.1,7.24,46.29
002120.SZ,20240719,5.4,11.6,5.6,5.9,7.1,8.6,9.1,7.24,50.59
002120.SZ,20240718,5.4,11.6,5.6,5.9,7.1,8.6,9.1,7.24,50.51
002120.SZ,20240717,5.4,11.6,5.6,5.8,7.1,8.6,9.1,7.24,50.36
002120.SZ,20240716,5.4,11.6,5.6,5.8,7.1,8.6,9.1,7.24,50.32
002120.SZ,20240715,5.4,11.6,5.6,5.8,7.1,8.7,9.1,7.24,50.27
002120.SZ,20240712,5.4,11.6,5.6,5.8,7.1,8.7,9.1,7.24,47.6
002120.SZ,20240711,5.4,11.6,5.6,5.8,7.1,8.7,9.1,7.24,50.47
002120.SZ,20240710,5.4,11.6,5.6,5.8,7.1,8.7,9.1,7.24,43.98
002120.SZ,20240709,5.4,11.6,5.6,5.8,7.1,8.7,9.1,7.24,47.79
002120.SZ,20240708,5.4,11.6,5.6,5.8,7.2,8.7,9.1,7.24,47.42
002120.SZ,20240705,5.4,11.6,5.6,5.8,7.2,8.7,9.1,7.25,52.02
002120.SZ,20240704,5.4,11.6,5.6,5.8,7.2,8.7,9.1,7.25,51.83
002120.SZ,20240703,5.4,11.6,5.6,5.8,7.2,8.7,9.1,7.24,54.13
002120.SZ,20240702,5.4,11.6,5.6,5.8,7.1,8.7,9.1,7.24,56.56
002120.SZ,20240701,5.4,11.6,5.6,5.8,7.1,8.7,9.1,7.24,62.88
002120.SZ,20240628,5.4,11.6,5.6,5.8,7.1,8.7,9.1,7.24,66.24
002120.SZ,20240627,5.4,11.6,5.6,5.8,7.1,8.7,9.1,7.23,63.17
002120.SZ,20240626,5.4,11.6,5.6,5.8,7.1,8.7,9.1,7.23,73.75
002120.SZ,20240625,5.4,11.6,5.6,5.8,7.1,8.7,9.1,7.22,66.56
002120.SZ,20240624,5.4,11.6,5.6,5.8,7.0,8.7,9.1,7.22,61.39
002120.SZ,20240621,5.4,11.6,5.6,5.8,7.0,8.7,9.1,7.21,64.1
002120.SZ,20240620,5.4,11.6,5.6,5.8,7.0,8.7,9.1,7.21,64.11
002120.SZ,20240619,5.4,11.6,5.6,5.8,7.0,8.7,9.1,7.21,69.02
002120.SZ,20240618,5.4,11.6,5.6,5.8,7.0,8.7,9.1,7.2,69.18
002120.SZ,20240617,5.4,11.6,5.6,5.8,7.0,8.7,9.1,7.19,72.91
002120.SZ,20240614,5.4,11.6,5.6,5.8,7.0,8.7,9.1,7.18,67.89
002120.SZ,20240613,5.4,11.6,5.6,5.8,6.9,8.7,9.1,7.18,72.33
002120.SZ,20240612,5.4,11.9,5.6,5.8,6.9,8.8,9.1,7.15,77.84
002120.SZ,20240611,5.4,11.9,5.6,5.8,6.9,8.8,9.1,7.15,80.34
002120.SZ,20240607,1.2,29.8,5.6,5.8,7.0,8.8,9.2,7.19,81.77
002120.SZ,20240606,1.2,29.8,5.6,5.8,7.0,8.8,9.2,7.18,79.47
002120.SZ,20240605,1.2,29.8,5.6,5.8,7.0,8.8,9.2,7.17,87.73
002120.SZ,20240604,1.2,29.8,5.6,5.8,7.0,8.8,9.2,7.16,87.9
002120.SZ,20240603,1.2,29.8,5.6,5.8,7.0,8.8,9.2,7.15,83.02
002120.SZ,20240531,1.2,29.8,5.6,5.8,7.0,8.8,9.2,7.14,83.28
002120.SZ,20240530,1.2,29.8,5.6,5.8,6.8,8.8,9.2,7.13,83.48
002120.SZ,20240529,1.2,29.8,5.6,5.8,6.8,8.8,9.2,7.12,88.12
002120.SZ,20240528,1.2,29.8,5.6,5.8,6.8,8.8,9.2,7.1,84.72
002120.SZ,20240527,1.2,29.8,5.4,5.8,6.8,8.6,9.2,7.08,93.07
002120.SZ,20240524,1.2,29.8,5.4,5.8,6.8,8.4,9.2,7.05,93.12
002120.SZ,20240523,1.2,29.8,5.4,5.8,6.8,8.2,9.2,7.02,94.19
002120.SZ,20240522,1.2,29.8,5.4,5.8,6.8,8.2,9.2,7.0,97.78
002120.SZ,20240521,1.2,29.8,5.4,5.8,6.8,8.0,9.0,6.96,96.24
002120.SZ,20240520,1.2,29.8,5.4,5.8,6.8,8.0,8.8,6.9,98.5
002120.SZ,20240517,1.2,29.8,5.4,5.8,6.8,7.8,8.6,6.84,98.67
002120.SZ,20240516,1.2,29.8,5.4,5.8,6.8,7.6,8.2,6.76,97.38
002120.SZ,20240515,1.2,29.8,5.4,5.8,6.8,7.6,8.0,6.74,95.93
002120.SZ,20240514,1.2,29.8,5.4,5.8,6.8,7.6,8.0,6.73,97.57
002120.SZ,20240513,1.2,29.8,5.4,5.8,6.8,7.6,8.0,6.71,92.76
002120.SZ,20240510,1.2,29.8,5.4,5.8,6.8,7.6,8.0,6.7,93.14
002120.SZ,20240509,1.2,29.8,5.4,5.8,6.8,7.4,8.0,6.69,96.97
002120.SZ,20240508,1.2,29.8,5.4,5.8,6.8,7.4,8.0,6.67,94.78
002120.SZ,20240507,1.2,29.8,5.4,5.8,6.8,7.4,7.8,6.65,97.17
002120.SZ,20240506,1.2,29.8,5.4,5.8,6.8,7.4,7.8,6.64,97.23
002120.SZ,20240430,1.2,29.8,5.4,5.8,6.6,7.4,7.8,6.62,94.96
002120.SZ,20240429,1.2,29.8,5.4,5.8,6.6,7.4,7.6,6.61,95.66
002120.SZ,20240426,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.59,91.74
002120.SZ,20240425,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.58,95.84
002120.SZ,20240424,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.56,88.01
002120.SZ,20240423,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.56,81.75
002120.SZ,20240422,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.55,81.66
002120.SZ,20240419,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.55,72.02
002120.SZ,20240418,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.55,72.3
002120.SZ,20240417,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.54,72.2
002120.SZ,20240416,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.54,46.89
002120.SZ,20240415,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.54,71.8
002120.SZ,20240412,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.54,71.59
002120.SZ,20240411,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.54,71.58
002120.SZ,20240410,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.53,80.81
002120.SZ,20240409,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.53,80.72
002120.SZ,20240408,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.53,72.01
002120.SZ,20240403,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.53,80.54
002120.SZ,20240402,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.52,92.8
002120.SZ,20240401,1.2,29.8,5.4,5.8,6.6,7.2,7.6,6.51,92.86
002120.SZ,20240329,1.2,29.8,5.4,5.8,6.4,7.2,7.6,6.5,82.54
002120.SZ,20240328,1.2,29.8,5.4,5.8,6.4,7.2,7.6,6.5,82.43
002120.SZ,20240327,1.2,29.8,5.4,5.8,6.4,7.2,7.6,6.49,82.31
002120.SZ,20240326,1.2,29.8,5.4,5.8,6.4,7.2,7.6,6.49,88.2
002120.SZ,20240325,1.2,29.8,5.4,5.8,6.4,7.2,7.6,6.48,82.98
002120.SZ,20240322,1.2,29.8,5.4,5.8,6.4,7.2,7.6,6.48,88.24
002120.SZ,20240321,1.2,29.8,5.4,5.8,6.4,7.2,7.6,6.47,92.72
002120.SZ,20240320,1.2,29.8,5.4,5.8,6.4,7.0,7.6,6.46,95.7
002120.SZ,20240319,1.2,29.8,5.4,5.8,6.4,7.0,7.6,6.44,90.92
002120.SZ,20240318,1.2,29.8,5.4,5.8,6.2,7.0,7.6,6.44,93.73
002120.SZ,20240315,1.2,29.8,5.4,5.8,6.2,7.0,7.6,6.42,92.12
002120.SZ,20240314,1.2,29.8,5.4,5.8,6.2,7.0,7.6,6.42,92.18
002120.SZ,20240313,1.2,29.8,5.4,5.8,6.2,7.0,7.6,6.41,92.27
002120.SZ,20240312,1.2,29.8,5.4,5.8,6.2,7.0,7.6,6.39,91.17
002120.SZ,20240311,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.38,85.3
002120.SZ,20240308,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.38,85.18
002120.SZ,20240307,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.37,67.71
002120.SZ,20240306,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.37,85.02
002120.SZ,20240305,1.2,29.8,5.4,5.8,6.2,7.0,7.6,6.37,84.95
002120.SZ,20240304,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.36,91.0
002120.SZ,20240301,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.36,90.96
002120.SZ,20240229,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.35,90.92
002120.SZ,20240228,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.35,86.08
002120.SZ,20240227,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.34,90.93
002120.SZ,20240226,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.33,90.83
002120.SZ,20240223,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.32,90.89
002120.SZ,20240222,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.31,89.15
002120.SZ,20240221,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.31,89.1
002120.SZ,20240220,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.3,89.31
002120.SZ,20240219,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.29,89.35
002120.SZ,20240208,1.2,29.8,5.4,5.8,6.2,6.8,7.6,6.28,77.97
002120.SZ,20240207,1.2,29.8,5.4,5.6,6.2,6.8,7.8,6.27,89.25
002120.SZ,20240206,1.2,29.8,5.4,5.6,6.2,6.8,7.8,6.26,66.39
002120.SZ,20240205,1.2,29.8,5.4,5.6,6.2,6.8,7.8,6.27,15.71
002120.SZ,20240202,1.2,29.8,5.8,5.8,6.2,6.8,8.0,6.39,36.18
002120.SZ,20240201,1.2,29.8,6.0,6.2,6.6,7.4,8.4,6.74,5.41
002120.SZ,20240131,1.2,29.8,6.0,6.2,6.6,7.4,8.4,6.75,5.03
002120.SZ,20240130,1.2,29.8,6.2,6.2,6.6,7.4,8.4,6.75,37.33
002120.SZ,20240129,1.2,29.8,6.2,6.2,6.6,7.4,8.4,6.75,45.92
002120.SZ,20240126,1.2,29.8,6.0,6.2,6.6,7.4,8.4,6.76,60.25
002120.SZ,20240125,1.2,29.8,6.0,6.2,6.6,7.4,8.4,6.76,60.04
002120.SZ,20240124,1.2,29.8,6.0,6.2,6.6,7.4,8.4,6.76,46.6
002120.SZ,20240123,1.2,29.8,6.0,6.2,6.6,7.4,8.4,6.76,38.92
002120.SZ,20240122,1.2,29.8,6.0,6.2,6.6,7.4,8.4,6.77,38.62
002120.SZ,20240119,1.2,29.8,6.4,6.6,6.8,8.0,9.0,7.15,10.88
002120.SZ,20240118,1.2,29.8,6.4,6.6,6.8,8.0,9.0,7.16,32.06
002120.SZ,20240117,1.2,29.8,6.4,6.6,6.8,8.0,9.0,7.16,31.22
002120.SZ,20240116,1.2,29.8,6.4,6.6,6.8,8.0,9.0,7.17,63.33
002120.SZ,20240115,1.2,29.8,6.4,6.6,6.8,8.0,9.0,7.17,63.04
002120.SZ,20240112,1.2,29.8,6.4,6.6,6.8,8.0,9.0,7.17,62.78
002120.SZ,20240111,1.2,29.8,6.4,6.6,6.8,8.0,9.0,7.18,62.36
002120.SZ,20240110,1.2,29.8,6.4,6.6,6.8,8.0,9.0,7.18,30.81
002120.SZ,20240109,1.2,29.8,6.4,6.6,6.8,8.0,9.0,7.19,30.35
002120.SZ,20240108,1.2,29.8,6.6,6.6,6.8,8.0,9.0,7.29,20.78
002120.SZ,20240105,1.2,29.8,6.6,6.6,6.8,8.0,9.0,7.29,55.62
002120.SZ,20240104,1.2,29.8,6.6,6.6,6.8,8.0,9.0,7.3,55.16
002120.SZ,20240103,1.2,29.8,6.8,6.8,7.2,8.2,9.6,7.5,43.22
002120.SZ,20240102,1.2,29.8,7.0,7.2,7.6,9.0,10.2,8.05,8.17
002120.SZ,20231229,1.2,29.8,7.0,7.2,7.6,9.0,10.2,8.06,20.75
002120.SZ,20231228,1.2,29.8,7.0,7.2,7.6,9.0,10.2,8.06,20.53
002120.SZ,20231227,1.2,29.8,7.0,7.2,7.6,9.0,10.2,8.07,8.21
002120.SZ,20231226,1.2,29.8,7.0,7.2,7.6,9.0,10.2,8.08,7.68
002120.SZ,20231225,1.2,29.8,7.0,7.2,7.6,9.0,10.2,8.08,18.91
002120.SZ,20231222,1.2,29.8,7.0,7.2,7.6,9.0,10.2,8.09,18.58
002120.SZ,20231221,1.2,29.8,7.2,7.4,7.8,9.0,10.2,8.19,21.86
002120.SZ,20231220,1.2,29.8,7.4,7.6,8.0,9.0,10.4,8.31,11.44
002120.SZ,20231219,1.2,29.8,7.4,7.6,8.0,9.0,10.4,8.32,38.73
002120.SZ,20231218,1.2,29.8,7.6,7.6,8.0,9.4,10.4,8.45,30.48
002120.SZ,20231215,1.2,29.8,7.8,8.0,8.4,9.6,10.8,8.84,8.21
002120.SZ,20231214,1.2,29.8,7.8,8.0,8.4,9.6,10.8,8.85,8.01
002120.SZ,20231213,1.2,29.8,7.8,8.0,8.4,9.6,10.8,8.85,7.82
002120.SZ,20231212,1.2,29.8,7.8,8.0,8.4,9.6,10.8,8.85,36.92
002120.SZ,20231211,1.2,29.8,7.8,8.0,8.4,9.6,10.8,8.86,36.69
002120.SZ,20231208,1.2,29.8,7.8,8.0,8.6,9.6,10.8,8.86,36.49
002120.SZ,20231207,1.2,29.8,7.8,8.0,8.6,9.6,10.8,8.87,36.41
002120.SZ,20231206,1.2,29.8,7.8,8.0,8.6,9.6,10.8,8.88,36.22
002120.SZ,20231205,1.2,29.8,8.0,8.0,8.8,9.8,11.2,8.99,30.5
002120.SZ,20231204,1.2,29.8,8.2,8.4,9.0,10.2,12.0,9.48,11.61
002120.SZ,20231201,1.2,29.8,8.2,8.4,9.0,10.2,12.0,9.49,18.4
002120.SZ,20231130,1.2,29.8,8.2,8.4,9.0,10.2,12.0,9.5,17.98
002120.SZ,20231129,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.65,7.36
002120.SZ,20231128,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.65,12.25
002120.SZ,20231127,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.66,11.83
002120.SZ,20231124,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.66,11.2
002120.SZ,20231123,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.66,10.87
002120.SZ,20231122,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.67,10.44
002120.SZ,20231121,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.67,33.72
002120.SZ,20231120,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.68,33.38
002120.SZ,20231117,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.68,33.06
002120.SZ,20231116,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.68,32.85
002120.SZ,20231115,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.68,32.63
002120.SZ,20231114,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.69,32.57
002120.SZ,20231113,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.69,51.88
002120.SZ,20231110,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.69,51.74
002120.SZ,20231109,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.69,51.59
002120.SZ,20231108,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.69,51.54
002120.SZ,20231107,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.69,51.44
002120.SZ,20231106,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.69,51.51
002120.SZ,20231103,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.69,51.6
002120.SZ,20231102,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.7,33.54
002120.SZ,20231101,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.7,33.51
002120.SZ,20231031,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.7,33.37
002120.SZ,20231030,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.7,50.87
002120.SZ,20231027,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.7,50.79
002120.SZ,20231026,1.2,29.8,8.4,8.8,9.0,10.4,12.2,9.71,33.34
002120.SZ,20231025,1.2,29.8,8.8,8.8,9.4,10.4,12.4,9.8,27.48
002120.SZ,20231024,1.2,29.8,8.8,8.8,9.4,10.4,12.4,9.81,27.18
002120.SZ,20231023,1.2,29.8,8.8,8.8,9.4,10.4,12.4,9.81,26.67
002120.SZ,20231020,1.2,29.8,8.8,8.8,9.4,10.6,12.6,9.83,26.55
002120.SZ,20231019,1.2,29.8,9.2,9.4,10.0,11.4,14.4,10.64,5.94
002120.SZ,20231018,1.2,29.8,9.2,9.4,10.0,11.4,14.4,10.64,15.03
002120.SZ,20231017,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.65,14.61
002120.SZ,20231016,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.65,14.48
002120.SZ,20231013,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.65,40.59
