trade_date,ts_code,name,pct_change,close,net_amount,net_amount_rate,buy_elg_amount,buy_elg_amount_rate,buy_lg_amount,buy_lg_amount_rate,buy_md_amount,buy_md_amount_rate,buy_sm_amount,buy_sm_amount_rate
20241113,603100.SH,川仪股份,5.02,21.96,-2018.61,-6.89,-199.53,-0.68,-1819.08,-6.21,505.88,1.73,1512.73,5.17
20241113,300296.SZ,利亚德,0.72,5.59,-2018.61,-6.1,-1187.29,-3.59,-831.32,-2.51,557.26,1.68,1461.34,4.42
20241113,600038.SH,中直股份,-1.14,43.18,-2016.08,-4.23,-3126.98,-6.56,1110.91,2.33,4534.8,9.52,-2518.72,-5.29
20241113,688180.SH,君实生物-U,-3.6,31.62,-2015.82,-5.9,-1695.95,-4.96,-319.87,-0.94,1086.8,3.18,929.03,2.72
20241113,002030.SZ,达安基因,-1.52,6.47,-2012.89,-13.25,-84.14,-0.55,-1928.76,-12.7,467.78,3.08,1545.11,10.17
20241113,002773.SZ,康弘药业,-0.85,19.92,-2009.95,-7.4,-1061.51,-3.91,-948.44,-3.49,-44.33,-0.16,2054.28,7.56
20241113,300370.SZ,安控科技,0.0,3.3,-2009.68,-11.5,0.0,0.0,-2009.68,-11.5,622.0,3.56,1387.68,7.94
20241113,600026.SH,中远海能,0.08,13.04,-2009.27,-5.26,-1793.39,-4.69,-215.88,-0.56,1153.62,3.02,855.65,2.24
20241113,300976.SZ,达瑞电子,0.38,63.04,-2008.65,-16.36,-1047.81,-8.53,-960.83,-7.82,483.88,3.94,1524.77,12.42
20241113,600310.SH,广西能源,-1.52,5.17,-2007.79,-11.85,-1268.67,-7.49,-739.13,-4.36,-792.01,-4.67,2799.8,16.52
20241113,301392.SZ,汇成真空,-4.7,80.43,-2006.71,-5.66,-140.95,-0.4,-1865.76,-5.26,-1764.41,-4.97,3771.12,10.63
20241113,000156.SZ,华数传媒,1.3,7.82,-2001.76,-11.54,-869.79,-5.01,-1131.97,-6.53,612.96,3.53,1388.81,8.01
20241113,603605.SH,珀莱雅,-3.98,95.92,-1997.08,-1.84,-3981.2,-3.67,1984.12,1.83,3800.92,3.5,-1803.84,-1.66
20241113,000595.SZ,宝塔实业,-2.99,9.1,-1996.23,-5.95,136.46,0.41,-2132.69,-6.36,-2583.65,-7.7,4579.88,13.65
20241113,002690.SZ,美亚光电,-2.63,16.32,-1984.88,-10.54,-545.41,-2.9,-1439.46,-7.64,-1543.66,-8.2,3528.54,18.74
20241113,300247.SZ,融捷健康,-0.23,4.39,-1984.6,-14.41,-1148.36,-8.34,-836.24,-6.07,167.78,1.22,1816.82,13.19
20241113,000430.SZ,张家界,-2.34,7.08,-1977.37,-9.77,-556.28,-2.75,-1421.09,-7.02,312.18,1.54,1665.19,8.22
20241113,600958.SH,东方证券,0.9,11.2,-1977.1,-2.8,56.19,0.08,-2033.28,-2.88,-57.2,-0.08,2034.29,2.88
20241113,600563.SH,法拉电子,-0.78,132.49,-1976.49,-5.39,-930.76,-2.54,-1045.74,-2.85,-2177.53,-5.93,4154.03,11.32
20241113,688700.SH,东威科技,6.1,37.57,-1975.16,-5.68,-1312.97,-3.78,-662.19,-1.91,2053.54,5.91,-78.37,-0.23
20241113,603390.SH,通达电气,-1.88,9.91,-1972.01,-13.68,-522.95,-3.63,-1449.06,-10.05,100.0,0.69,1872.01,12.99
20241113,300780.SZ,德恩精工,-0.63,17.27,-1969.99,-14.58,-754.68,-5.59,-1215.31,-9.0,-127.05,-0.94,2097.04,15.52
20241113,600592.SH,龙溪股份,-0.84,10.65,-1968.35,-17.27,-775.13,-6.8,-1193.22,-10.47,239.14,2.1,1729.21,15.17
20241113,002840.SZ,华统股份,-0.23,12.89,-1967.65,-4.58,-411.05,-0.96,-1556.6,-3.62,-1216.37,-2.83,3184.02,7.41
20241113,300872.SZ,天阳科技,1.0,17.15,-1966.64,-6.44,-1084.58,-3.55,-882.06,-2.89,-508.52,-1.66,2475.15,8.1
20241113,603536.SH,惠发食品,-2.95,10.19,-1966.42,-15.61,-726.37,-5.77,-1240.05,-9.84,-165.05,-1.31,2131.47,16.92
20241113,002454.SZ,松芝股份,-1.36,7.28,-1966.06,-17.78,-445.22,-4.03,-1520.84,-13.75,-239.08,-2.16,2205.14,19.94
20241113,603708.SH,家家悦,-4.65,10.88,-1964.1,-20.12,-1187.18,-12.16,-776.92,-7.96,-88.88,-0.91,2052.98,21.03
20241113,301267.SZ,华厦眼科,-2.9,23.78,-1963.85,-9.37,-168.91,-0.81,-1794.95,-8.56,-684.61,-3.27,2648.46,12.63
20241113,000807.SZ,云铝股份,-1.3,15.16,-1963.76,-3.63,-1621.99,-3.0,-341.77,-0.63,-689.0,-1.27,2652.77,4.91
20241113,603105.SH,芯能科技,-2.35,9.54,-1963.64,-8.64,-1656.28,-7.29,-307.36,-1.35,750.21,3.3,1213.43,5.34
20241113,002059.SZ,云南旅游,-2.56,5.72,-1962.93,-10.7,-918.72,-5.01,-1044.21,-5.69,843.37,4.6,1119.56,6.1
20241113,600610.SH,中毅达,-1.78,5.53,-1960.23,-14.51,-333.49,-2.47,-1626.74,-12.04,107.9,0.8,1852.33,13.71
20241113,603078.SH,江化微,-1.11,16.86,-1958.29,-7.9,-1332.17,-5.38,-626.12,-2.53,-675.31,-2.73,2633.6,10.63
20241113,600744.SH,华银电力,-2.47,3.56,-1953.8,-11.71,30.15,0.18,-1983.95,-11.89,364.3,2.18,1589.5,9.53
20241113,002328.SZ,新朋股份,-2.88,6.06,-1951.1,-12.96,-873.14,-5.8,-1077.95,-7.16,1039.19,6.9,911.91,6.06
20241113,003015.SZ,日久光电,-2.41,15.38,-1951.05,-7.13,-778.36,-2.84,-1172.69,-4.29,-1788.85,-6.54,3739.9,13.67
20241113,300585.SZ,奥联电子,-0.75,15.88,-1949.48,-14.7,-526.86,-3.97,-1422.61,-10.73,-546.37,-4.12,2495.85,18.82
20241113,601011.SH,宝泰隆,-1.94,2.53,-1949.41,-11.98,-1887.14,-11.6,-62.27,-0.38,442.08,2.72,1507.33,9.27
20241113,301586.SZ,佳力奇,1.15,66.66,-1948.29,-9.46,-781.32,-3.79,-1166.97,-5.67,-231.82,-1.13,2180.11,10.59
20241113,000488.SZ,晨鸣纸业,-2.04,3.85,-1942.31,-12.67,-653.11,-4.26,-1289.2,-8.41,432.81,2.82,1509.5,9.84
20241113,601399.SH,国机重装,0.29,3.42,-1942.08,-10.72,-680.41,-3.75,-1261.66,-6.96,-167.41,-0.92,2109.49,11.64
20241113,301126.SZ,达嘉维康,-3.18,12.18,-1940.62,-13.67,-359.24,-2.53,-1581.38,-11.14,924.42,6.51,1016.2,7.16
20241113,300225.SZ,金力泰,0.0,7.82,-1939.13,-16.67,-950.7,-8.17,-988.43,-8.5,724.37,6.23,1214.76,10.44
20241113,688549.SH,中巨芯-U,-0.84,10.6,-1938.63,-4.24,-23.46,-0.05,-1915.16,-4.19,1619.54,3.54,319.09,0.7
20241113,603739.SH,蔚蓝生物,-2.64,15.14,-1928.67,-7.9,-933.48,-3.82,-995.19,-4.08,-1179.81,-4.83,3108.48,12.73
20241113,300408.SZ,三环集团,-1.43,37.1,-1923.15,-2.88,-832.48,-1.25,-1090.68,-1.63,-1447.78,-2.17,3370.94,5.04
20241113,688049.SH,炬芯科技,1.14,35.56,-1921.26,-9.61,-993.81,-4.97,-927.45,-4.64,419.54,2.1,1501.72,7.51
20241113,300298.SZ,三诺生物,-0.4,27.36,-1919.15,-11.93,-1075.73,-6.69,-843.42,-5.24,1216.76,7.56,702.38,4.37
20241113,300848.SZ,美瑞新材,-3.24,20.59,-1918.31,-11.0,-508.28,-2.92,-1410.03,-8.09,-288.47,-1.65,2206.78,12.66
20241113,688589.SH,力合微,0.5,30.43,-1914.9,-17.08,-638.86,-5.7,-1276.04,-11.38,551.19,4.92,1363.71,12.16
20241113,000735.SZ,罗 牛 山,-2.18,6.27,-1913.65,-11.13,-980.2,-5.7,-933.46,-5.43,640.08,3.72,1273.58,7.41
20241113,300443.SZ,金雷股份,-0.12,25.11,-1908.59,-9.49,-394.69,-1.96,-1513.89,-7.53,118.95,0.59,1789.63,8.9
20241113,002102.SZ,能特科技,-2.08,2.82,-1907.15,-12.58,-516.88,-3.41,-1390.27,-9.17,-518.17,-3.42,2425.32,16.0
20241113,600262.SH,北方股份,0.2,20.24,-1905.51,-17.81,-1394.86,-13.04,-510.64,-4.77,542.09,5.07,1363.41,12.75
20241113,300428.SZ,立中集团,-0.52,19.15,-1899.82,-11.18,476.52,2.8,-2376.33,-13.98,158.71,0.93,1741.11,10.25
20241113,301212.SZ,联盛化学,-6.39,24.76,-1897.08,-9.43,217.7,1.08,-2114.78,-10.51,1202.99,5.98,694.08,3.45
20241113,600184.SH,光电股份,-1.67,11.16,-1894.5,-18.21,-1356.2,-13.04,-538.3,-5.17,153.78,1.48,1740.73,16.73
20241113,000554.SZ,泰山石油,-0.16,6.3,-1893.48,-20.92,-259.77,-2.87,-1633.71,-18.05,718.6,7.94,1174.88,12.98
20241113,600338.SH,西藏珠峰,0.5,12.09,-1892.45,-3.48,-1050.32,-1.93,-842.13,-1.55,-5.52,-0.01,1897.97,3.49
20241113,300169.SZ,天晟新材,0.78,10.3,-1890.29,-5.46,-7.27,-0.02,-1883.03,-5.44,-352.54,-1.02,2242.83,6.48
20241113,600749.SH,西藏旅游,-2.32,11.8,-1887.74,-13.73,-469.13,-3.41,-1418.61,-10.32,1263.25,9.19,624.49,4.54
20241113,002179.SZ,中航光电,0.63,44.38,-1881.12,-3.0,103.77,0.17,-1984.89,-3.17,-3953.76,-6.31,5834.88,9.31
20241113,603118.SH,共进股份,0.33,9.03,-1878.27,-7.53,-632.28,-2.53,-1245.99,-5.0,379.53,1.52,1498.74,6.01
20241113,603037.SH,凯众股份,-0.56,14.33,-1878.04,-19.18,-762.45,-7.79,-1115.59,-11.4,441.74,4.51,1436.3,14.67
20241113,300172.SZ,中电环保,-0.18,5.7,-1876.15,-13.14,-1274.27,-8.92,-601.88,-4.22,789.51,5.53,1086.63,7.61
20241113,603297.SH,永新光学,-2.73,97.0,-1874.65,-4.41,697.76,1.64,-2572.4,-6.05,-2504.34,-5.89,4378.99,10.3
20241113,002012.SZ,凯恩股份,-2.4,5.7,-1874.59,-15.38,-1371.52,-11.25,-503.06,-4.13,1620.69,13.29,253.89,2.08
20241113,300593.SZ,新雷能,-1.62,14.01,-1870.81,-9.7,-1144.13,-5.93,-726.68,-3.77,365.57,1.9,1505.24,7.81
20241113,300057.SZ,万顺新材,-0.83,5.97,-1867.15,-9.95,-692.23,-3.69,-1174.92,-6.26,526.7,2.81,1340.45,7.15
20241113,600763.SH,通策医疗,-2.51,54.46,-1864.77,-2.92,222.44,0.35,-2087.21,-3.27,-2537.18,-3.97,4401.95,6.89
20241113,000032.SZ,深桑达Ａ,-2.69,21.36,-1863.72,-1.41,-257.71,-0.2,-1606.0,-1.22,2999.03,2.27,-1135.31,-0.86
20241113,000811.SZ,冰轮环境,-2.52,11.23,-1863.31,-7.42,-833.42,-3.32,-1029.89,-4.1,311.07,1.24,1552.23,6.18
20241113,688117.SH,圣诺生物,-2.87,31.14,-1862.04,-14.36,-734.42,-5.66,-1127.62,-8.7,1355.2,10.45,506.84,3.91
20241113,002452.SZ,长高电新,0.13,7.91,-1861.78,-11.44,-686.0,-4.21,-1175.78,-7.22,396.65,2.44,1465.12,9.0
20241113,688381.SH,帝奥微,-1.38,22.17,-1859.15,-16.02,-1166.43,-10.05,-692.71,-5.97,583.57,5.03,1275.58,10.99
20241113,603288.SH,海天味业,0.38,47.08,-1855.11,-3.86,-365.08,-0.76,-1490.04,-3.1,-640.12,-1.33,2495.23,5.2
20241113,000987.SZ,越秀资本,0.96,8.41,-1853.76,-3.24,-2133.41,-3.73,279.65,0.49,2353.97,4.12,-500.2,-0.88
20241113,688268.SH,华特气体,-0.12,58.08,-1853.08,-15.08,-565.9,-4.6,-1287.18,-10.47,836.93,6.81,1016.15,8.27
20241113,002643.SZ,万润股份,-0.35,11.55,-1850.57,-5.83,-551.38,-1.74,-1299.18,-4.09,1176.46,3.71,674.1,2.12
20241113,603928.SH,兴业股份,-1.97,9.93,-1842.58,-7.68,-59.39,-0.25,-1783.18,-7.44,859.6,3.58,982.97,4.1
20241113,002626.SZ,金达威,-1.93,16.75,-1840.97,-10.33,-842.32,-4.73,-998.64,-5.6,-61.91,-0.35,1902.88,10.68
20241113,600369.SH,西南证券,0.0,5.06,-1840.65,-4.93,-1351.31,-3.62,-489.35,-1.31,-88.98,-0.24,1929.64,5.17
20241113,300239.SZ,东宝生物,-1.4,5.62,-1836.6,-19.65,-196.09,-2.1,-1640.51,-17.55,282.89,3.03,1553.71,16.62
20241113,002041.SZ,登海种业,-1.09,10.87,-1836.04,-10.38,-743.33,-4.2,-1092.71,-6.18,209.87,1.19,1626.17,9.19
20241113,603890.SH,春秋电子,-2.73,12.49,-1834.74,-7.33,-235.84,-0.94,-1598.9,-6.38,48.1,0.19,1786.64,7.13
20241113,000017.SZ,深中华A,-1.52,7.15,-1829.73,-6.31,-80.58,-0.28,-1749.15,-6.03,476.85,1.64,1352.88,4.67
20241113,000713.SZ,丰乐种业,-2.15,7.74,-1829.02,-13.57,-886.6,-6.58,-942.42,-6.99,247.35,1.84,1581.67,11.74
20241113,600179.SH,安通控股,-0.33,3.05,-1827.78,-12.91,-603.49,-4.26,-1224.28,-8.65,-305.62,-2.16,2133.4,15.07
20241113,688008.SH,澜起科技,1.33,75.39,-1827.76,-0.57,-10041.65,-3.13,8213.9,2.56,-4810.83,-1.5,6638.58,2.07
20241113,301536.SZ,星宸科技,-4.0,49.93,-1826.48,-5.05,-1332.74,-3.69,-493.74,-1.37,1028.35,2.84,798.12,2.21
20241113,301023.SZ,江南奕帆,-1.61,55.48,-1825.9,-17.25,72.49,0.68,-1898.39,-17.93,349.41,3.3,1476.49,13.95
20241113,000027.SZ,深圳能源,-0.72,6.88,-1823.73,-9.37,-1867.53,-9.59,43.79,0.22,864.98,4.44,958.75,4.92
20241113,000599.SZ,青岛双星,-3.83,5.53,-1821.9,-7.0,-10.78,-0.04,-1811.12,-6.96,340.33,1.31,1481.57,5.69
20241113,300254.SZ,仟源医药,-1.5,9.88,-1820.3,-10.65,-82.34,-0.48,-1737.96,-10.17,285.95,1.67,1534.35,8.98
20241113,300034.SZ,钢研高纳,0.38,18.27,-1819.95,-5.54,-2026.45,-6.17,206.49,0.63,-221.45,-0.67,2041.4,6.22
20241113,688035.SH,德邦科技,-1.51,41.23,-1818.74,-12.35,-953.92,-6.48,-864.82,-5.87,1186.62,8.06,632.12,4.29
20241113,688512.SH,慧智微-U,-1.25,11.85,-1817.34,-11.26,-558.66,-3.46,-1258.68,-7.8,936.11,5.8,881.23,5.46
20241113,603860.SH,中公高科,-0.3,33.46,-1815.5,-12.63,-1707.55,-11.88,-107.95,-0.75,-29.55,-0.21,1845.05,12.84
20241113,000690.SZ,宝新能源,-0.84,4.75,-1814.94,-9.29,-2310.73,-11.82,495.79,2.54,1192.57,6.1,622.37,3.18
20241113,002347.SZ,泰尔股份,-0.2,5.07,-1813.94,-11.77,-571.39,-3.71,-1242.55,-8.06,-613.26,-3.98,2427.19,15.75
20241113,301027.SZ,华蓝集团,-0.9,13.26,-1810.14,-14.18,174.33,1.37,-1984.47,-15.54,-303.25,-2.38,2113.39,16.55
20241113,300263.SZ,隆华科技,-0.66,7.5,-1809.46,-10.87,-98.9,-0.59,-1710.56,-10.28,-168.08,-1.01,1977.53,11.88
20241113,601588.SH,北辰实业,-1.9,2.07,-1808.99,-13.47,-1549.88,-11.54,-259.11,-1.93,448.4,3.34,1360.59,10.13
20241113,688621.SH,阳光诺和,-2.05,46.45,-1807.34,-13.96,-88.77,-0.69,-1718.58,-13.28,1438.37,11.11,368.98,2.85
20241113,600917.SH,重庆燃气,-4.32,6.42,-1802.98,-15.16,-1013.62,-8.52,-789.36,-6.64,858.98,7.22,944.0,7.94
20241113,300037.SZ,新宙邦,-0.4,44.27,-1802.54,-4.38,-571.94,-1.39,-1230.6,-2.99,624.77,1.52,1177.77,2.86
20241113,600961.SH,株冶集团,0.81,8.75,-1800.99,-10.64,-1238.14,-7.31,-562.85,-3.32,996.56,5.89,804.43,4.75
20241113,603131.SH,上海沪工,1.48,21.89,-1799.32,-2.2,-1230.33,-1.51,-568.99,-0.7,-1934.29,-2.37,3733.6,4.58
20241113,300861.SZ,美畅股份,-0.46,25.88,-1797.96,-10.28,-584.57,-3.34,-1213.4,-6.94,-784.01,-4.48,2581.97,14.76
20241113,300102.SZ,乾照光电,0.96,13.66,-1797.78,-3.04,1987.75,3.37,-3785.53,-6.41,-1947.08,-3.3,3744.86,6.34
20241113,300376.SZ,ST易事特,-1.73,3.97,-1795.27,-13.24,-538.61,-3.97,-1256.66,-9.27,1.48,0.01,1793.79,13.23
20241113,603196.SH,日播时尚,-1.32,15.0,-1791.97,-7.59,-251.57,-1.07,-1540.41,-6.53,-1209.38,-5.12,3001.36,12.72
20241113,600729.SH,重庆百货,-5.69,27.01,-1790.93,-4.94,-406.55,-1.12,-1384.38,-3.82,69.66,0.19,1721.28,4.75
20241113,600456.SH,宝钛股份,-0.03,32.65,-1789.6,-6.38,-2105.0,-7.5,315.4,1.12,1117.85,3.98,671.75,2.39
20241113,002939.SZ,长城证券,0.11,9.02,-1788.45,-5.71,-1158.43,-3.7,-630.03,-2.01,406.42,1.3,1382.03,4.41
20241113,002348.SZ,高乐股份,-4.36,3.51,-1787.46,-8.81,-661.92,-3.26,-1125.53,-5.55,-1369.68,-6.75,3157.14,15.56
20241113,300645.SZ,正元智慧,-1.36,17.46,-1784.7,-9.77,-293.14,-1.6,-1491.56,-8.16,-430.58,-2.36,2215.28,12.12
20241113,300452.SZ,山河药辅,-2.59,13.17,-1783.77,-15.64,-139.89,-1.23,-1643.88,-14.42,186.17,1.63,1597.6,14.01
20241113,300149.SZ,睿智医药,-3.77,7.15,-1783.37,-9.79,-170.83,-0.94,-1612.54,-8.85,-413.49,-2.27,2196.86,12.06
20241113,300667.SZ,必创科技,-0.72,21.98,-1783.18,-6.96,-1026.48,-4.0,-756.7,-2.95,543.31,2.12,1239.87,4.84
20241113,301507.SZ,民生健康,-1.46,14.22,-1782.98,-15.14,8.21,0.07,-1791.19,-15.21,375.93,3.19,1407.04,11.94
20241113,000966.SZ,长源电力,-0.8,4.98,-1781.64,-13.53,-475.07,-3.61,-1306.57,-9.92,-800.03,-6.07,2581.67,19.6
20241113,300209.SZ,*ST有树,12.67,6.76,-1781.61,-7.01,-1728.28,-6.8,-53.33,-0.21,1682.72,6.62,98.89,0.39
20241113,600933.SH,爱柯迪,-0.44,16.02,-1781.2,-8.25,-1085.46,-5.03,-695.74,-3.22,2484.82,11.52,-703.62,-3.26
20241113,300402.SZ,宝色股份,-2.55,16.79,-1781.01,-7.54,-512.96,-2.17,-1268.05,-5.37,2744.76,11.62,-963.75,-4.08
20241113,002151.SZ,北斗星通,-0.64,30.95,-1778.53,-2.54,-2107.29,-3.0,328.76,0.47,746.31,1.06,1032.21,1.47
20241113,603666.SH,亿嘉和,-4.05,25.6,-1777.33,-4.72,-106.56,-0.28,-1670.77,-4.43,-1524.72,-4.05,3302.05,8.76
20241113,002470.SZ,金正大,-1.51,1.96,-1775.0,-8.7,-598.11,-2.93,-1176.89,-5.77,-658.94,-3.23,2433.94,11.93
20241113,301182.SZ,凯旺科技,-3.09,40.2,-1773.37,-9.01,95.0,0.48,-1868.37,-9.49,-943.25,-4.79,2716.62,13.8
20241113,300627.SZ,华测导航,0.81,39.6,-1773.19,-5.26,-1455.1,-4.31,-318.1,-0.94,2074.63,6.15,-301.44,-0.89
20241113,002302.SZ,西部建设,-0.92,7.54,-1772.08,-8.18,-487.78,-2.25,-1284.3,-5.93,-555.99,-2.57,2328.07,10.75
20241113,688222.SH,成都先导,-5.13,14.78,-1769.8,-4.87,-1934.86,-5.33,165.07,0.45,4568.33,12.58,-2798.53,-7.71
20241113,301191.SZ,菲菱科思,-1.81,90.14,-1768.87,-11.53,-144.93,-0.95,-1623.94,-10.59,-157.31,-1.03,1926.18,12.56
20241113,000166.SZ,申万宏源,0.18,5.69,-1767.05,-2.38,-313.37,-0.42,-1453.68,-1.96,-1129.95,-1.52,2897.0,3.9
20241113,600392.SH,盛和资源,0.71,12.84,-1765.28,-2.07,-3613.32,-4.24,1848.04,2.17,1936.78,2.27,-171.5,-0.2
20241113,000028.SZ,国药一致,-1.68,31.64,-1764.33,-4.35,-1018.96,-2.51,-745.38,-1.84,888.43,2.19,875.91,2.16
20241113,002638.SZ,勤上股份,-3.38,2.29,-1763.4,-21.5,-410.27,-5.0,-1353.13,-16.5,307.66,3.75,1455.74,17.75
20241113,002329.SZ,皇氏集团,-1.87,3.68,-1763.05,-20.26,-172.33,-1.98,-1590.72,-18.28,-79.14,-0.91,1842.19,21.17
20241113,300972.SZ,万辰集团,-2.75,73.94,-1760.16,-7.2,-1016.08,-4.16,-744.07,-3.04,-706.52,-2.89,2466.68,10.09
20241113,300969.SZ,恒帅股份,-0.63,85.03,-1757.61,-11.6,-908.0,-5.99,-849.62,-5.61,785.43,5.19,972.18,6.42
20241113,002864.SZ,盘龙药业,-1.29,29.07,-1754.96,-15.18,-226.97,-1.96,-1527.98,-13.22,-199.42,-1.73,1954.38,16.91
20241113,000905.SZ,厦门港务,-0.44,6.74,-1754.68,-22.06,-785.19,-9.87,-969.49,-12.19,658.51,8.28,1096.16,13.78
20241113,300091.SZ,金通灵,-1.32,3.0,-1754.67,-9.32,0.0,0.0,-1754.67,-9.32,-83.09,-0.44,1837.75,9.76
20241113,603718.SH,海利生物,-1.83,8.58,-1754.18,-11.88,-1169.51,-7.92,-584.67,-3.96,770.02,5.22,984.16,6.67
20241113,600975.SH,新五丰,-0.14,6.92,-1753.7,-5.18,-113.1,-0.33,-1640.6,-4.84,-693.93,-2.05,2447.62,7.22
20241113,601116.SH,三江购物,-3.11,10.9,-1752.8,-11.05,-926.89,-5.85,-825.9,-5.21,-181.67,-1.15,1934.47,12.2
20241113,600829.SH,人民同泰,-4.07,7.77,-1752.36,-6.31,302.48,1.09,-2054.84,-7.39,939.92,3.38,812.44,2.92
20241113,002885.SZ,京泉华,-1.48,14.69,-1751.87,-12.76,-656.17,-4.78,-1095.7,-7.98,-96.53,-0.7,1848.4,13.46
20241113,605266.SH,健之佳,-3.11,28.0,-1750.5,-5.01,-770.17,-2.2,-980.33,-2.8,122.82,0.35,1627.68,4.66
20241113,601500.SH,通用股份,-0.76,5.24,-1748.97,-8.68,-1496.0,-7.42,-252.97,-1.26,658.89,3.27,1090.07,5.41
20241113,688636.SH,智明达,-0.34,31.91,-1744.03,-13.32,-1117.39,-8.53,-626.64,-4.79,255.34,1.95,1488.68,11.37
20241113,600661.SH,昂立教育,-1.32,14.19,-1741.84,-14.45,-548.13,-4.55,-1193.71,-9.9,195.34,1.62,1546.49,12.83
20241113,603377.SH,ST东时,-5.13,2.59,-1741.31,-13.3,-965.36,-7.37,-775.95,-5.92,288.5,2.2,1452.81,11.09
20241113,603138.SH,海量数据,-1.1,17.96,-1740.4,-7.9,-709.44,-3.22,-1030.96,-4.68,-117.64,-0.53,1858.05,8.43
20241113,300878.SZ,维康药业,2.43,22.37,-1740.13,-4.17,676.54,1.62,-2416.68,-5.78,1957.15,4.68,-217.02,-0.52
20241113,301538.SZ,骏鼎达,-0.14,88.36,-1736.36,-11.58,-632.19,-4.22,-1104.17,-7.36,1466.98,9.78,269.38,1.8
20241113,300755.SZ,华致酒行,-0.31,19.5,-1736.14,-11.54,-405.79,-2.7,-1330.35,-8.84,280.26,1.86,1455.88,9.68
20241113,600248.SH,陕建股份,-0.21,4.77,-1735.91,-8.25,-2111.96,-10.04,376.05,1.79,153.81,0.73,1582.1,7.52
20241113,300826.SZ,测绘股份,0.0,17.35,-1735.51,-12.47,-102.25,-0.73,-1633.26,-11.73,834.89,6.0,900.61,6.47
20241113,603719.SH,XD良品铺,-1.46,12.85,-1735.21,-13.29,-788.5,-6.04,-946.72,-7.25,27.92,0.21,1707.29,13.07
20241113,300113.SZ,顺网科技,0.59,15.31,-1732.6,-4.52,-718.35,-1.87,-1014.25,-2.64,209.89,0.55,1522.72,3.97
20241113,688508.SH,芯朋微,-0.63,49.0,-1731.76,-8.72,-1531.88,-7.72,-199.88,-1.01,712.23,3.59,1019.53,5.14
20241113,603379.SH,三美股份,-2.41,35.62,-1727.89,-6.84,-1238.89,-4.9,-488.99,-1.93,15.88,0.06,1712.01,6.77
20241113,002254.SZ,泰和新材,-1.7,10.96,-1726.69,-6.35,554.37,2.04,-2281.06,-8.4,1640.45,6.04,86.24,0.32
20241113,688389.SH,普门科技,-0.11,17.44,-1726.56,-17.63,-276.86,-2.83,-1449.7,-14.8,-365.84,-3.74,2092.41,21.37
20241113,300400.SZ,劲拓股份,3.64,20.2,-1726.41,-3.71,92.27,0.2,-1818.68,-3.91,625.09,1.34,1101.33,2.37
20241113,002451.SZ,摩恩电气,-0.68,7.35,-1725.7,-11.9,-514.01,-3.55,-1211.69,-8.36,-593.16,-4.09,2318.87,16.0
20241113,301251.SZ,威尔高,0.91,36.49,-1719.28,-9.73,-688.7,-3.9,-1030.58,-5.84,-1081.91,-6.13,2801.19,15.86
20241113,600183.SH,生益科技,-0.49,22.17,-1716.67,-2.44,-1399.56,-1.99,-317.1,-0.45,-5656.99,-8.05,7373.66,10.49
20241113,688276.SH,百克生物,-1.1,28.68,-1716.46,-13.64,-799.45,-6.35,-917.02,-7.29,18.36,0.15,1698.1,13.5
20241113,002339.SZ,积成电子,0.56,7.19,-1715.08,-12.27,-106.23,-0.76,-1608.85,-11.51,-530.4,-3.79,2245.48,16.06
20241113,002565.SZ,顺灏股份,-0.27,3.72,-1715.05,-12.35,-1009.79,-7.27,-705.26,-5.08,911.84,6.57,803.21,5.78
20241113,603036.SH,如通股份,3.16,15.35,-1713.3,-8.18,-1039.61,-4.96,-673.69,-3.22,559.41,2.67,1153.89,5.51
20241113,600566.SH,济川药业,-0.53,31.68,-1710.96,-11.39,-1377.77,-9.17,-333.2,-2.22,-634.51,-4.22,2345.47,15.61
20241113,300171.SZ,东富龙,-0.92,13.97,-1708.41,-8.95,12.85,0.07,-1721.25,-9.01,875.27,4.58,833.14,4.36
20241113,600386.SH,北巴传媒,-0.91,4.34,-1707.34,-20.63,-1393.41,-16.84,-313.93,-3.79,717.03,8.67,990.31,11.97
20241113,300110.SZ,华仁药业,-2.21,3.98,-1707.29,-11.65,-865.79,-5.91,-841.5,-5.74,88.78,0.61,1618.51,11.04
20241113,300040.SZ,九洲集团,0.42,7.15,-1706.23,-3.82,-1770.2,-3.96,63.97,0.14,2078.99,4.65,-372.75,-0.83
20241113,300349.SZ,金卡智能,-0.88,14.58,-1705.32,-8.04,-1259.45,-5.94,-445.87,-2.1,412.4,1.95,1292.93,6.1
20241113,603977.SH,国泰集团,-0.65,13.82,-1702.1,-20.27,-2043.43,-24.33,341.33,4.06,764.91,9.11,937.19,11.16
20241113,301089.SZ,拓新药业,-2.04,35.13,-1700.73,-9.25,-59.16,-0.32,-1641.57,-8.93,-788.55,-4.29,2489.28,13.54
20241113,603517.SH,绝味食品,-0.93,20.31,-1700.02,-5.42,-2386.54,-7.6,686.51,2.19,362.34,1.15,1337.68,4.26
20241113,003022.SZ,联泓新科,-0.4,17.29,-1698.21,-9.98,-919.81,-5.41,-778.4,-4.58,-31.85,-0.19,1730.06,10.17
20241113,300252.SZ,金信诺,-1.19,9.95,-1695.86,-6.31,-206.74,-0.77,-1489.12,-5.54,-1355.36,-5.04,3051.22,11.35
