日期,当日资金流入,当日余额,历史资金累计流入,当日成交净买入额,买入成交额,卖出成交额,深圳指数,涨跌幅
2020-12-23 00:00:00,30.9359,489.06410000000005,5727.291,18.8297,280.8587,262.029,14015.02,0.96
2020-12-22 00:00:00,-17.833299999999998,537.8333,5708.4613,-32.6472,257.8356,290.4828,13882.3,-1.79
2020-12-21 00:00:00,65.3284,454.6716,5741.108499999999,51.514700000000005,291.48990000000003,239.9752,14134.85,2.03
2020-12-18 00:00:00,-13.11,533.11,5689.5938,-32.689099999999996,249.8059,282.495,13854.12,-0.26
2020-12-17 00:00:00,50.5348,469.4652,5722.2829,36.5611,266.8057,230.2446,13889.87,1.01
2020-12-16 00:00:00,3.2152999999999903,516.7847,5685.7218,-9.57709999999999,213.4606,223.0377,13751.09,-0.09
2020-12-15 00:00:00,5.8498999999999794,514.1501000000001,5695.2989,-6.0172000000000105,240.90669999999997,246.9239,13763.31,0.52
2020-12-14 00:00:00,28.9584,491.0416,5701.3161,17.432100000000002,232.2293,214.7972,13692.13,1.01
2020-12-11 00:00:00,-14.6002,534.6002,5683.884,-29.5922,266.6346,296.2268,13555.14,-1.28
2020-12-10 00:00:00,10.873299999999999,509.12669999999997,5713.4762,0.2323,231.195,230.9627,13731.34,0.11
2020-12-09 00:00:00,31.2441,488.75589999999994,5713.2439,19.425,245.24450000000002,225.8195,13716.53,-1.84
2020-12-08 00:00:00,35.9063,484.0937,5693.8189,26.512600000000003,227.0228,200.5102,13973.89,0.0
2020-12-07 00:00:00,-10.2311,530.2311,5667.3063,-20.2516,223.99360000000001,244.2452,13973.48,-0.38
2020-12-04 00:00:00,20.38,499.62,5687.557900000001,9.82059999999998,236.2962,226.47560000000001,14026.66,0.4
2020-12-03 00:00:00,13.064200000000001,506.93580000000003,5677.7373,2.6337000000000304,262.0715,259.4378,13970.68,0.07
2020-12-02 00:00:00,-21.511300000000002,541.5113,5675.1035999999995,-31.7678,266.8184,298.58619999999996,13961.58,0.22
2020-12-01 00:00:00,75.5246,444.47540000000004,5706.8714,62.4337,326.3482,263.91450000000003,13930.37,1.9
2020-11-30 00:00:00,52.893699999999995,467.1063,5644.4377,37.803200000000004,394.93129999999996,357.12809999999996,13670.11,-0.15
2020-11-27 00:00:00,18.69,501.31,5606.634499999999,7.507000000000009,214.75060000000002,207.24360000000001,13690.88,0.67
2020-11-26 00:00:00,39.7922,480.20779999999996,5599.1275,28.6985,244.2229,215.52439999999999,13599.99,-0.41
2020-11-25 00:00:00,-14.8472,534.8472,5570.429,-24.3523,241.64520000000002,265.9975,13656.09,-1.77
2020-11-24 00:00:00,18.095299999999998,501.9047,5594.7813,7.8666,265.4729,257.60630000000003,13902.54,-0.38
2020-11-23 00:00:00,44.6065,475.39349999999996,5586.914699999999,33.689,302.52,268.83099999999996,13955.28,0.74
2020-11-20 00:00:00,22.78,497.22,5553.225699999999,12.4876,243.20159999999998,230.71400000000003,13852.42,0.54
2020-11-19 00:00:00,1.15540000000001,518.8446,5540.7381000000005,-8.96400000000001,244.21599999999998,253.18,13777.45,0.87
2020-11-18 00:00:00,3.65459999999999,516.3454,5549.7020999999995,-6.27439999999999,271.825,278.0994,13658.2,-0.54
2020-11-17 00:00:00,-4.51370000000003,524.5137,5555.976500000001,-14.779300000000001,284.3772,299.1565,13732.52,-0.85
2020-11-16 00:00:00,-1.64550000000003,521.6455000000001,5570.7558,-11.7645,262.0709,273.8354,13850.83,0.7
2020-11-13 00:00:00,-3.16,523.16,5582.5203,-13.0394,268.54580000000004,281.5852,13754.55,-0.27
2020-11-12 00:00:00,21.8213,498.17870000000005,5595.5597,11.9989,268.0202,256.0213,13792.07,0.52
2020-11-11 00:00:00,-25.0244,545.0244,5583.560799999999,-34.2003,298.7704,332.9707,13720.17,-1.95
2020-11-10 00:00:00,-53.041199999999996,573.0412,5617.7611,-62.53229999999999,296.6857,359.218,13993.34,-1.05
2020-11-09 00:00:00,128.83780000000002,391.1622,5680.2934,116.1565,416.1735,300.017,14141.15,2.19
2020-11-06 00:00:00,13.61,506.39,5564.1368999999995,3.2404999999999897,302.72950000000003,299.48900000000003,13838.42,-0.4
2020-11-05 00:00:00,70.5684,449.43160000000006,5560.8964000000005,59.383900000000004,313.97450000000003,254.59060000000002,13894.26,1.72
2020-11-04 00:00:00,9.735,510.265,5501.5125,-0.02209999999999,236.3161,236.3382,13659.5,0.59
2020-11-03 00:00:00,9.54300000000003,510.457,5501.5346,0.1859,268.9089,268.723,13580.04,1.19
2020-11-02 00:00:00,34.1992,485.80080000000004,5501.3487,24.4971,283.4273,258.9302,13420.96,1.39
2020-10-30 00:00:00,-7.61,527.61,5476.8516,-17.3632,292.3516,309.71479999999997,13236.6,-2.09
2020-10-29 00:00:00,19.4449,500.55510000000004,5494.2148,8.3177,278.6493,270.3316,13519.66,0.98
2020-10-28 00:00:00,9.07449999999997,510.92550000000006,5485.897099999999,-1.20189999999999,254.4556,255.6575,13388.1,0.89
2020-10-27 00:00:00,-4.72809999999998,524.7280999999999,5487.099,-14.7847,270.7561,285.5408,13269.65,0.59
2020-10-22 00:00:00,-11.1899,531.1899,5501.8837,-19.761400000000002,212.0549,231.8163,13396.18,-0.53
2020-10-21 00:00:00,-40.9237,560.9237,5521.6451,-49.022299999999994,203.9827,253.005,13467.91,-1.0
2020-10-20 00:00:00,20.612,499.38800000000003,5570.6674,9.87389999999999,233.4713,223.59740000000002,13603.88,1.36
2020-10-19 00:00:00,-22.011799999999997,542.0118,5560.7935,-29.6751,220.0815,249.7566,13421.19,-0.82
2020-10-16 00:00:00,5.82,514.18,5590.4686,-2.70919999999998,246.42680000000001,249.136,13532.73,-0.68
2020-10-15 00:00:00,3.18389999999999,516.8161,5593.1778,-6.14869999999999,251.0161,257.1648,13624.89,-0.48
2020-10-14 00:00:00,-4.8905000000000305,524.8905,5599.3265,-17.601,349.12760000000003,366.72860000000003,13691.04,-0.78
2020-10-12 00:00:00,77.1901,442.80989999999997,5616.9275,65.2654,379.03860000000003,313.7732,13708.07,3.15
2020-10-09 00:00:00,102.56,417.44,5551.6621,91.132,368.26410000000004,277.1321,13289.26,2.96
2020-09-30 00:00:00,-7.14919999999998,527.1492,5460.5301,-16.2947,215.2629,231.55759999999998,12907.45,0.05
2020-09-29 00:00:00,38.917699999999996,481.08230000000003,5476.824799999999,26.897399999999998,231.34130000000002,204.44389999999999,12900.7,1.1
2020-09-28 00:00:00,8.81989999999998,511.18010000000004,5449.9274,0.37789999999997,196.31099999999998,195.93310000000002,12760.93,-0.42
2020-09-25 00:00:00,6.7,513.3,5449.549499999999,-2.22360000000001,201.2895,203.5131,12814.17,-0.02
2020-09-24 00:00:00,-54.349700000000006,574.3497,5451.7731,-62.7917,206.5533,269.345,12816.61,-2.24
2020-09-23 00:00:00,-9.78019999999997,529.7801999999999,5514.5648,-19.1836,219.3631,238.5467,13110.07,0.67
2020-09-22 00:00:00,6.8144000000000196,513.1856,5533.7483999999995,-1.4629000000000099,234.25119999999998,235.7141,13023.43,-0.96
2020-09-21 00:00:00,-24.0454,544.0454,5535.2113,-32.5395,233.7505,266.29,13149.5,-0.72
2020-09-18 00:00:00,48.21,471.79,5567.7508,34.7963,328.18910000000005,293.39279999999997,13245.09,1.77
2020-09-17 00:00:00,38.7422,481.2578,5532.9545,27.6198,263.5644,235.94459999999998,13015.19,0.03
2020-09-16 00:00:00,-5.42510000000002,525.4251,5505.334699999999,-14.8589,259.9288,274.78770000000003,13011.28,-1.01
2020-09-15 00:00:00,40.7635,479.23650000000004,5520.1936,31.433899999999998,262.4123,230.9784,13143.46,0.93
2020-09-14 00:00:00,4.63599999999999,515.364,5488.7597,-4.596999999999969,265.1997,269.7967,13021.99,0.61
2020-09-11 00:00:00,33.73,486.27,5493.3567,23.729899999999997,261.2866,237.55669999999998,12942.95,1.57
2020-09-10 00:00:00,29.2454,490.7546,5469.626800000001,19.538,291.2792,271.7412,12742.85,-0.92
2020-09-09 00:00:00,-8.93150000000001,528.9315,5450.0888,-21.179899999999996,299.1995,320.3794,12861.75,-3.25
2020-09-08 00:00:00,48.378299999999996,471.6217,5471.2687,39.873400000000004,303.0773,263.2039,13293.33,0.07
2020-09-07 00:00:00,-23.034899999999997,543.0349,5431.3953,-32.6299,303.2225,335.8524,13284.03,-2.73
2020-09-04 00:00:00,-21.1,541.1,5464.0252,-32.114200000000004,259.3277,291.4419,13656.66,-0.84
2020-09-03 00:00:00,-9.116999999999969,529.117,5496.139399999999,-19.211199999999998,283.982,303.1932,13772.37,-0.83
2020-09-02 00:00:00,4.74760000000002,515.2524,5515.350600000001,-6.06690000000002,293.2287,299.29560000000004,13887.43,0.27
2020-09-01 00:00:00,27.4277,492.57230000000004,5521.4175,15.050999999999998,274.7771,259.72610000000003,13849.66,0.66
2020-08-31 00:00:00,-33.9871,553.9870999999999,5506.3665,-46.1159,353.9893,400.10519999999997,13758.23,-0.67
2020-08-28 00:00:00,62.3,457.7,5552.4824,49.559799999999996,336.35720000000003,286.79740000000004,13851.32,2.34
2020-08-27 00:00:00,22.025100000000002,497.9749,5502.9226,11.1569,268.0807,256.9238,13535.09,0.79
2020-08-26 00:00:00,-4.22629999999997,524.2262999999999,5491.7657,-14.046700000000001,300.8526,314.8993,13428.4,-1.76
2020-08-25 00:00:00,3.44690000000002,516.5531,5505.8124,-7.1848,292.91740000000004,300.10220000000004,13669.41,0.02
2020-08-24 00:00:00,35.0415,484.95849999999996,5512.9972,22.208000000000002,330.6864,308.4784,13666.69,1.4
2020-08-21 00:00:00,29.46,490.54,5490.7892,18.9104,296.6518,277.7414,13478.0,1.18
2020-08-20 00:00:00,25.9309,494.06910000000005,5471.8788,15.4857,307.3316,291.84590000000003,13320.92,-1.19
2020-08-19 00:00:00,-36.604299999999995,556.6043,5456.3931,-39.2,171.63490000000002,210.8349,13480.85,-2.09
2020-08-18 00:00:00,0.8893000000000001,519.1107,5495.593100000001,-10.830499999999999,317.3368,328.1673,13768.17,0.19
2020-08-17 00:00:00,27.11,492.89,5506.4236,15.8046,350.9121,335.1075,13742.23,1.88
2020-08-14 00:00:00,42.3,477.7,5490.619000000001,29.952199999999998,285.4355,255.4833,13489.01,1.49
2020-08-13 00:00:00,-0.040299999999990004,520.0403,5460.666800000001,-10.5962,278.7401,289.3363,13291.32,-0.13
2020-08-12 00:00:00,-14.4537,534.4537,5471.263000000001,-25.8578,355.2817,381.1395,13308.52,-1.17
2020-08-11 00:00:00,31.0565,488.9435,5497.1208,18.2375,357.6968,339.4593,13466.27,-1.4
2020-08-10 00:00:00,-2.4175,522.4175,5478.8832999999995,-13.9202,335.2953,349.2155,13657.31,0.06
2020-08-07 00:00:00,18.68,501.32,5492.8035,6.65940000000002,364.4672,357.8078,13648.5,-1.55
2020-08-06 00:00:00,-7.1405000000000305,527.1405,5486.1441,-20.1009,357.8949,377.99580000000003,13863.13,-0.7
2020-08-05 00:00:00,24.4972,495.5028,5506.245,12.6577,348.55809999999997,335.9004,13960.93,0.72
2020-08-04 00:00:00,-7.60610000000001,527.6061,5493.5873,-18.7043,362.4077,381.11199999999997,13860.46,-0.75
2020-08-03 00:00:00,31.6307,488.3693,5512.2916000000005,19.753,388.1644,368.4114,13964.56,2.4
2020-07-31 00:00:00,20.41,499.59,5492.5386,9.11420000000006,377.2751,368.16089999999997,13637.88,1.27
2020-07-30 00:00:00,-37.0256,557.0255999999999,5483.4244,-47.6295,329.6258,377.2553,13466.85,-0.67
2020-07-29 00:00:00,86.1268,433.8732,5531.0539,73.1636,414.5317,341.36809999999997,13557.44,3.12
2020-07-28 00:00:00,26.311,493.689,5457.8903,15.0007,342.10540000000003,327.10470000000004,13147.35,1.31
2020-07-27 00:00:00,33.6792,486.3208,5442.8895999999995,23.0183,377.42800000000005,354.4097,12976.87,0.32
2020-07-24 00:00:00,-60.27,580.27,5419.8713,-70.5864999999999,423.67730000000006,494.26379999999995,12935.7,-5.31
2020-07-23 00:00:00,6.9766000000000306,513.0233999999999,5490.4578,-5.5718,406.3549,411.9267,13661.5,0.03
2020-07-22 00:00:00,72.4208,447.57919999999996,5496.0296,60.2808,424.1723,363.8915,13657.03,0.89
2020-07-21 00:00:00,18.6889,501.3111,5435.7488,6.87830000000002,388.6235,381.74519999999995,13536.17,0.65
2020-07-20 00:00:00,-69.5899,589.5899,5428.870500000001,-82.4313,376.1596,458.5909,13448.85,2.55
2020-07-17 00:00:00,18.23,501.77,5511.3018,6.4597999999999605,418.57489999999996,412.11510000000004,13114.94,0.91
2020-07-16 00:00:00,-38.6904,558.6904,5504.842,-45.4868,483.2819,528.7687000000001,12996.34,-5.37
2020-07-15 00:00:00,0.39050000000003005,519.6095,5550.3288,-12.314,446.3927,458.70669999999996,13734.13,-1.87
2020-07-14 00:00:00,-110.99790000000002,630.9979,5562.6428000000005,-123.8909,434.6621,558.553,13996.46,-1.08
2020-07-13 00:00:00,49.3775,470.6225,5686.5337,35.0813,487.77660000000003,452.6953,14149.14,3.5
2020-07-10 00:00:00,-14.22,534.22,5651.4524,-26.891599999999997,440.6433,467.5349,13671.24,-0.61
2020-07-09 00:00:00,60.089,459.911,5678.344,46.2342,488.2093,441.9751,13754.74,2.6
2020-07-08 00:00:00,21.889499999999998,498.1105,5632.1098,8.06690000000002,438.0058,429.9389,13406.37,1.84
2020-07-07 00:00:00,42.4855,477.5145,5624.0429,31.8271,510.8839,479.0568,13163.98,1.72
2020-07-06 00:00:00,97.38799999999999,422.61199999999997,5592.2158,85.5186,480.3282,394.8096,12941.72,4.09
2020-07-03 00:00:00,63.19,456.81,5506.6972,51.5299000000001,402.8398,351.30989999999997,12433.26,1.33
2020-07-02 00:00:00,71.70270000000001,448.2973,5455.1673,59.544200000000004,438.2752,378.731,12269.49,1.29
2020-06-29 00:00:00,9.5282,510.47180000000003,5395.623100000001,0.16540000000001,237.1877,237.0223,11752.36,-0.52
2020-06-24 00:00:00,11.803199999999999,508.1968,5395.4577,1.5797999999999999,240.41029999999998,238.8305,11813.53,0.17
2020-06-23 00:00:00,-0.09160000000003,520.0916000000001,5393.8779,-9.9552,241.7789,251.7341,11794.01,0.78
2020-06-22 00:00:00,17.672,502.32800000000003,5403.833100000001,9.06849999999999,259.1242,250.0557,11702.44,0.29
2020-06-19 00:00:00,97.21,422.79,5394.7645999999995,83.4598,352.44059999999996,268.98080000000004,11668.13,1.51
2020-06-18 00:00:00,24.4454,495.5546,5311.3048,19.4503,250.7446,231.2943,11494.55,0.65
2020-06-17 00:00:00,-16.6751,536.6751,5291.8544999999995,-19.767,213.68330000000003,233.4503,11420.84,0.19
2020-06-16 00:00:00,27.1536,492.8464,5311.6215,18.6973,249.4565,230.7592,11398.97,1.85
2020-06-15 00:00:00,18.4907,501.5093,5292.9242,10.5435,261.0532,250.5097,11192.27,-0.53
2020-06-12 00:00:00,10.98,509.02,5282.3807,-1.63389999999999,248.23680000000002,249.8707,11251.71,0.07
2020-06-11 00:00:00,26.887600000000003,493.1124,5284.0145999999995,20.3002,233.95,213.6498,11243.62,-0.81
2020-06-10 00:00:00,24.2044,495.7956,5263.7144,16.5527,204.25740000000002,187.7047,11335.86,0.46
2020-06-09 00:00:00,27.8884,492.1116,5247.161700000001,21.358600000000003,198.94459999999998,177.58599999999998,11284.24,0.61
2020-06-08 00:00:00,-2.84309999999998,522.8430999999999,5225.8031,-9.2025,207.69,216.8925,11215.76,0.31
2020-06-05 00:00:00,19.86,500.14,5235.0056,13.556500000000002,179.8143,166.25779999999997,11180.6,0.37
2020-06-04 00:00:00,30.159899999999997,489.8401,5221.4491,23.973000000000003,212.63909999999998,188.6661,11139.26,0.28
2020-06-03 00:00:00,44.3178,475.6822,5197.4761,37.521300000000004,252.69310000000002,215.1718,11108.36,-0.04
2020-06-02 00:00:00,-11.1593,531.1593,5159.9547999999995,-18.0659,242.37939999999998,260.4453,11112.5,0.09
2020-06-01 00:00:00,73.07390000000001,446.9261,5178.0207,64.9545,281.0186,216.0641,11102.15,3.31
2020-05-29 00:00:00,53.41,466.59,5113.0662,40.2558,253.34009999999998,213.0843,10746.08,0.87
2020-05-28 00:00:00,9.82919999999998,510.17080000000004,5072.810399999999,2.4823,174.813,172.3307,10653.49,-0.27
2020-05-27 00:00:00,0.17970000000001002,519.8203,5070.3281,-6.1909,161.9055,168.0964,10682.7,-1.23
2020-05-26 00:00:00,35.2168,484.7832,5076.519,28.921799999999998,180.30669999999998,151.3849,10815.43,2.1
2020-05-25 00:00:00,15.4978,504.5022,5047.5972,9.11459999999999,160.7082,151.5936,10592.84,-0.11
2020-05-22 00:00:00,4.74,515.26,5038.4826,-0.33869999999999,184.10229999999999,184.44099999999997,10604.97,-2.22
2020-05-21 00:00:00,5.04879999999997,514.9512,5038.8213,-0.27139999999999,184.33520000000001,184.6066,10845.4,-0.94
2020-05-20 00:00:00,17.7811,502.2189,5039.0927,12.7378,210.9564,198.2186,10948.48,-0.94
2020-05-19 00:00:00,34.5096,485.4904,5026.3549,28.1375,193.66189999999997,165.52439999999999,11052.85,1.21
2020-05-18 00:00:00,15.4344,504.56559999999996,4998.2173999999995,9.67760000000002,227.7647,218.0871,10921.15,-0.4
2020-05-15 00:00:00,21.32,498.68,4988.5398,13.0591,177.5222,164.46310000000003,10964.89,0.03
2020-05-14 00:00:00,11.8601,508.13989999999995,4975.4807,3.2538000000000102,169.0847,165.8309,10962.15,-1.02
2020-05-13 00:00:00,7.400199999999971,512.5998000000001,4972.2269,-2.3072999999999997,181.4544,183.7617,11074.59,0.54
2020-05-12 00:00:00,20.7304,499.26959999999997,4974.5342,11.8807,201.0323,189.1516,11015.56,0.42
2020-05-11 00:00:00,25.2652,494.7348,4962.653499999999,15.7567,227.27360000000002,211.5169,10969.28,-0.29
2020-05-08 00:00:00,45.01,474.99,4946.8967999999995,35.4757,226.9145,191.43880000000001,11001.58,1.27
2020-05-07 00:00:00,-9.61809999999998,529.6181,4911.4211,-18.381,192.3817,210.7627,10863.29,-0.18
2020-05-06 00:00:00,45.0259,474.9741,4929.8021,34.6109,300.3697,265.7588,10883.22,1.51
2020-04-28 00:00:00,18.685,501.315,4895.1912,10.3343,210.4952,200.1609,10501.15,0.47
2020-04-27 00:00:00,28.6264,491.3736,4884.8569,20.5878,171.90759999999997,151.3198,10452.17,0.28
2020-04-24 00:00:00,25.17,494.83,4864.2690999999995,16.8731,162.8504,145.97729999999999,10423.46,-1.33
2020-04-23 00:00:00,-0.22129999999997,520.2212999999999,4847.396,-9.289299999999999,163.0146,172.3039,10564.05,-0.5
2020-04-22 00:00:00,14.7192,505.2808,4856.6853,4.84879999999999,167.6771,162.8283,10617.19,1.05
2020-04-21 00:00:00,-5.98059999999998,525.9806,4851.8365,-15.07,164.0865,179.15650000000002,10506.86,-1.08
2020-04-20 00:00:00,17.3697,502.6303,4866.9065,8.16829999999998,175.0291,166.8608,10621.5,0.89
2020-04-17 00:00:00,45.87,474.13,4858.7382,36.8702,242.6663,205.7961,10527.99,0.55
2020-04-16 00:00:00,28.719099999999997,491.2809,4821.8679999999995,18.641,183.00869999999998,164.3677,10470.79,0.51
2020-04-15 00:00:00,33.8365,486.1635,4803.227,24.6427,210.9591,186.3164,10417.37,-0.56
2020-04-14 00:00:00,106.66760000000001,413.3324,4778.5842999999995,95.0699,289.9789,194.90900000000002,10475.71,2.47
2020-04-08 00:00:00,-6.83540000000001,526.8354,4683.5144,-15.944600000000001,168.40869999999998,184.35330000000002,10386.55,-0.41
2020-04-07 00:00:00,73.5222,446.4778,4699.459,64.597,248.36939999999998,183.7724,10428.91,3.15
2020-04-03 00:00:00,-18.08,538.08,4634.862,-24.660700000000002,159.77100000000002,184.43169999999998,10110.11,-0.68
2020-04-02 00:00:00,29.8773,490.12269999999995,4659.5227,21.7206,201.5997,179.8791,10179.2,2.28
2020-04-01 00:00:00,44.6938,475.30620000000005,4637.8021,38.2233,207.53509999999997,169.3118,9951.84,-0.11
2020-03-31 00:00:00,19.5412,500.4588,4599.5788,12.308499999999999,178.38119999999998,166.0727,9962.3,0.58
2020-03-30 00:00:00,6.61110000000001,513.3889,4587.2703,-0.03060000000001,190.5578,190.5884,9904.95,-2.03
2020-03-27 00:00:00,18.33,501.67,4587.3009,11.421500000000002,189.7764,178.35490000000001,10109.91,-0.45
2020-03-26 00:00:00,-1.80830000000002,521.8083,4575.8794,-7.882099999999991,170.6259,178.50799999999998,10155.36,-0.84
2020-03-25 00:00:00,18.7946,501.2054,4583.7615000000005,12.5853,214.0483,201.463,10241.08,3.22
2020-03-24 00:00:00,14.956800000000001,505.0432,4571.1762,9.23959999999999,207.7332,198.49360000000001,9921.68,2.37
2020-03-23 00:00:00,-12.7817,532.7817,4561.9366,-17.0505,197.107,214.1575,9691.53,-4.52
2020-03-20 00:00:00,-12.715499999999999,532.7155,4578.9871,-19.0827,220.7876,239.8703,10150.13,1.3
2020-03-19 00:00:00,-42.1815,562.1815,4598.0698,-45.852700000000006,246.9233,292.776,10019.86,-0.1
2020-03-18 00:00:00,-27.053800000000003,547.0538,4643.9225,-30.796599999999998,239.74200000000002,270.53860000000003,10029.57,-1.7
2020-03-17 00:00:00,-20.9979,540.9979,4674.719099999999,-26.362199999999998,238.8347,265.19689999999997,10202.75,-0.49
2020-03-16 00:00:00,-39.3908,559.3908,4701.0813,-44.907399999999996,255.00709999999998,299.91450000000003,10253.28,-5.33
2020-03-13 00:00:00,-34.37,554.37,4745.9887,-41.7242,246.10299999999998,287.8272,10831.13,-1.0
2020-03-12 00:00:00,-5.25150000000001,525.2515,4787.7128999999995,-17.4024,234.54229999999998,251.9447,10941.01,-2.31
2020-03-11 00:00:00,-61.272200000000005,581.2722,4805.1153,-73.52069999999999,207.6437,281.1644,11200.05,-1.78
2020-03-10 00:00:00,37.833400000000005,482.1666,4878.6359999999995,24.695500000000003,291.0699,266.3744,11403.47,2.65
2020-03-09 00:00:00,-34.9465,554.9465,4853.9405,-46.4772,255.2319,301.7091,11108.55,-4.09
2020-03-06 00:00:00,9.81,510.19,4900.4177,-3.67259999999998,224.02720000000002,227.69979999999998,11582.82,-1.1
2020-03-05 00:00:00,22.1271,497.8729,4904.0903,15.908900000000001,288.1459,272.237,11711.37,1.9
2020-03-04 00:00:00,-9.06440000000002,529.0644,4888.1814,-21.1422,252.02419999999998,273.1664,11493.02,0.08
2020-03-03 00:00:00,5.1866000000000305,514.8134,4909.3236,-6.65,305.404,312.05400000000003,11484.21,0.9
2020-03-02 00:00:00,28.4631,491.5369,4915.9736,15.024700000000001,311.7158,296.6911,11381.76,3.65
2020-02-28 00:00:00,-1.02,521.02,4900.9489,-15.3122,326.9728,342.285,10980.77,-4.8
2020-02-27 00:00:00,-0.71459999999999,520.7146,4916.2611,-18.4718,272.03430000000003,290.5061,11534.02,0.32
2020-02-26 00:00:00,-35.0356,555.0355999999999,4934.7329,-50.8008,297.1822,347.983,11497.55,-3.02
2020-02-25 00:00:00,1.77629999999997,518.2237,4985.5337,-15.6283,315.44599999999997,331.0743,11856.08,0.71
2020-02-24 00:00:00,-22.5552,542.5552,5001.162,-38.7497,264.0559,302.8056,11772.38,1.23
2020-02-21 00:00:00,27.36,492.64,5039.9117,9.16760000000002,267.1429,257.9753,11629.7,1.05
2020-02-20 00:00:00,46.4288,473.57120000000003,5030.7441,28.3375,263.0948,234.7573,11509.09,2.43
2020-02-19 00:00:00,29.941799999999997,490.0582,5002.406599999999,13.420399999999999,242.1169,228.69650000000001,11235.6,-0.63
2020-02-18 00:00:00,-2.95400000000001,522.9540000000001,4988.9862,-19.8867,205.50310000000002,225.3898,11306.49,0.58
2020-02-17 00:00:00,39.15,480.85,5008.872899999999,21.6032,224.09580000000003,202.49259999999998,11241.5,2.98
2020-02-14 00:00:00,34.2001,485.7999,4987.2697,18.0619,200.1047,182.0428,10916.31,0.48
2020-02-13 00:00:00,15.3693,504.6307,4969.2078,-0.16099999999998998,209.3307,209.49169999999998,10864.32,-0.7
2020-02-12 00:00:00,17.139200000000002,502.86080000000004,4969.3688,1.13830000000002,194.4461,193.3078,10940.8,1.6
2020-02-11 00:00:00,3.2148000000000296,516.7851999999999,4968.2305,-3.53130000000001,198.3982,201.92950000000002,10768.63,0.37
2020-02-10 00:00:00,-4.7204000000000095,524.7204,4971.7618,-20.9951,209.21970000000002,230.2148,10728.46,1.1
2020-02-07 00:00:00,-8.85,528.85,4992.7569,-24.7245,195.0507,219.7752,10611.55,0.1
2020-02-06 00:00:00,60.57,459.43,5017.481400000001,44.748400000000004,262.1748,217.4264,10601.34,2.87
2020-02-05 00:00:00,20.0805,499.91949999999997,4972.733,4.77989999999998,247.5323,242.75240000000002,10305.5,2.14
2020-02-04 00:00:00,66.5556,453.44440000000003,4967.9531,48.8808,282.0132,233.13240000000002,10089.67,3.17
2020-02-03 00:00:00,49.172700000000006,470.82730000000004,4919.0723,45.982200000000006,169.25639999999999,123.27420000000001,9779.67,-8.45
2020-01-23 00:00:00,-42.976400000000005,562.9764,4873.0901,-56.193400000000004,191.2973,247.4907,10681.9,-3.52
2020-01-22 00:00:00,15.361099999999999,504.6389,4929.2835,0.07459999999999,177.7568,177.68220000000002,11072.06,1.08
2020-01-21 00:00:00,-16.2621,536.2621,4929.2089000000005,-29.255,160.6685,189.9235,10953.41,-1.46
2020-01-20 00:00:00,42.2375,477.7625,4958.4639,29.430100000000003,185.89610000000002,156.466,11115.88,1.47
2020-01-17 00:00:00,28.6,491.4,4929.0338,16.8341,159.7021,142.868,10954.39,-0.12
2020-01-16 00:00:00,34.521300000000004,485.4787,4912.1997,22.7473,168.2651,145.5178,10967.44,-0.04
2020-01-15 00:00:00,26.5718,493.4282,4889.4524,15.413900000000002,154.9325,139.5186,10972.32,-0.15
2020-01-14 00:00:00,22.9902,497.00980000000004,4874.0385,13.771700000000001,163.9713,150.1996,10988.77,-0.47
2020-01-13 00:00:00,58.1774,461.8226,4860.2668,51.358000000000004,192.9723,141.61430000000001,11040.2,1.47
2020-01-10 00:00:00,26.84,493.16,4808.9088,14.6417,166.9337,152.292,10879.84,-0.17
2020-01-09 00:00:00,54.5732,465.4268,4794.2671,42.900600000000004,188.7127,145.8121,10898.17,1.79
2020-01-08 00:00:00,30.011599999999998,489.98839999999996,4751.3665,18.365,168.1189,149.7539,10706.87,-1.13
2020-01-07 00:00:00,37.4747,482.5253,4733.0015,25.3594,172.3228,146.9634,10829.05,1.22
2020-01-06 00:00:00,46.1461,473.8539,4707.6421,35.501,188.7341,153.2331,10698.27,0.39
2020-01-03 00:00:00,25.17,494.83,4672.1411,19.4593,151.3716,131.9123,10656.41,0.17
2020-01-02 00:00:00,56.8218,463.1782,4652.6818,51.0228,179.6361,128.6133,10638.82,1.99
2019-12-31 00:00:00,5.52610000000001,514.4739,4601.659000000001,0.008099999999989999,114.4984,114.4903,10430.77,0.63
2019-12-30 00:00:00,40.698299999999996,479.3017,4601.650900000001,29.5473,148.7231,119.1758,10365.96,1.29
2019-12-27 00:00:00,23.49,496.51,4572.1035999999995,13.819,159.3676,145.5486,10233.77,-0.68
2019-12-23 00:00:00,17.1677,502.83230000000003,4558.2846,8.360700000000001,127.1693,118.80860000000001,10056.21,-1.69
2019-12-20 00:00:00,22.16,497.84,4549.9239,11.0047,139.19989999999999,128.1952,10229.49,-0.65
2019-12-19 00:00:00,23.7742,496.2258,4538.9192,14.5366,126.1952,111.6586,10296.29,0.02
2019-12-18 00:00:00,30.987399999999997,489.0126,4524.3826,21.7733,147.072,125.29870000000001,10294.66,-0.11
2019-12-17 00:00:00,46.969300000000004,473.0307,4502.6093,38.162600000000005,176.2991,138.13649999999998,10306.03,1.45
2019-12-16 00:00:00,19.3947,500.6053,4464.4466999999995,10.735,137.1292,126.3942,10158.24,1.54
